,asset,year,region,installed,technology,capacity
71,5,2060,R1,2050,heatpump,6.15790000000
72,5,2064,R1,2050,heatpump,6.15790000000
84,6,2060,R1,2055,heatpump,9.63160000000
85,6,2064,R1,2055,heatpump,9.63160000000
86,6,2065,R1,2055,heatpump,9.63160000000
87,6,2069,R1,2055,heatpump,9.63160000000
99,7,2065,R1,2060,heatpump,6.15790000000
100,7,2069,R1,2060,heatpump,6.15790000000
101,7,2070,R1,2060,heatpump,6.15790000000
102,7,2074,R1,2060,heatpump,6.15790000000
