,asset,year,region,technology,installed,capacity
9,1,2035,R1,gasboiler,2025,7.87720000000
10,1,2039,R1,gasboiler,2025,7.87720000000
20,2,2040,R1,gasboiler,2035,8.75440000000
21,2,2044,R1,gasboiler,2035,8.75440000000
22,2,2045,R1,gasboiler,2035,8.75440000000
23,2,2049,R1,gasboiler,2035,8.75440000000
27,3,2035,R1,heatpump,2030,5.28070000000
28,3,2039,R1,heatpump,2030,5.28070000000
29,3,2040,R1,heatpump,2030,5.28070000000
30,3,2044,R1,heatpump,2030,5.28070000000
