,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
16,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A1,retrofit,residential,1.13100000000
17,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A1,retrofit,residential,0.75400000000
18,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.53998000000
19,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.11713333333
20,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.80997000000
21,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.17570000000
22,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.53998000000
23,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.11713333333
24,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.80997000000
25,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.17570000000
26,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,1.61994000000
27,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.35140000000
28,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,1.07996000000
29,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.23426666667
30,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
31,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.07213333333
32,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
33,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.10820000000
34,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
35,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.07213333333
36,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
37,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.10820000000
38,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.22545000000
39,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.21640000000
40,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.15030000000
41,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.14426666667
42,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.14558000331
43,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.26041999669
44,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.21837000496
45,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.39062999504
46,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.14558000331
47,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.26041999669
48,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.21837000496
49,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.39062999504
50,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.43674000992
51,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.78125999008
52,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.29116000661
53,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.52083999339
54,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000771
55,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.11713333333
56,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.20029332562
57,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.14046666667
58,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000001157
59,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.17570000000
60,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.30043998843
61,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.21070000000
62,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000771
63,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.11713333333
64,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.20029332562
65,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.14046666667
66,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000001157
67,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.17570000000
68,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.30043998843
69,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.21070000000
70,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000002314
71,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.35140000000
72,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.60087997686
73,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.42140000000
74,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000001543
75,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.23426666667
76,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.40058665124
77,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.28093333333
78,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
79,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.07213333333
80,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.30972931830
81,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
82,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.10820000000
83,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.46459397745
84,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
85,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.07213333333
86,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.30972931830
87,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
88,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.10820000000
89,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.46459397745
90,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000004509
91,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.21640000000
92,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.92918795491
93,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000003006
94,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.14426666667
95,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.61945863661
96,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000331
97,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.26041999669
98,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.17458000000
99,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000496
100,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.39062999504
101,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.26187000000
102,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000331
103,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.26041999669
104,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.17458000000
105,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000496
106,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.39062999504
107,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.26187000000
108,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000992
109,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.78125999008
110,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.52374000000
111,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000661
112,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.52083999339
113,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.34916000000
114,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000771
115,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.20029332562
116,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.14046666667
117,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.14046666667
118,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000001157
119,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.30043998843
120,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.21070000000
121,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.21070000000
122,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000771
123,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.20029332562
124,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.14046666667
125,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.14046666667
126,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000001157
127,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.30043998843
128,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.21070000000
129,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.21070000000
130,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000002314
131,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.60087997686
132,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.42140000000
133,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.42140000000
134,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000001543
135,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.40058665124
136,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.28093333333
137,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.28093333333
138,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001388
139,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.06660163599
140,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.28597706997
141,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.04308793456
142,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002082
143,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.09990245399
144,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.42896560495
145,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.06463190184
146,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001388
147,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.06660163599
148,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.28597706997
149,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.04308793456
150,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002082
151,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.09990245399
152,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.42896560495
153,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.06463190184
154,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000004163
155,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.19980490798
156,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.85793120990
157,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.12926380368
158,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002775
159,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.13320327198
160,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.57195413993
161,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08617586912
162,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000331
163,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.17458000000
164,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.28941999669
165,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000496
166,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.26187000000
167,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.43412999504
168,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000331
169,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.17458000000
170,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.28941999669
171,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000496
172,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.26187000000
173,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.43412999504
174,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000992
175,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.52374000000
176,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.86825999008
177,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000661
178,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.34916000000
179,"('all-year', 'all-week', 'evening')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.57883999339
180,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000771
181,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.14046666667
182,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.23286666401
183,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000001157
184,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.21070000000
185,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.34929999601
186,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000771
187,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.14046666667
188,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.23286666401
189,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000001157
190,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.21070000000
191,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.34929999601
192,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000002314
193,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.42140000000
194,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.69859999202
195,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000001543
196,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.28093333333
197,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.46573332801
198,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000001503
199,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.07213333333
200,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.30972931830
201,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.04666666667
202,"('all-year', 'all-week', 'night')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.06906666401
203,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000002254
204,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.10820000000
205,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.46459397746
206,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.07000000000
207,"('all-year', 'all-week', 'morning')",wind,R1,2035.00000000000,windturbine,2040.00000000000,A1,retrofit,power,0.10359999601
208,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2040.00000000000,A1,retrofit,power,0.00000001503
