,timeslice,region,technology,year,agent,category,sector,EAC
34,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2020,A1,retrofit,power,0.00000000000
35,"('all-year', 'all-week', 'evening')",R1,windturbine,2020,A1,retrofit,power,0.00000000000
36,"('all-year', 'all-week', 'night')",R1,gassupply1,2020,A1,retrofit,gas,85.59181004019
37,"('all-year', 'all-week', 'night')",R1,gassupply2,2020,A1,retrofit,gas,153.41162124579
38,"('all-year', 'all-week', 'night')",R1,gassupply3,2020,A1,retrofit,gas,221.23143242676
39,"('all-year', 'all-week', 'morning')",R1,gassupply1,2020,A1,retrofit,gas,126.69639429826
40,"('all-year', 'all-week', 'morning')",R1,gassupply2,2020,A1,retrofit,gas,228.42611110664
41,"('all-year', 'all-week', 'morning')",R1,gassupply3,2020,A1,retrofit,gas,330.15582787811
42,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2020,A1,retrofit,gas,85.59181004019
43,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2020,A1,retrofit,gas,153.41162124579
44,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2020,A1,retrofit,gas,221.23143242676
45,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2020,A1,retrofit,gas,126.69639429826
46,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2020,A1,retrofit,gas,228.42611110664
47,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2020,A1,retrofit,gas,330.15582787811
48,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2020,A1,retrofit,gas,235.19589346370
49,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2020,A1,retrofit,gas,438.65532708048
50,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2020,A1,retrofit,gas,642.11476062341
51,"('all-year', 'all-week', 'evening')",R1,gassupply1,2020,A1,retrofit,gas,165.77910131934
52,"('all-year', 'all-week', 'evening')",R1,gassupply2,2020,A1,retrofit,gas,301.41872373053
53,"('all-year', 'all-week', 'evening')",R1,gassupply3,2020,A1,retrofit,gas,437.05834609248
54,"('all-year', 'all-week', 'night')",R1,gasboiler,2025,A1,retrofit,residential,2.89306971425
55,"('all-year', 'all-week', 'night')",R1,heatpump,2025,A1,retrofit,residential,5.54446209263
56,"('all-year', 'all-week', 'morning')",R1,gasboiler,2025,A1,retrofit,residential,4.69276031711
57,"('all-year', 'all-week', 'morning')",R1,heatpump,2025,A1,retrofit,residential,8.26045591890
58,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2025,A1,retrofit,residential,2.89306971425
59,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2025,A1,retrofit,residential,5.54446209263
60,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2025,A1,retrofit,residential,4.69276031711
61,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2025,A1,retrofit,residential,8.26045591890
62,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2025,A1,retrofit,residential,13.06680790048
63,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2025,A1,retrofit,residential,15.87128856855
64,"('all-year', 'all-week', 'evening')",R1,gasboiler,2025,A1,retrofit,residential,6.91581168333
65,"('all-year', 'all-week', 'evening')",R1,heatpump,2025,A1,retrofit,residential,10.90654732155
66,"('all-year', 'all-week', 'night')",R1,gasboiler,2025,A2,retrofit,residential,6.75049599992
67,"('all-year', 'all-week', 'night')",R1,heatpump,2025,A2,retrofit,residential,12.93707821615
68,"('all-year', 'all-week', 'morning')",R1,gasboiler,2025,A2,retrofit,residential,10.94977407327
69,"('all-year', 'all-week', 'morning')",R1,heatpump,2025,A2,retrofit,residential,19.27439714411
70,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2025,A2,retrofit,residential,6.75049599992
71,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2025,A2,retrofit,residential,12.93707821615
72,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2025,A2,retrofit,residential,10.94977407327
73,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2025,A2,retrofit,residential,19.27439714411
74,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2025,A2,retrofit,residential,30.48921843444
75,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2025,A2,retrofit,residential,37.03300665994
76,"('all-year', 'all-week', 'evening')",R1,gasboiler,2025,A2,retrofit,residential,16.13689392776
77,"('all-year', 'all-week', 'evening')",R1,heatpump,2025,A2,retrofit,residential,25.44861041696
78,"('all-year', 'all-week', 'night')",R1,gasCCGT,2025,A1,retrofit,power,1.98205797545
79,"('all-year', 'all-week', 'night')",R1,windturbine,2025,A1,retrofit,power,2.42368585565
80,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2025,A1,retrofit,power,3.13196835850
81,"('all-year', 'all-week', 'morning')",R1,windturbine,2025,A1,retrofit,power,3.50813203483
82,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2025,A1,retrofit,power,1.98205797545
83,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2025,A1,retrofit,power,2.42368585565
84,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2025,A1,retrofit,power,3.13196835850
85,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2025,A1,retrofit,power,3.50813203483
86,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2025,A1,retrofit,power,7.90654915270
87,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2025,A1,retrofit,power,5.57772211266
88,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2025,A1,retrofit,power,4.47524940903
89,"('all-year', 'all-week', 'evening')",R1,windturbine,2025,A1,retrofit,power,4.44369876314
90,"('all-year', 'all-week', 'night')",R1,gassupply1,2025,A1,retrofit,gas,73.19933192389
91,"('all-year', 'all-week', 'night')",R1,gassupply2,2025,A1,retrofit,gas,131.17117116333
92,"('all-year', 'all-week', 'night')",R1,gassupply3,2025,A1,retrofit,gas,189.14301038172
93,"('all-year', 'all-week', 'morning')",R1,gassupply1,2025,A1,retrofit,gas,108.35293873726
94,"('all-year', 'all-week', 'morning')",R1,gassupply2,2025,A1,retrofit,gas,195.31069759642
95,"('all-year', 'all-week', 'morning')",R1,gassupply3,2025,A1,retrofit,gas,282.26845642401
96,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2025,A1,retrofit,gas,73.19933192389
97,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2025,A1,retrofit,gas,131.17117116333
98,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2025,A1,retrofit,gas,189.14301038172
99,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2025,A1,retrofit,gas,108.35293873726
100,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2025,A1,retrofit,gas,195.31069759642
101,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2025,A1,retrofit,gas,282.26845642401
102,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2025,A1,retrofit,gas,201.14536296040
103,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2025,A1,retrofit,gas,375.06088067872
104,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2025,A1,retrofit,gas,548.97639833390
105,"('all-year', 'all-week', 'evening')",R1,gassupply1,2025,A1,retrofit,gas,141.77759949351
106,"('all-year', 'all-week', 'evening')",R1,gassupply2,2025,A1,retrofit,gas,257.72127797239
107,"('all-year', 'all-week', 'evening')",R1,gassupply3,2025,A1,retrofit,gas,373.66495640917
108,"('all-year', 'all-week', 'night')",R1,gasboiler,2030,A1,retrofit,residential,3.81169596041
109,"('all-year', 'all-week', 'night')",R1,heatpump,2030,A1,retrofit,residential,5.95131810909
110,"('all-year', 'all-week', 'morning')",R1,gasboiler,2030,A1,retrofit,residential,6.07315588134
111,"('all-year', 'all-week', 'morning')",R1,heatpump,2030,A1,retrofit,residential,8.84594629237
112,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2030,A1,retrofit,residential,3.81169596041
113,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2030,A1,retrofit,residential,5.95131810909
114,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2030,A1,retrofit,residential,6.07315588134
115,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2030,A1,retrofit,residential,8.84594629237
116,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2030,A1,retrofit,residential,15.84863475868
117,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2030,A1,retrofit,residential,16.68163107507
118,"('all-year', 'all-week', 'evening')",R1,gasboiler,2030,A1,retrofit,residential,8.76614196998
119,"('all-year', 'all-week', 'evening')",R1,heatpump,2030,A1,retrofit,residential,11.63749271993
120,"('all-year', 'all-week', 'night')",R1,gasboiler,2030,A2,retrofit,residential,8.89395724096
121,"('all-year', 'all-week', 'night')",R1,heatpump,2030,A2,retrofit,residential,13.88640892121
122,"('all-year', 'all-week', 'morning')",R1,gasboiler,2030,A2,retrofit,residential,14.17069705645
123,"('all-year', 'all-week', 'morning')",R1,heatpump,2030,A2,retrofit,residential,20.64054134887
124,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2030,A2,retrofit,residential,8.89395724096
125,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2030,A2,retrofit,residential,13.88640892121
126,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2030,A2,retrofit,residential,14.17069705645
127,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2030,A2,retrofit,residential,20.64054134887
128,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2030,A2,retrofit,residential,36.98014777025
129,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2030,A2,retrofit,residential,38.92380584184
130,"('all-year', 'all-week', 'evening')",R1,gasboiler,2030,A2,retrofit,residential,20.45433126328
131,"('all-year', 'all-week', 'evening')",R1,heatpump,2030,A2,retrofit,residential,27.15414967983
132,"('all-year', 'all-week', 'night')",R1,gasCCGT,2030,A1,retrofit,power,5.09643759781
133,"('all-year', 'all-week', 'night')",R1,windturbine,2030,A1,retrofit,power,5.30971790417
134,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2030,A1,retrofit,power,7.98509950621
135,"('all-year', 'all-week', 'morning')",R1,windturbine,2030,A1,retrofit,power,7.67375793771
136,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2030,A1,retrofit,power,5.09643759781
137,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2030,A1,retrofit,power,5.30971790417
138,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2030,A1,retrofit,power,7.98509950621
139,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2030,A1,retrofit,power,7.67375793771
140,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2030,A1,retrofit,power,19.66494183950
141,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2030,A1,retrofit,power,12.25736307069
142,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2030,A1,retrofit,power,11.30450525337
143,"('all-year', 'all-week', 'evening')",R1,windturbine,2030,A1,retrofit,power,9.71485139620
144,"('all-year', 'all-week', 'night')",R1,gassupply1,2030,A1,retrofit,gas,67.62452442679
145,"('all-year', 'all-week', 'night')",R1,gassupply2,2030,A1,retrofit,gas,121.37351070908
146,"('all-year', 'all-week', 'night')",R1,gassupply3,2030,A1,retrofit,gas,175.12249697191
147,"('all-year', 'all-week', 'morning')",R1,gassupply1,2030,A1,retrofit,gas,100.09829036771
148,"('all-year', 'all-week', 'morning')",R1,gassupply2,2030,A1,retrofit,gas,180.72176979115
149,"('all-year', 'all-week', 'morning')",R1,gassupply3,2030,A1,retrofit,gas,261.34524918539
150,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2030,A1,retrofit,gas,67.62452442679
151,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2030,A1,retrofit,gas,121.37351070908
152,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2030,A1,retrofit,gas,175.12249697191
153,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2030,A1,retrofit,gas,100.09829036771
154,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2030,A1,retrofit,gas,180.72176979115
155,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2030,A1,retrofit,gas,261.34524918539
156,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2030,A1,retrofit,gas,185.80953458609
157,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2030,A1,retrofit,gas,347.05649343297
158,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2030,A1,retrofit,gas,508.30345222145
159,"('all-year', 'all-week', 'evening')",R1,gassupply1,2030,A1,retrofit,gas,130.97349562538
160,"('all-year', 'all-week', 'evening')",R1,gassupply2,2030,A1,retrofit,gas,238.47146818996
161,"('all-year', 'all-week', 'evening')",R1,gassupply3,2030,A1,retrofit,gas,345.96944071562
162,"('all-year', 'all-week', 'night')",R1,gasboiler,2035,A1,retrofit,residential,4.82688846772
163,"('all-year', 'all-week', 'night')",R1,heatpump,2035,A1,retrofit,residential,6.39435474610
164,"('all-year', 'all-week', 'morning')",R1,gasboiler,2035,A1,retrofit,residential,7.63616878716
165,"('all-year', 'all-week', 'morning')",R1,heatpump,2035,A1,retrofit,residential,9.51546274396
166,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2035,A1,retrofit,residential,4.82688846772
167,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2035,A1,retrofit,residential,6.39435474610
168,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2035,A1,retrofit,residential,7.63616878716
169,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2035,A1,retrofit,residential,9.51546274396
170,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2035,A1,retrofit,residential,19.43415036505
171,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2035,A1,retrofit,residential,18.03881463518
172,"('all-year', 'all-week', 'evening')",R1,gasboiler,2035,A1,retrofit,residential,10.92561884393
173,"('all-year', 'all-week', 'evening')",R1,heatpump,2035,A1,retrofit,residential,12.53448792192
174,"('all-year', 'all-week', 'night')",R1,gasboiler,2035,A2,retrofit,residential,11.26273975802
175,"('all-year', 'all-week', 'night')",R1,heatpump,2035,A2,retrofit,residential,14.92016107422
176,"('all-year', 'all-week', 'morning')",R1,gasboiler,2035,A2,retrofit,residential,17.81772717003
177,"('all-year', 'all-week', 'morning')",R1,heatpump,2035,A2,retrofit,residential,22.20274640256
178,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2035,A2,retrofit,residential,11.26273975802
179,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2035,A2,retrofit,residential,14.92016107422
180,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2035,A2,retrofit,residential,17.81772717003
181,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2035,A2,retrofit,residential,22.20274640256
182,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2035,A2,retrofit,residential,45.34635085179
183,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2035,A2,retrofit,residential,42.09056748208
184,"('all-year', 'all-week', 'evening')",R1,gasboiler,2035,A2,retrofit,residential,25.49311063583
185,"('all-year', 'all-week', 'evening')",R1,heatpump,2035,A2,retrofit,residential,29.24713848447
186,"('all-year', 'all-week', 'night')",R1,gasCCGT,2035,A1,retrofit,power,6.32740720945
187,"('all-year', 'all-week', 'night')",R1,windturbine,2035,A1,retrofit,power,5.79041947248
188,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2035,A1,retrofit,power,9.86883868721
189,"('all-year', 'all-week', 'morning')",R1,windturbine,2035,A1,retrofit,power,8.37335491931
190,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2035,A1,retrofit,power,6.32740720945
191,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2035,A1,retrofit,power,5.79041947248
192,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2035,A1,retrofit,power,9.86883868721
193,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2035,A1,retrofit,power,8.37335491931
194,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2035,A1,retrofit,power,23.95613466453
195,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2035,A1,retrofit,power,13.55772388831
196,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2035,A1,retrofit,power,13.89695683929
197,"('all-year', 'all-week', 'evening')",R1,windturbine,2035,A1,retrofit,power,10.62009389343
198,"('all-year', 'all-week', 'night')",R1,gassupply1,2035,A1,retrofit,gas,68.04976347065
199,"('all-year', 'all-week', 'night')",R1,gassupply2,2035,A1,retrofit,gas,122.31667754424
200,"('all-year', 'all-week', 'night')",R1,gassupply3,2035,A1,retrofit,gas,176.58359159823
201,"('all-year', 'all-week', 'morning')",R1,gassupply1,2035,A1,retrofit,gas,100.72532850401
202,"('all-year', 'all-week', 'morning')",R1,gassupply2,2035,A1,retrofit,gas,182.12569961439
203,"('all-year', 'all-week', 'morning')",R1,gassupply3,2035,A1,retrofit,gas,263.52607069537
204,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2035,A1,retrofit,gas,68.04976347065
205,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2035,A1,retrofit,gas,122.31667754424
206,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2035,A1,retrofit,gas,176.58359159823
207,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2035,A1,retrofit,gas,100.72532850401
208,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2035,A1,retrofit,gas,182.12569961439
209,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2035,A1,retrofit,gas,263.52607069537
210,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2035,A1,retrofit,gas,186.96227535978
211,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2035,A1,retrofit,gas,349.76301758055
212,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2035,A1,retrofit,gas,512.56375974251
213,"('all-year', 'all-week', 'evening')",R1,gassupply1,2035,A1,retrofit,gas,131.79107335423
214,"('all-year', 'all-week', 'evening')",R1,gassupply2,2035,A1,retrofit,gas,240.32490150140
215,"('all-year', 'all-week', 'evening')",R1,gassupply3,2035,A1,retrofit,gas,348.85872960938
216,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A1,retrofit,residential,6.66290406102
217,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A1,retrofit,residential,6.85254537144
218,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A1,retrofit,residential,10.43687423996
219,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A1,retrofit,residential,10.21992330996
220,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A1,retrofit,residential,6.66290406102
221,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A1,retrofit,residential,6.85254537144
222,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A1,retrofit,residential,10.43687423996
223,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A1,retrofit,residential,10.21992330996
224,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A1,retrofit,residential,25.55181147868
225,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A1,retrofit,residential,19.55633009802
226,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A1,retrofit,residential,14.74541068593
227,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A1,retrofit,residential,13.49573054305
228,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A2,retrofit,residential,15.54677614239
229,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A2,retrofit,residential,15.98927253337
230,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A2,retrofit,residential,24.35270655990
231,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A2,retrofit,residential,23.84648772323
232,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A2,retrofit,residential,15.54677614239
233,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A2,retrofit,residential,15.98927253337
234,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A2,retrofit,residential,24.35270655990
235,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A2,retrofit,residential,23.84648772323
236,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A2,retrofit,residential,59.62089345026
237,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A2,retrofit,residential,45.63143689537
238,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A2,retrofit,residential,34.40595826716
239,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A2,retrofit,residential,31.49003793379
240,"('all-year', 'all-week', 'night')",R1,gasCCGT,2040,A1,retrofit,power,10.35830437835
241,"('all-year', 'all-week', 'night')",R1,windturbine,2040,A1,retrofit,power,7.67114388672
242,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2040,A1,retrofit,power,16.03183183648
243,"('all-year', 'all-week', 'morning')",R1,windturbine,2040,A1,retrofit,power,11.07992010641
244,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2040,A1,retrofit,power,10.35830437835
245,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2040,A1,retrofit,power,7.67114388672
246,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2040,A1,retrofit,power,16.03183183648
247,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2040,A1,retrofit,power,11.07992010641
248,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2040,A1,retrofit,power,37.80087147042
249,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2040,A1,retrofit,power,18.02955650444
250,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2040,A1,retrofit,power,22.36192210974
251,"('all-year', 'all-week', 'evening')",R1,windturbine,2040,A1,retrofit,power,14.04904770722
252,"('all-year', 'all-week', 'night')",R1,gassupply1,2040,A1,retrofit,gas,57.21292409014
253,"('all-year', 'all-week', 'night')",R1,gassupply2,2040,A1,retrofit,gas,103.12933622839
254,"('all-year', 'all-week', 'night')",R1,gassupply3,2040,A1,retrofit,gas,149.04574835013
255,"('all-year', 'all-week', 'morning')",R1,gassupply1,2040,A1,retrofit,gas,84.68105343782
256,"('all-year', 'all-week', 'morning')",R1,gassupply2,2040,A1,retrofit,gas,153.55567164520
257,"('all-year', 'all-week', 'morning')",R1,gassupply3,2040,A1,retrofit,gas,222.43028982781
258,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2040,A1,retrofit,gas,57.21292409014
259,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2040,A1,retrofit,gas,103.12933622839
260,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2040,A1,retrofit,gas,149.04574835013
261,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2040,A1,retrofit,gas,84.68105343782
262,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2040,A1,retrofit,gas,153.55567164520
263,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2040,A1,retrofit,gas,222.43028982781
264,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2040,A1,retrofit,gas,157.16338251204
265,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2040,A1,retrofit,gas,294.91261892679
266,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2040,A1,retrofit,gas,432.66185529202
267,"('all-year', 'all-week', 'evening')",R1,gassupply1,2040,A1,retrofit,gas,110.79376896733
268,"('all-year', 'all-week', 'evening')",R1,gassupply2,2040,A1,retrofit,gas,202.62659324383
269,"('all-year', 'all-week', 'evening')",R1,gassupply3,2040,A1,retrofit,gas,294.45941748731
270,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A1,retrofit,residential,8.26476762650
271,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A1,retrofit,residential,7.34275068575
272,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A1,retrofit,residential,12.91890093716
273,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A1,retrofit,residential,10.99599360562
274,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A1,retrofit,residential,8.26476762650
275,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A1,retrofit,residential,7.34275068575
