timeslice,commodity,region,year,asset,month,day,hour,technology,installed,supply
5,heat,R2,2020,5,all-year,all-week,evening,gasboiler,2020,0.71450000000
5,heat,R2,2025,4,all-year,all-week,evening,gasboiler,2020,0.20840000000
5,heat,R2,2025,5,all-year,all-week,evening,gasboiler,2020,0.20840000000
5,heat,R2,2025,6,all-year,all-week,evening,heatpump,2020,0.74430000000
5,heat,R2,2025,7,all-year,all-week,evening,heatpump,2020,0.74430000000
5,CO2f,R1,2020,2,all-year,all-week,evening,gas_stove,2020,35.72500000000
5,CO2f,R1,2020,3,all-year,all-week,evening,gas_stove,2020,35.72500000000
5,CO2f,R1,2020,4,all-year,all-week,evening,gasboiler,2020,46.23530000000
5,CO2f,R1,2020,5,all-year,all-week,evening,gasboiler,2020,46.23530000000
5,CO2f,R1,2025,2,all-year,all-week,evening,gas_stove,2020,10.41910000000
5,CO2f,R1,2025,3,all-year,all-week,evening,gas_stove,2020,10.41910000000
5,CO2f,R1,2025,4,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R1,2025,5,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R2,2020,2,all-year,all-week,evening,gas_stove,2020,35.72500000000
5,CO2f,R2,2020,3,all-year,all-week,evening,gas_stove,2020,35.72500000000
5,CO2f,R2,2020,4,all-year,all-week,evening,gasboiler,2020,46.23530000000
5,CO2f,R2,2020,5,all-year,all-week,evening,gasboiler,2020,46.23530000000
5,CO2f,R2,2025,2,all-year,all-week,evening,gas_stove,2020,10.41910000000
5,CO2f,R2,2025,3,all-year,all-week,evening,gas_stove,2020,10.41910000000
5,CO2f,R2,2025,4,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R2,2025,5,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,cook,R1,2020,2,all-year,all-week,evening,gas_stove,2020,0.71450000000
5,cook,R1,2020,3,all-year,all-week,evening,gas_stove,2020,0.71450000000
5,cook,R1,2025,0,all-year,all-week,evening,estove,2020,0.74430000000
5,cook,R1,2025,1,all-year,all-week,evening,estove,2020,0.74430000000
5,cook,R1,2025,2,all-year,all-week,evening,gas_stove,2020,0.20840000000
5,cook,R1,2025,3,all-year,all-week,evening,gas_stove,2020,0.20840000000
5,cook,R2,2020,2,all-year,all-week,evening,gas_stove,2020,0.71450000000
5,cook,R2,2020,3,all-year,all-week,evening,gas_stove,2020,0.71450000000
5,cook,R2,2025,0,all-year,all-week,evening,estove,2020,0.74430000000
5,cook,R2,2025,1,all-year,all-week,evening,estove,2020,0.74430000000
5,cook,R2,2025,2,all-year,all-week,evening,gas_stove,2020,0.20840000000
5,cook,R2,2025,3,all-year,all-week,evening,gas_stove,2020,0.20840000000
6,heat,R1,2020,4,all-year,all-week,early-morning,gasboiler,2020,0.71450000000
6,heat,R1,2020,5,all-year,all-week,early-morning,gasboiler,2020,0.71450000000
6,heat,R1,2025,4,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R1,2025,5,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R1,2025,6,all-year,all-week,early-morning,heatpump,2020,0.74430000000
6,heat,R1,2025,7,all-year,all-week,early-morning,heatpump,2020,0.74430000000
6,heat,R2,2020,4,all-year,all-week,early-morning,gasboiler,2020,0.71450000000
6,heat,R2,2020,5,all-year,all-week,early-morning,gasboiler,2020,0.71450000000
6,heat,R2,2025,4,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R2,2025,5,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R2,2025,6,all-year,all-week,early-morning,heatpump,2020,0.74430000000
6,heat,R2,2025,7,all-year,all-week,early-morning,heatpump,2020,0.74430000000
6,CO2f,R1,2020,2,all-year,all-week,early-morning,gas_stove,2020,35.72500000000
6,CO2f,R1,2020,3,all-year,all-week,early-morning,gas_stove,2020,35.72500000000
6,CO2f,R1,2020,4,all-year,all-week,early-morning,gasboiler,2020,46.23530000000
