,asset,year,region,technology,installed,capacity
0,0,2020,R1,gasboiler,2020,11.00000000000
1,0,2025,R1,gasboiler,2020,9.64210000000
2,0,2030,R1,gasboiler,2020,2.64210000000
3,0,2034,R1,gasboiler,2020,2.64210000000
11,1,2025,R1,heatpump,2020,1.76140000000
12,1,2030,R1,heatpump,2020,1.76140000000
13,1,2034,R1,heatpump,2020,1.76140000000
