,asset,year,region,technology,installed,capacity
0,0,2025,R1,gasboiler,2020,9.64210000000
1,0,2030,R1,gasboiler,2020,2.64210000000
2,0,2034,R1,gasboiler,2020,2.64210000000
11,1,2030,R1,gasboiler,2025,7.87720000000
12,1,2034,R1,gasboiler,2025,7.87720000000
13,1,2035,R1,gasboiler,2025,7.87720000000
14,1,2039,R1,gasboiler,2025,7.87720000000
20,2,2025,R1,heatpump,2020,1.76140000000
21,2,2030,R1,heatpump,2020,1.76140000000
22,2,2034,R1,heatpump,2020,1.76140000000
