asset,year,region,technology,installed,capacity
0,2020,R1,gasboiler,2020,10.00000000000
0,2025,R1,gasboiler,2020,14.50000000000
0,2030,R1,gasboiler,2020,9.50000000000
0,2034,R1,gasboiler,2020,9.50000000000
1,2035,R1,gasboiler,2030,11.40000000000
1,2039,R1,gasboiler,2030,11.40000000000
1,2040,R1,gasboiler,2030,11.40000000000
1,2044,R1,gasboiler,2030,11.40000000000
2,2025,R1,heatpump,2020,9.50000000000
2,2030,R1,heatpump,2020,9.50000000000
2,2034,R1,heatpump,2020,9.50000000000
3,2030,R1,heatpump,2025,11.00000000000
3,2034,R1,heatpump,2025,11.00000000000
3,2035,R1,heatpump,2025,11.00000000000
3,2039,R1,heatpump,2025,11.00000000000
4,2035,R1,heatpump,2030,13.60000000000
4,2039,R1,heatpump,2030,13.60000000000
4,2040,R1,heatpump,2030,13.60000000000
4,2044,R1,heatpump,2030,13.60000000000
5,2040,R1,heatpump,2035,17.00000000000
5,2044,R1,heatpump,2035,17.00000000000
5,2045,R1,heatpump,2035,17.00000000000
5,2049,R1,heatpump,2035,17.00000000000
6,2045,R1,heatpump,2040,31.00000000000
6,2049,R1,heatpump,2040,31.00000000000
6,2050,R1,heatpump,2040,31.00000000000
6,2054,R1,heatpump,2040,31.00000000000
7,2050,R1,heatpump,2045,23.00000000000
7,2054,R1,heatpump,2045,23.00000000000
7,2055,R1,heatpump,2045,23.00000000000
7,2059,R1,heatpump,2045,23.00000000000
