asset,year,region,technology,installed,capacity
0,2020,R1,gasCCGT,2020,1.00000000000
0,2025,R1,gasCCGT,2020,2.02780000000
0,2030,R1,gasCCGT,2020,1.02780000000
0,2035,R1,gasCCGT,2020,1.02780000000
0,2040,R1,gasCCGT,2020,1.02780000000
0,2045,R1,gasCCGT,2020,1.02780000000
0,2049,R1,gasCCGT,2020,1.02780000000
0,2050,R1,gasCCGT,2020,1.02780000000
0,2054,R1,gasCCGT,2020,1.02780000000
0,2055,R1,gasCCGT,2020,1.02780000000
0,2059,R1,gasCCGT,2020,1.02780000000
1,2030,R1,gasCCGT,2025,2.75000000000
1,2035,R1,gasCCGT,2025,2.75000000000
1,2040,R1,gasCCGT,2025,2.75000000000
1,2045,R1,gasCCGT,2025,2.75000000000
1,2049,R1,gasCCGT,2025,2.75000000000
1,2050,R1,gasCCGT,2025,2.75000000000
1,2054,R1,gasCCGT,2025,2.75000000000
1,2055,R1,gasCCGT,2025,2.75000000000
1,2059,R1,gasCCGT,2025,2.75000000000
1,2060,R1,gasCCGT,2025,2.75000000000
1,2064,R1,gasCCGT,2025,2.75000000000
2,2035,R1,solarPV,2030,0.12500000000
2,2040,R1,solarPV,2030,0.12500000000
2,2045,R1,solarPV,2030,0.12500000000
2,2049,R1,solarPV,2030,0.12500000000
2,2050,R1,solarPV,2030,0.12500000000
2,2054,R1,solarPV,2030,0.12500000000
2,2055,R1,solarPV,2030,0.12500000000
2,2059,R1,solarPV,2030,0.12500000000
3,2040,R1,solarPV,2035,0.62500000000
3,2045,R1,solarPV,2035,0.62500000000
3,2049,R1,solarPV,2035,0.62500000000
3,2050,R1,solarPV,2035,0.62500000000
3,2054,R1,solarPV,2035,0.62500000000
3,2055,R1,solarPV,2035,0.62500000000
3,2059,R1,solarPV,2035,0.62500000000
3,2060,R1,solarPV,2035,0.62500000000
3,2064,R1,solarPV,2035,0.62500000000
4,2045,R1,solarPV,2040,1.75000000000
4,2049,R1,solarPV,2040,1.75000000000
4,2050,R1,solarPV,2040,1.75000000000
4,2054,R1,solarPV,2040,1.75000000000
4,2055,R1,solarPV,2040,1.75000000000
4,2059,R1,solarPV,2040,1.75000000000
4,2060,R1,solarPV,2040,1.75000000000
4,2064,R1,solarPV,2040,1.75000000000
4,2065,R1,solarPV,2040,1.75000000000
4,2069,R1,solarPV,2040,1.75000000000
5,2049,R1,solarPV,2045,1.20000000000
5,2050,R1,solarPV,2045,1.50000000000
5,2054,R1,solarPV,2045,1.50000000000
5,2055,R1,solarPV,2045,1.50000000000
5,2059,R1,solarPV,2045,1.50000000000
5,2060,R1,solarPV,2045,1.50000000000
5,2064,R1,solarPV,2045,1.50000000000
5,2065,R1,solarPV,2045,1.50000000000
5,2069,R1,solarPV,2045,1.50000000000
5,2070,R1,solarPV,2045,1.50000000000
5,2074,R1,solarPV,2045,1.50000000000
6,2025,R1,windturbine,2020,2.31250000000
6,2030,R1,windturbine,2020,2.31250000000
6,2035,R1,windturbine,2020,2.31250000000
6,2040,R1,windturbine,2020,2.31250000000
6,2045,R1,windturbine,2020,2.31250000000
6,2049,R1,windturbine,2020,2.31250000000
7,2030,R1,windturbine,2025,6.18750000000
7,2035,R1,windturbine,2025,6.18750000000
7,2040,R1,windturbine,2025,6.18750000000
7,2045,R1,windturbine,2025,6.18750000000
7,2049,R1,windturbine,2025,6.18750000000
7,2050,R1,windturbine,2025,6.18750000000
7,2054,R1,windturbine,2025,6.18750000000
8,2035,R1,windturbine,2030,0.25000000000
8,2040,R1,windturbine,2030,0.25000000000
8,2045,R1,windturbine,2030,0.25000000000
8,2049,R1,windturbine,2030,0.25000000000
8,2050,R1,windturbine,2030,0.25000000000
8,2054,R1,windturbine,2030,0.25000000000
8,2055,R1,windturbine,2030,0.25000000000
8,2059,R1,windturbine,2030,0.25000000000
9,2040,R1,windturbine,2035,1.00000000000
9,2045,R1,windturbine,2035,1.00000000000
9,2049,R1,windturbine,2035,1.00000000000
9,2050,R1,windturbine,2035,1.00000000000
9,2054,R1,windturbine,2035,1.00000000000
9,2055,R1,windturbine,2035,1.00000000000
9,2059,R1,windturbine,2035,1.00000000000
9,2060,R1,windturbine,2035,1.00000000000
9,2064,R1,windturbine,2035,1.00000000000
10,2045,R1,windturbine,2040,1.50000000000
10,2049,R1,windturbine,2040,1.50000000000
10,2050,R1,windturbine,2040,1.50000000000
10,2054,R1,windturbine,2040,1.50000000000
10,2055,R1,windturbine,2040,1.50000000000
10,2059,R1,windturbine,2040,1.50000000000
10,2060,R1,windturbine,2040,1.50000000000
10,2064,R1,windturbine,2040,1.50000000000
10,2065,R1,windturbine,2040,1.50000000000
10,2069,R1,windturbine,2040,1.50000000000
11,2050,R1,windturbine,2045,3.53130000000
11,2054,R1,windturbine,2045,3.53130000000
11,2055,R1,windturbine,2045,3.53130000000
11,2059,R1,windturbine,2045,3.53130000000
11,2060,R1,windturbine,2045,3.53130000000
11,2064,R1,windturbine,2045,3.53130000000
11,2065,R1,windturbine,2045,3.53130000000
11,2069,R1,windturbine,2045,3.53130000000
11,2070,R1,windturbine,2045,3.53130000000
11,2074,R1,windturbine,2045,3.53130000000
