commodity,day,hour,month,region,supply,timeslice,units_prices,year
gas,all-week,early-peak,all-year,R1,1.08110000000,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,R2,1.08110000000,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,R1,2.66670000000,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,R2,2.66670000000,3,MUS$2010/PJ,2045
CO2f,all-week,early-peak,all-year,R1,59.72270000000,3,MUS$2010/kt,2045
CO2f,all-week,early-peak,all-year,R2,59.72270000000,3,MUS$2010/kt,2045
electricity,all-week,late-peak,all-year,R1,1.93450000000,4,MUS$2010/PJ,2045
electricity,all-week,late-peak,all-year,R2,1.93450000000,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,R1,2.27040000000,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,R2,2.27040000000,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,R1,5.60000000000,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,R2,5.60000000000,4,MUS$2010/PJ,2045
CO2f,all-week,late-peak,all-year,R1,125.41770000000,4,MUS$2010/kt,2045
CO2f,all-week,late-peak,all-year,R2,125.41770000000,4,MUS$2010/kt,2045
electricity,all-week,evening,all-year,R1,1.28970000000,5,MUS$2010/PJ,2045
electricity,all-week,evening,all-year,R2,1.28970000000,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,R1,1.51360000000,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,R2,1.51360000000,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,R1,3.73330000000,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,R2,3.73330000000,5,MUS$2010/PJ,2045
CO2f,all-week,evening,all-year,R1,83.61180000000,5,MUS$2010/kt,2045
CO2f,all-week,evening,all-year,R2,83.61180000000,5,MUS$2010/kt,2045
electricity,all-week,early-morning,all-year,R1,1.28970000000,6,MUS$2010/PJ,2045
electricity,all-week,early-morning,all-year,R2,1.28970000000,6,MUS$2010/PJ,2045
gas,all-week,early-morning,all-year,R1,1.51360000000,6,MUS$2010/PJ,2045
gas,all-week,early-morning,all-year,R2,1.51360000000,6,MUS$2010/PJ,2045
heat,all-week,early-morning,all-year,R1,3.73330000000,6,MUS$2010/PJ,2045
heat,all-week,early-morning,all-year,R2,3.73330000000,6,MUS$2010/PJ,2045
CO2f,all-week,early-morning,all-year,R1,83.61180000000,6,MUS$2010/kt,2045
CO2f,all-week,early-morning,all-year,R2,83.61180000000,6,MUS$2010/kt,2045
electricity,all-week,late-afternoon,all-year,R1,1.28970000000,7,MUS$2010/PJ,2045
electricity,all-week,late-afternoon,all-year,R2,1.28970000000,7,MUS$2010/PJ,2045
gas,all-week,late-afternoon,all-year,R1,1.51360000000,7,MUS$2010/PJ,2045
gas,all-week,late-afternoon,all-year,R2,1.51360000000,7,MUS$2010/PJ,2045
heat,all-week,late-afternoon,all-year,R1,3.73330000000,7,MUS$2010/PJ,2045
heat,all-week,late-afternoon,all-year,R2,3.73330000000,7,MUS$2010/PJ,2045
CO2f,all-week,late-afternoon,all-year,R1,83.61180000000,7,MUS$2010/kt,2045
CO2f,all-week,late-afternoon,all-year,R2,83.61180000000,7,MUS$2010/kt,2045
electricity,all-week,night,all-year,R1,0.78960000000,0,MUS$2010/PJ,2050
electricity,all-week,night,all-year,R2,0.78960000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R1,0.59040000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R2,0.59040000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R1,2.10000000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R2,2.10000000000,0,MUS$2010/PJ,2050
CO2f,all-week,night,all-year,R1,32.53910000000,0,MUS$2010/kt,2050
CO2f,all-week,night,all-year,R2,32.53910000000,0,MUS$2010/kt,2050
electricity,all-week,morning,all-year,R1,1.12800000000,1,MUS$2010/PJ,2050
electricity,all-week,morning,all-year,R2,1.12800000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R1,0.84340000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R2,0.84340000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R1,3.00000000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R2,3.00000000000,1,MUS$2010/PJ,2050
CO2f,all-week,morning,all-year,R1,46.48440000000,1,MUS$2010/kt,2050
CO2f,all-week,morning,all-year,R2,46.48440000000,1,MUS$2010/kt,2050
electricity,all-week,mid-afternoon,all-year,R1,0.78960000000,2,MUS$2010/PJ,2050
electricity,all-week,mid-afternoon,all-year,R2,0.78960000000,2,MUS$2010/PJ,2050
gas,all-week,mid-afternoon,all-year,R1,0.59040000000,2,MUS$2010/PJ,2050
gas,all-week,mid-afternoon,all-year,R2,0.59040000000,2,MUS$2010/PJ,2050
heat,all-week,mid-afternoon,all-year,R1,2.10000000000,2,MUS$2010/PJ,2050
heat,all-week,mid-afternoon,all-year,R2,2.10000000000,2,MUS$2010/PJ,2050
CO2f,all-week,mid-afternoon,all-year,R1,32.53910000000,2,MUS$2010/kt,2050
CO2f,all-week,mid-afternoon,all-year,R2,32.53910000000,2,MUS$2010/kt,2050
electricity,all-week,early-peak,all-year,R1,1.12800000000,3,MUS$2010/PJ,2050
electricity,all-week,early-peak,all-year,R2,1.12800000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R1,0.84340000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R2,0.84340000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R1,3.00000000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R2,3.00000000000,3,MUS$2010/PJ,2050
CO2f,all-week,early-peak,all-year,R1,46.48440000000,3,MUS$2010/kt,2050
CO2f,all-week,early-peak,all-year,R2,46.48440000000,3,MUS$2010/kt,2050
electricity,all-week,late-peak,all-year,R1,2.36880000000,4,MUS$2010/PJ,2050
electricity,all-week,late-peak,all-year,R2,2.36880000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R1,1.77120000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R2,1.77120000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R1,6.30000000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R2,6.30000000000,4,MUS$2010/PJ,2050
CO2f,all-week,late-peak,all-year,R1,97.61720000000,4,MUS$2010/kt,2050
CO2f,all-week,late-peak,all-year,R2,97.61720000000,4,MUS$2010/kt,2050
electricity,all-week,evening,all-year,R1,1.57920000000,5,MUS$2010/PJ,2050
electricity,all-week,evening,all-year,R2,1.57920000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R1,1.18080000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R2,1.18080000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R1,4.20000000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R2,4.20000000000,5,MUS$2010/PJ,2050
CO2f,all-week,evening,all-year,R1,65.07810000000,5,MUS$2010/kt,2050
CO2f,all-week,evening,all-year,R2,65.07810000000,5,MUS$2010/kt,2050
electricity,all-week,early-morning,all-year,R1,1.57920000000,6,MUS$2010/PJ,2050
electricity,all-week,early-morning,all-year,R2,1.57920000000,6,MUS$2010/PJ,2050
gas,all-week,early-morning,all-year,R1,1.18080000000,6,MUS$2010/PJ,2050
gas,all-week,early-morning,all-year,R2,1.18080000000,6,MUS$2010/PJ,2050
heat,all-week,early-morning,all-year,R1,4.20000000000,6,MUS$2010/PJ,2050
heat,all-week,early-morning,all-year,R2,4.20000000000,6,MUS$2010/PJ,2050
CO2f,all-week,early-morning,all-year,R1,65.07810000000,6,MUS$2010/kt,2050
CO2f,all-week,early-morning,all-year,R2,65.07810000000,6,MUS$2010/kt,2050
electricity,all-week,late-afternoon,all-year,R1,1.57920000000,7,MUS$2010/PJ,2050
electricity,all-week,late-afternoon,all-year,R2,1.57920000000,7,MUS$2010/PJ,2050
gas,all-week,late-afternoon,all-year,R1,1.18080000000,7,MUS$2010/PJ,2050
gas,all-week,late-afternoon,all-year,R2,1.18080000000,7,MUS$2010/PJ,2050
heat,all-week,late-afternoon,all-year,R1,4.20000000000,7,MUS$2010/PJ,2050
heat,all-week,late-afternoon,all-year,R2,4.20000000000,7,MUS$2010/PJ,2050
CO2f,all-week,late-afternoon,all-year,R1,65.07810000000,7,MUS$2010/kt,2050
CO2f,all-week,late-afternoon,all-year,R2,65.07810000000,7,MUS$2010/kt,2050
