asset,year,region,technology,installed,capacity
0,2050,R1,windturbine,2025,4.09700000000
0,2054,R1,windturbine,2025,4.09700000000
1,2050,R1,windturbine,2030,0.49370000000
1,2054,R1,windturbine,2030,0.49370000000
1,2055,R1,windturbine,2030,0.49370000000
1,2059,R1,windturbine,2030,0.49370000000
2,2050,R1,windturbine,2035,1.91230000000
2,2054,R1,windturbine,2035,1.91230000000
2,2055,R1,windturbine,2035,1.91230000000
2,2059,R1,windturbine,2035,1.91230000000
2,2060,R1,windturbine,2035,1.91230000000
2,2064,R1,windturbine,2035,1.91230000000
3,2050,R1,windturbine,2040,0.31700000000
3,2054,R1,windturbine,2040,0.31700000000
3,2055,R1,windturbine,2040,0.31700000000
3,2059,R1,windturbine,2040,0.31700000000
3,2060,R1,windturbine,2040,0.31700000000
3,2064,R1,windturbine,2040,0.31700000000
3,2065,R1,windturbine,2040,0.31700000000
3,2069,R1,windturbine,2040,0.31700000000
4,2050,R1,windturbine,2045,11.57240000000
4,2054,R1,windturbine,2045,11.57240000000
4,2055,R1,windturbine,2045,11.57240000000
4,2059,R1,windturbine,2045,11.57240000000
4,2060,R1,windturbine,2045,11.57240000000
4,2064,R1,windturbine,2045,11.57240000000
4,2065,R1,windturbine,2045,11.57240000000
4,2069,R1,windturbine,2045,11.57240000000
4,2070,R1,windturbine,2045,11.57240000000
4,2074,R1,windturbine,2045,11.57240000000
5,2055,R1,windturbine,2050,4.22490000000
5,2059,R1,windturbine,2050,4.22490000000
5,2060,R1,windturbine,2050,4.22490000000
5,2064,R1,windturbine,2050,4.22490000000
5,2065,R1,windturbine,2050,4.22490000000
5,2069,R1,windturbine,2050,4.22490000000
5,2070,R1,windturbine,2050,4.22490000000
5,2074,R1,windturbine,2050,4.22490000000
5,2075,R1,windturbine,2050,4.22490000000
5,2079,R1,windturbine,2050,4.22490000000
