asset,year,technology,region,installed,capacity
0,2030,gassupply1,R1,2020,7.50000000000
1,2030,gassupply1,R1,2024,2.18500000000
1,2032,gassupply1,R1,2024,2.18500000000
1,2035,gassupply1,R1,2024,2.18500000000
1,2040,gassupply1,R1,2024,2.18500000000
1,2045,gassupply1,R1,2024,2.18500000000
1,2050,gassupply1,R1,2024,2.18500000000
1,2060,gassupply1,R1,2024,2.18500000000
2,2030,gassupply1,R1,2026,1.69660000000
2,2032,gassupply1,R1,2026,1.69660000000
2,2035,gassupply1,R1,2026,1.69660000000
2,2040,gassupply1,R1,2026,1.69660000000
2,2045,gassupply1,R1,2026,1.69660000000
2,2050,gassupply1,R1,2026,1.69660000000
2,2060,gassupply1,R1,2026,1.69660000000
2,2061,gassupply1,R1,2026,1.69660000000
2,2062,gassupply1,R1,2026,1.69660000000
3,2030,gassupply1,R1,2028,1.69660000000
3,2032,gassupply1,R1,2028,1.69660000000
3,2035,gassupply1,R1,2028,1.69660000000
3,2040,gassupply1,R1,2028,1.69660000000
3,2045,gassupply1,R1,2028,1.69660000000
3,2050,gassupply1,R1,2028,1.69660000000
3,2060,gassupply1,R1,2028,1.69660000000
3,2061,gassupply1,R1,2028,1.69660000000
3,2062,gassupply1,R1,2028,1.69660000000
3,2063,gassupply1,R1,2028,1.69660000000
3,2064,gassupply1,R1,2028,1.69660000000
4,2032,gassupply1,R1,2030,9.19660000000
4,2035,gassupply1,R1,2030,9.19660000000
4,2040,gassupply1,R1,2030,9.19660000000
4,2045,gassupply1,R1,2030,9.19660000000
4,2050,gassupply1,R1,2030,9.19660000000
4,2060,gassupply1,R1,2030,9.19660000000
4,2061,gassupply1,R1,2030,9.19660000000
4,2062,gassupply1,R1,2030,9.19660000000
4,2063,gassupply1,R1,2030,9.19660000000
4,2064,gassupply1,R1,2030,9.19660000000
4,2065,gassupply1,R1,2030,9.19660000000
4,2066,gassupply1,R1,2030,9.19660000000
5,2030,gassupply1,R2,2020,7.50000000000
6,2030,gassupply1,R2,2024,2.18500000000
6,2032,gassupply1,R2,2024,2.18500000000
6,2035,gassupply1,R2,2024,2.18500000000
6,2040,gassupply1,R2,2024,2.18500000000
6,2045,gassupply1,R2,2024,2.18500000000
6,2050,gassupply1,R2,2024,2.18500000000
6,2060,gassupply1,R2,2024,2.18500000000
7,2030,gassupply1,R2,2026,1.69660000000
7,2032,gassupply1,R2,2026,1.69660000000
7,2035,gassupply1,R2,2026,1.69660000000
7,2040,gassupply1,R2,2026,1.69660000000
7,2045,gassupply1,R2,2026,1.69660000000
7,2050,gassupply1,R2,2026,1.69660000000
7,2060,gassupply1,R2,2026,1.69660000000
7,2061,gassupply1,R2,2026,1.69660000000
7,2062,gassupply1,R2,2026,1.69660000000
8,2030,gassupply1,R2,2028,1.69660000000
8,2032,gassupply1,R2,2028,1.69660000000
8,2035,gassupply1,R2,2028,1.69660000000
8,2040,gassupply1,R2,2028,1.69660000000
8,2045,gassupply1,R2,2028,1.69660000000
8,2050,gassupply1,R2,2028,1.69660000000
8,2060,gassupply1,R2,2028,1.69660000000
8,2061,gassupply1,R2,2028,1.69660000000
8,2062,gassupply1,R2,2028,1.69660000000
8,2063,gassupply1,R2,2028,1.69660000000
8,2064,gassupply1,R2,2028,1.69660000000
9,2032,gassupply1,R2,2030,9.19660000000
9,2035,gassupply1,R2,2030,9.19660000000
9,2040,gassupply1,R2,2030,9.19660000000
9,2045,gassupply1,R2,2030,9.19660000000
9,2050,gassupply1,R2,2030,9.19660000000
9,2060,gassupply1,R2,2030,9.19660000000
9,2061,gassupply1,R2,2030,9.19660000000
9,2062,gassupply1,R2,2030,9.19660000000
9,2063,gassupply1,R2,2030,9.19660000000
9,2064,gassupply1,R2,2030,9.19660000000
9,2065,gassupply1,R2,2030,9.19660000000
9,2066,gassupply1,R2,2030,9.19660000000
