,asset,year,region,installed,technology,capacity
58,4,2060,R1,2050,heatpump,6.15790000000
59,4,2064,R1,2050,heatpump,6.15790000000
71,5,2060,R1,2055,heatpump,9.63160000000
72,5,2064,R1,2055,heatpump,9.63160000000
73,5,2065,R1,2055,heatpump,9.63160000000
74,5,2069,R1,2055,heatpump,9.63160000000
86,6,2065,R1,2060,heatpump,6.15790000000
87,6,2069,R1,2060,heatpump,6.15790000000
88,6,2070,R1,2060,heatpump,6.15790000000
89,6,2074,R1,2060,heatpump,6.15790000000
