,asset,year,region,installed,technology,capacity
22,2,2050,R1,2040,heatpump,6.15790000000
23,2,2054,R1,2040,heatpump,6.15790000000
32,3,2050,R1,2045,heatpump,9.63160000000
33,3,2054,R1,2045,heatpump,9.63160000000
34,3,2055,R1,2045,heatpump,9.63160000000
35,3,2059,R1,2045,heatpump,9.63160000000
44,4,2055,R1,2050,heatpump,6.15790000000
45,4,2059,R1,2050,heatpump,6.15790000000
46,4,2060,R1,2050,heatpump,6.15790000000
47,4,2064,R1,2050,heatpump,6.15790000000
