,asset,year,region,technology,installed,capacity
8,1,2045,R1,heatpump,2035,8.75440000000
9,1,2049,R1,heatpump,2035,8.75440000000
16,2,2045,R1,heatpump,2040,6.15790000000
17,2,2049,R1,heatpump,2040,6.15790000000
18,2,2050,R1,heatpump,2040,6.15790000000
19,2,2054,R1,heatpump,2040,6.15790000000
26,3,2050,R1,heatpump,2045,9.63160000000
27,3,2054,R1,heatpump,2045,9.63160000000
28,3,2055,R1,heatpump,2045,9.63160000000
29,3,2059,R1,heatpump,2045,9.63160000000
