,commodity,region,technology,year,consumption
0,gas,R1,gasboiler,2045,0.04550000000
1,gas,R1,gasboiler,2045,0.01180000000
2,electricity,R1,heatpump,2045,0.01490000000
3,electricity,R1,heatpump,2045,0.01470000000
4,gas,R1,gasboiler,2050,0.01180000000
5,gas,R1,gasboiler,2050,0.00770000000
6,electricity,R1,heatpump,2050,0.01470000000
7,electricity,R1,heatpump,2050,0.01330000000
8,gas,R1,gasboiler,2045,0.06830000000
9,gas,R1,gasboiler,2045,0.01770000000
10,electricity,R1,heatpump,2045,0.02230000000
11,electricity,R1,heatpump,2045,0.02200000000
12,gas,R1,gasboiler,2050,0.01770000000
13,gas,R1,gasboiler,2050,0.01160000000
14,electricity,R1,heatpump,2050,0.02200000000
15,electricity,R1,heatpump,2050,0.02000000000
16,gas,R1,gasboiler,2045,0.04550000000
17,gas,R1,gasboiler,2045,0.01180000000
18,electricity,R1,heatpump,2045,0.01490000000
19,electricity,R1,heatpump,2045,0.01470000000
20,gas,R1,gasboiler,2050,0.01180000000
21,gas,R1,gasboiler,2050,0.00770000000
22,electricity,R1,heatpump,2050,0.01470000000
23,electricity,R1,heatpump,2050,0.01330000000
24,gas,R1,gasboiler,2045,0.06830000000
25,gas,R1,gasboiler,2045,0.01770000000
26,electricity,R1,heatpump,2045,0.02230000000
27,electricity,R1,heatpump,2045,0.02200000000
28,gas,R1,gasboiler,2050,0.01770000000
29,gas,R1,gasboiler,2050,0.01160000000
30,electricity,R1,heatpump,2050,0.02200000000
31,electricity,R1,heatpump,2050,0.02000000000
32,gas,R1,gasboiler,2045,0.13660000000
33,gas,R1,gasboiler,2045,0.03540000000
34,electricity,R1,heatpump,2045,0.04460000000
35,electricity,R1,heatpump,2045,0.04400000000
36,gas,R1,gasboiler,2050,0.03540000000
37,gas,R1,gasboiler,2050,0.02310000000
38,electricity,R1,heatpump,2050,0.04400000000
39,electricity,R1,heatpump,2050,0.04000000000
40,gas,R1,gasboiler,2045,0.09110000000
41,gas,R1,gasboiler,2045,0.02360000000
42,electricity,R1,heatpump,2045,0.02970000000
43,electricity,R1,heatpump,2045,0.02930000000
44,gas,R1,gasboiler,2050,0.02360000000
45,gas,R1,gasboiler,2050,0.01540000000
46,electricity,R1,heatpump,2050,0.02930000000
47,electricity,R1,heatpump,2050,0.02670000000
