,timeslice,commodity,region,installed,technology,year,agent,category,sector,supply
534,"('all-year', 'all-week', 'afternoon')",heat,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.22449999715
535,"('all-year', 'all-week', 'afternoon')",heat,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
536,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000018442
537,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
538,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,14.52739481558
539,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
540,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
541,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
542,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
543,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
544,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
545,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
546,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
547,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
548,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000427
549,"('all-year', 'all-week', 'early-peak')",heat,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.18825000000
550,"('all-year', 'all-week', 'early-peak')",heat,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.33674999573
551,"('all-year', 'all-week', 'early-peak')",heat,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
552,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000027664
553,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
554,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,21.79109222336
555,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
556,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
557,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
558,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
559,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
560,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
561,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
562,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
563,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
564,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000855
565,"('all-year', 'all-week', 'late-peak')",heat,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.37650000000
566,"('all-year', 'all-week', 'late-peak')",heat,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.67349999145
567,"('all-year', 'all-week', 'late-peak')",heat,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
568,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000055327
569,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
570,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,43.58218444673
571,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
572,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
573,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
574,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
575,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
576,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
577,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
578,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000000
579,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
580,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000570
581,"('all-year', 'all-week', 'evening')",heat,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.25100000000
582,"('all-year', 'all-week', 'evening')",heat,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.44899999430
583,"('all-year', 'all-week', 'evening')",heat,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
584,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000036885
585,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
586,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,29.05478963115
587,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.00000000000
588,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000900
589,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.12233333333
590,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.04499999100
591,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
592,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
593,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
594,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
595,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
596,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000082503
597,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
598,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
599,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
600,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
601,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
602,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
603,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
604,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001350
605,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.18350000000
606,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.06749998650
607,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
608,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
609,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
610,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
611,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
612,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000123755
613,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
614,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
615,"('all-year', 'all-week', 'morning')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
616,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
617,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
618,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
619,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
620,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000900
621,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.12233333333
622,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.04499999100
623,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
624,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
625,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
626,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
627,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
628,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000082503
629,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
630,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
631,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
632,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
633,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
634,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
635,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
636,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001350
637,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.18350000000
638,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.06749998650
639,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
640,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
641,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
642,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
643,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
644,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000123755
645,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
646,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
647,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
648,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
649,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
650,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
651,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
652,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002700
653,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.36700000000
654,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.13499997300
655,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
656,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
657,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
658,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
659,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
660,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000247509
661,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
662,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
663,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
664,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
665,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
666,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
667,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
668,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001800
669,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.24466666667
670,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.08999998200
671,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
672,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
673,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
674,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
675,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
676,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000165006
677,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
678,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
679,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
680,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000000000
681,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
682,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
683,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00000000000
684,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.39655000000
685,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.47151668170
686,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
687,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.60711892122
688,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.72189307560
689,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
690,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.59482500000
691,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.70727502254
692,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
693,"('all-year', 'all-week', 'morning')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.91067838183
694,"('all-year', 'all-week', 'morning')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.08283961340
695,"('all-year', 'all-week', 'morning')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
696,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.39655000000
697,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.47151668170
698,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
699,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.60711892122
700,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.72189307560
701,"('all-year', 'all-week', 'afternoon')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
702,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.59482500000
703,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.70727502254
704,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
705,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.91067838183
706,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.08283961340
707,"('all-year', 'all-week', 'early-peak')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
708,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.18965000000
709,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.41455004509
710,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
711,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.82135676366
712,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,2.16567922680
713,"('all-year', 'all-week', 'late-peak')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
714,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.79310000000
715,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.94303336339
716,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
717,"('all-year', 'all-week', 'evening')",CO2f,R1,2020.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.21423784244
718,"('all-year', 'all-week', 'evening')",CO2f,R1,2025.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,1.44378615120
719,"('all-year', 'all-week', 'evening')",CO2f,R1,2030.00000000000,gassupply1,2030.00000000000,A1,retrofit,gas,0.00000000000
720,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
721,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
722,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
723,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
724,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
725,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
726,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
727,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
728,"('all-year', 'all-week', 'night')",heat,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000665
729,"('all-year', 'all-week', 'night')",heat,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.52383332668
730,"('all-year', 'all-week', 'night')",heat,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.35116666667
731,"('all-year', 'all-week', 'night')",heat,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
732,"('all-year', 'all-week', 'night')",CO2f,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000043032
733,"('all-year', 'all-week', 'night')",CO2f,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,33.89725456968
734,"('all-year', 'all-week', 'night')",CO2f,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
735,"('all-year', 'all-week', 'night')",CO2f,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
736,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
737,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
738,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
739,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
740,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
741,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000000
742,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.00000000000
