timeslice,asset,year,commodity,region,technology,installed,comm_usage,month,day,hour,consumption
0,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.67000000000
0,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.10000000000
0,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.10000000000
0,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.61000000000
1,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,3.34000000000
1,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.10000000000
1,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.10000000000
1,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.61000000000
2,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,5.01000000000
2,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.10000000000
2,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.10000000000
2,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.61000000000
3,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,6.68000000000
3,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.10000000000
3,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.10000000000
3,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.61000000000
4,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,8.35000000000
4,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.10000000000
4,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.10000000000
4,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.61000000000
5,0,2025,gas,R1,gasCCGT,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,10.02000000000
5,2,2025,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,1.10000000000
5,2,2030,wind,R1,windturbine,2020,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,1.10000000000
5,3,2030,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,1.61000000000
