asset,year,region,technology,installed,capacity
7,2045,R1,solarPV,2030,9.30980000000
7,2049,R1,solarPV,2030,9.30980000000
7,2050,R1,solarPV,2030,9.30980000000
7,2054,R1,solarPV,2030,9.30980000000
7,2055,R1,solarPV,2030,9.30980000000
7,2059,R1,solarPV,2030,9.30980000000
8,2045,R1,solarPV,2035,27.19600000000
8,2049,R1,solarPV,2035,27.19600000000
8,2050,R1,solarPV,2035,27.19600000000
8,2054,R1,solarPV,2035,27.19600000000
8,2055,R1,solarPV,2035,27.19600000000
8,2059,R1,solarPV,2035,27.19600000000
8,2060,R1,solarPV,2035,27.19600000000
8,2064,R1,solarPV,2035,27.19600000000
9,2045,R1,solarPV,2040,10.54200000000
9,2049,R1,solarPV,2040,10.54200000000
9,2050,R1,solarPV,2040,10.54200000000
9,2054,R1,solarPV,2040,10.54200000000
9,2055,R1,solarPV,2040,10.54200000000
9,2059,R1,solarPV,2040,10.54200000000
9,2060,R1,solarPV,2040,10.54200000000
9,2064,R1,solarPV,2040,10.54200000000
9,2065,R1,solarPV,2040,10.54200000000
9,2069,R1,solarPV,2040,10.54200000000
10,2050,R1,solarPV,2045,53.22860000000
10,2054,R1,solarPV,2045,27.50000000000
10,2055,R1,solarPV,2045,27.50000000000
10,2059,R1,solarPV,2045,27.50000000000
10,2060,R1,solarPV,2045,27.50000000000
10,2064,R1,solarPV,2045,27.50000000000
10,2065,R1,solarPV,2045,27.50000000000
10,2069,R1,solarPV,2045,27.50000000000
10,2070,R1,solarPV,2045,27.50000000000
10,2074,R1,solarPV,2045,53.22860000000
11,2045,R1,windturbine,2020,27.50000000000
11,2049,R1,windturbine,2020,27.50000000000
12,2045,R1,windturbine,2025,29.32350000000
12,2049,R1,windturbine,2025,29.32350000000
12,2050,R1,windturbine,2025,29.32350000000
12,2054,R1,windturbine,2025,29.32350000000
24,2045,R2,solarPV,2030,8.80380000000
24,2049,R2,solarPV,2030,8.80380000000
24,2050,R2,solarPV,2030,8.80380000000
24,2054,R2,solarPV,2030,8.80380000000
24,2055,R2,solarPV,2030,8.80380000000
24,2059,R2,solarPV,2030,8.80380000000
25,2045,R2,solarPV,2035,28.88280000000
25,2049,R2,solarPV,2035,28.88280000000
25,2050,R2,solarPV,2035,28.88280000000
25,2054,R2,solarPV,2035,28.88280000000
25,2055,R2,solarPV,2035,28.88280000000
25,2059,R2,solarPV,2035,28.88280000000
25,2060,R2,solarPV,2035,28.88280000000
25,2064,R2,solarPV,2035,28.88280000000
26,2045,R2,solarPV,2040,9.46700000000
26,2049,R2,solarPV,2040,9.46700000000
26,2050,R2,solarPV,2040,9.46700000000
26,2054,R2,solarPV,2040,9.46700000000
26,2055,R2,solarPV,2040,9.46700000000
26,2059,R2,solarPV,2040,9.46700000000
26,2060,R2,solarPV,2040,9.46700000000
26,2064,R2,solarPV,2040,9.46700000000
26,2065,R2,solarPV,2040,9.46700000000
26,2069,R2,solarPV,2040,9.46700000000
27,2050,R2,solarPV,2045,55.59780000000
27,2054,R2,solarPV,2045,27.50000000000
27,2055,R2,solarPV,2045,27.50000000000
27,2059,R2,solarPV,2045,27.50000000000
27,2060,R2,solarPV,2045,27.50000000000
27,2064,R2,solarPV,2045,27.50000000000
27,2065,R2,solarPV,2045,27.50000000000
27,2069,R2,solarPV,2045,27.50000000000
27,2070,R2,solarPV,2045,27.50000000000
27,2074,R2,solarPV,2045,55.59780000000
28,2045,R2,windturbine,2020,27.50000000000
28,2049,R2,windturbine,2020,27.50000000000
29,2045,R2,windturbine,2025,30.17160000000
29,2049,R2,windturbine,2025,30.17160000000
29,2050,R2,windturbine,2025,30.17160000000
29,2054,R2,windturbine,2025,30.17160000000
