asset,year,region,technology,installed,capacity
0,2035,R1,gasboiler,2025,8.60000000000
0,2039,R1,gasboiler,2025,8.60000000000
2,2040,R1,gasboiler,2035,5.86000000000
2,2044,R1,gasboiler,2035,5.86000000000
2,2045,R1,gasboiler,2035,5.86000000000
2,2049,R1,gasboiler,2035,5.86000000000
3,2035,R1,heatpump,2025,7.40000000000
3,2039,R1,heatpump,2025,7.40000000000
4,2035,R1,heatpump,2030,20.00000000000
4,2039,R1,heatpump,2030,20.00000000000
4,2040,R1,heatpump,2030,20.00000000000
4,2044,R1,heatpump,2030,20.00000000000
5,2040,R1,heatpump,2035,16.14000000000
5,2044,R1,heatpump,2035,10.14000000000
5,2045,R1,heatpump,2035,10.14000000000
5,2049,R1,heatpump,2035,16.14000000000
