asset,year,commodity,timeslice,region,technology,installed,comm_usage,month,day,hour,supply
6,2050,electricity,0,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.61000000000
6,2050,electricity,1,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.61000000000
6,2050,electricity,2,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.61000000000
6,2050,electricity,3,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.61000000000
6,2050,electricity,4,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.61000000000
6,2050,electricity,5,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.61000000000
7,2050,electricity,0,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.74170000000
7,2050,electricity,1,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.74170000000
7,2050,electricity,2,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.74170000000
7,2050,electricity,3,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.74170000000
7,2050,electricity,4,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.74170000000
7,2050,electricity,5,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.74170000000
7,2055,electricity,0,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.74170000000
7,2055,electricity,1,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.74170000000
7,2055,electricity,2,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.74170000000
7,2055,electricity,3,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.74170000000
7,2055,electricity,4,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.74170000000
7,2055,electricity,5,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.74170000000
8,2050,electricity,0,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,2.05810000000
8,2050,electricity,1,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,2.05810000000
8,2050,electricity,2,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,2.05810000000
8,2050,electricity,3,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,2.05810000000
8,2050,electricity,4,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,2.05810000000
8,2050,electricity,5,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,2.05810000000
8,2055,electricity,0,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,2.05810000000
8,2055,electricity,1,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,2.05810000000
8,2055,electricity,2,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,2.05810000000
8,2055,electricity,3,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,2.05810000000
8,2055,electricity,4,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,2.05810000000
8,2055,electricity,5,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,2.05810000000
