,commodity,region,technology,year,consumption
0,gas,R1,gasCCGT,2055,0.01220000000
1,gas,R1,gasCCGT,2055,0.00460000000
2,wind,R1,windturbine,2055,0.00550000000
3,wind,R1,windturbine,2055,0.00110000000
4,gas,R1,gasCCGT,2060,0.00600000000
5,gas,R1,gasCCGT,2060,0.00220000000
6,wind,R1,windturbine,2060,0.00050000000
7,gas,R1,gasCCGT,2055,0.01820000000
8,gas,R1,gasCCGT,2055,0.00680000000
9,wind,R1,windturbine,2055,0.00820000000
10,wind,R1,windturbine,2055,0.00160000000
11,gas,R1,gasCCGT,2060,0.00900000000
12,gas,R1,gasCCGT,2060,0.00340000000
13,wind,R1,windturbine,2060,0.00080000000
14,gas,R1,gasCCGT,2055,0.01220000000
15,gas,R1,gasCCGT,2055,0.00460000000
16,wind,R1,windturbine,2055,0.00550000000
17,wind,R1,windturbine,2055,0.00110000000
18,gas,R1,gasCCGT,2060,0.00600000000
19,gas,R1,gasCCGT,2060,0.00220000000
20,wind,R1,windturbine,2060,0.00050000000
21,gas,R1,gasCCGT,2055,0.01820000000
22,gas,R1,gasCCGT,2055,0.00680000000
23,wind,R1,windturbine,2055,0.00820000000
24,wind,R1,windturbine,2055,0.00160000000
25,gas,R1,gasCCGT,2060,0.00900000000
26,gas,R1,gasCCGT,2060,0.00340000000
27,wind,R1,windturbine,2060,0.00080000000
28,gas,R1,gasCCGT,2055,0.03650000000
29,gas,R1,gasCCGT,2055,0.01370000000
30,wind,R1,windturbine,2055,0.01640000000
31,wind,R1,windturbine,2055,0.00320000000
32,gas,R1,gasCCGT,2060,0.01790000000
33,gas,R1,gasCCGT,2060,0.00670000000
34,wind,R1,windturbine,2060,0.00150000000
35,gas,R1,gasCCGT,2055,0.02430000000
36,gas,R1,gasCCGT,2055,0.00910000000
37,wind,R1,windturbine,2055,0.01090000000
38,wind,R1,windturbine,2055,0.00210000000
39,gas,R1,gasCCGT,2060,0.01200000000
40,gas,R1,gasCCGT,2060,0.00450000000
41,wind,R1,windturbine,2060,0.00100000000
