,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2035,0.35410000000
1,gas,R1,gassupply1,2035,0.37570000000
2,gas,R1,gassupply1,2040,0.37570000000
3,gas,R1,gassupply1,2040,0.34140000000
4,CO2f,R1,gassupply1,2035,0.54210000000
5,CO2f,R1,gassupply1,2035,0.57510000000
6,CO2f,R1,gassupply1,2040,0.57510000000
7,CO2f,R1,gassupply1,2040,0.52260000000
8,gas,R1,gassupply1,2035,0.53110000000
9,gas,R1,gassupply1,2035,0.56350000000
10,gas,R1,gassupply1,2040,0.56350000000
11,gas,R1,gassupply1,2040,0.51210000000
12,CO2f,R1,gassupply1,2035,0.81310000000
13,CO2f,R1,gassupply1,2035,0.86270000000
14,CO2f,R1,gassupply1,2040,0.86270000000
15,CO2f,R1,gassupply1,2040,0.78400000000
16,gas,R1,gassupply1,2035,0.35410000000
17,gas,R1,gassupply1,2035,0.37570000000
18,gas,R1,gassupply1,2040,0.37570000000
19,gas,R1,gassupply1,2040,0.34140000000
20,CO2f,R1,gassupply1,2035,0.54210000000
21,CO2f,R1,gassupply1,2035,0.57510000000
22,CO2f,R1,gassupply1,2040,0.57510000000
23,CO2f,R1,gassupply1,2040,0.52260000000
24,gas,R1,gassupply1,2035,0.53110000000
25,gas,R1,gassupply1,2035,0.56350000000
26,gas,R1,gassupply1,2040,0.56350000000
27,gas,R1,gassupply1,2040,0.51210000000
28,CO2f,R1,gassupply1,2035,0.81310000000
29,CO2f,R1,gassupply1,2035,0.86270000000
30,CO2f,R1,gassupply1,2040,0.86270000000
31,CO2f,R1,gassupply1,2040,0.78400000000
32,gas,R1,gassupply1,2035,1.06220000000
33,gas,R1,gassupply1,2035,1.12700000000
34,gas,R1,gassupply1,2040,1.12700000000
35,gas,R1,gassupply1,2040,1.02410000000
36,CO2f,R1,gassupply1,2035,1.62620000000
37,CO2f,R1,gassupply1,2035,1.72540000000
38,CO2f,R1,gassupply1,2040,1.72540000000
39,CO2f,R1,gassupply1,2040,1.56790000000
40,gas,R1,gassupply1,2035,0.70810000000
41,gas,R1,gassupply1,2035,0.75130000000
42,gas,R1,gassupply1,2040,0.75130000000
43,gas,R1,gassupply1,2040,0.68280000000
44,CO2f,R1,gassupply1,2035,1.08410000000
45,CO2f,R1,gassupply1,2035,1.15030000000
46,CO2f,R1,gassupply1,2040,1.15030000000
47,CO2f,R1,gassupply1,2040,1.04530000000
