,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2040,0.37570000000
1,gas,R1,gassupply1,2040,0.34140000000
2,gas,R1,gassupply1,2045,0.34140000000
3,gas,R1,gassupply1,2045,0.38030000000
4,CO2f,R1,gassupply1,2040,0.57510000000
5,CO2f,R1,gassupply1,2040,0.52260000000
6,CO2f,R1,gassupply1,2045,0.52260000000
7,CO2f,R1,gassupply1,2045,0.58220000000
8,gas,R1,gassupply1,2040,0.56350000000
9,gas,R1,gassupply1,2040,0.51210000000
10,gas,R1,gassupply1,2045,0.51210000000
11,gas,R1,gassupply1,2045,0.57040000000
12,CO2f,R1,gassupply1,2040,0.86270000000
13,CO2f,R1,gassupply1,2040,0.78400000000
14,CO2f,R1,gassupply1,2045,0.78400000000
15,CO2f,R1,gassupply1,2045,0.87330000000
16,gas,R1,gassupply1,2040,0.37570000000
17,gas,R1,gassupply1,2040,0.34140000000
18,gas,R1,gassupply1,2045,0.34140000000
19,gas,R1,gassupply1,2045,0.38030000000
20,CO2f,R1,gassupply1,2040,0.57510000000
21,CO2f,R1,gassupply1,2040,0.52260000000
22,CO2f,R1,gassupply1,2045,0.52260000000
23,CO2f,R1,gassupply1,2045,0.58220000000
24,gas,R1,gassupply1,2040,0.56350000000
25,gas,R1,gassupply1,2040,0.51210000000
26,gas,R1,gassupply1,2045,0.51210000000
27,gas,R1,gassupply1,2045,0.57040000000
28,CO2f,R1,gassupply1,2040,0.86270000000
29,CO2f,R1,gassupply1,2040,0.78400000000
30,CO2f,R1,gassupply1,2045,0.78400000000
31,CO2f,R1,gassupply1,2045,0.87330000000
32,gas,R1,gassupply1,2040,1.12700000000
33,gas,R1,gassupply1,2040,1.02410000000
34,gas,R1,gassupply1,2045,1.02410000000
35,gas,R1,gassupply1,2045,1.14090000000
36,CO2f,R1,gassupply1,2040,1.72540000000
37,CO2f,R1,gassupply1,2040,1.56790000000
38,CO2f,R1,gassupply1,2045,1.56790000000
39,CO2f,R1,gassupply1,2045,1.74670000000
40,gas,R1,gassupply1,2040,0.75130000000
41,gas,R1,gassupply1,2040,0.68280000000
42,gas,R1,gassupply1,2045,0.68280000000
43,gas,R1,gassupply1,2045,0.76060000000
44,CO2f,R1,gassupply1,2040,1.15030000000
45,CO2f,R1,gassupply1,2040,1.04530000000
46,CO2f,R1,gassupply1,2045,1.04530000000
47,CO2f,R1,gassupply1,2045,1.16440000000
