,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2025,1.18620000000
1,gas,R1,gassupply1,2030,0.73620000000
2,gas,R1,gassupply1,2030,0.35410000000
3,CO2f,R1,gassupply1,2025,1.81610000000
4,CO2f,R1,gassupply1,2030,1.12720000000
5,CO2f,R1,gassupply1,2030,0.54210000000
6,gas,R1,gassupply1,2025,1.77940000000
7,gas,R1,gassupply1,2030,1.10440000000
8,gas,R1,gassupply1,2030,0.53110000000
9,CO2f,R1,gassupply1,2025,2.72420000000
10,CO2f,R1,gassupply1,2030,1.69080000000
11,CO2f,R1,gassupply1,2030,0.81310000000
12,gas,R1,gassupply1,2025,1.18620000000
13,gas,R1,gassupply1,2030,0.73620000000
14,gas,R1,gassupply1,2030,0.35410000000
15,CO2f,R1,gassupply1,2025,1.81610000000
16,CO2f,R1,gassupply1,2030,1.12720000000
17,CO2f,R1,gassupply1,2030,0.54210000000
18,gas,R1,gassupply1,2025,1.77940000000
19,gas,R1,gassupply1,2030,1.10440000000
20,gas,R1,gassupply1,2030,0.53110000000
21,CO2f,R1,gassupply1,2025,2.72420000000
22,CO2f,R1,gassupply1,2030,1.69080000000
23,CO2f,R1,gassupply1,2030,0.81310000000
24,gas,R1,gassupply1,2025,3.55870000000
25,gas,R1,gassupply1,2030,2.20870000000
26,gas,R1,gassupply1,2030,1.06220000000
27,CO2f,R1,gassupply1,2025,5.44840000000
28,CO2f,R1,gassupply1,2030,3.38150000000
29,CO2f,R1,gassupply1,2030,1.62620000000
30,gas,R1,gassupply1,2025,2.37250000000
31,gas,R1,gassupply1,2030,1.47250000000
32,gas,R1,gassupply1,2030,0.70810000000
33,CO2f,R1,gassupply1,2025,3.63230000000
34,CO2f,R1,gassupply1,2030,2.25440000000
35,CO2f,R1,gassupply1,2030,1.08410000000
