,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2050,0.25740000000
1,gas,R1,gassupply1,2055,0.25740000000
2,CO2f,R1,gassupply1,2050,0.39410000000
3,CO2f,R1,gassupply1,2055,0.39410000000
4,gas,R1,gassupply1,2050,0.38610000000
5,gas,R1,gassupply1,2055,0.38610000000
6,CO2f,R1,gassupply1,2050,0.59110000000
7,CO2f,R1,gassupply1,2055,0.59110000000
8,gas,R1,gassupply1,2050,0.25740000000
9,gas,R1,gassupply1,2055,0.25740000000
10,CO2f,R1,gassupply1,2050,0.39410000000
11,CO2f,R1,gassupply1,2055,0.39410000000
12,gas,R1,gassupply1,2050,0.38610000000
13,gas,R1,gassupply1,2055,0.38610000000
14,CO2f,R1,gassupply1,2050,0.59110000000
15,CO2f,R1,gassupply1,2055,0.59110000000
16,gas,R1,gassupply1,2050,0.77220000000
17,gas,R1,gassupply1,2055,0.77220000000
18,CO2f,R1,gassupply1,2050,1.18230000000
19,CO2f,R1,gassupply1,2055,1.18230000000
20,gas,R1,gassupply1,2050,0.51480000000
21,gas,R1,gassupply1,2055,0.51480000000
22,CO2f,R1,gassupply1,2050,0.78820000000
23,CO2f,R1,gassupply1,2055,0.78820000000
