,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2045,0.34140000000
1,gas,R1,gassupply1,2045,0.38030000000
2,gas,R1,gassupply1,2050,0.25740000000
3,CO2f,R1,gassupply1,2045,0.52260000000
4,CO2f,R1,gassupply1,2045,0.58220000000
5,CO2f,R1,gassupply1,2050,0.39410000000
6,gas,R1,gassupply1,2045,0.51210000000
7,gas,R1,gassupply1,2045,0.57040000000
8,gas,R1,gassupply1,2050,0.38610000000
9,CO2f,R1,gassupply1,2045,0.78400000000
10,CO2f,R1,gassupply1,2045,0.87330000000
11,CO2f,R1,gassupply1,2050,0.59110000000
12,gas,R1,gassupply1,2045,0.34140000000
13,gas,R1,gassupply1,2045,0.38030000000
14,gas,R1,gassupply1,2050,0.25740000000
15,CO2f,R1,gassupply1,2045,0.52260000000
16,CO2f,R1,gassupply1,2045,0.58220000000
17,CO2f,R1,gassupply1,2050,0.39410000000
18,gas,R1,gassupply1,2045,0.51210000000
19,gas,R1,gassupply1,2045,0.57040000000
20,gas,R1,gassupply1,2050,0.38610000000
21,CO2f,R1,gassupply1,2045,0.78400000000
22,CO2f,R1,gassupply1,2045,0.87330000000
23,CO2f,R1,gassupply1,2050,0.59110000000
24,gas,R1,gassupply1,2045,1.02410000000
25,gas,R1,gassupply1,2045,1.14090000000
26,gas,R1,gassupply1,2050,0.77220000000
27,CO2f,R1,gassupply1,2045,1.56790000000
28,CO2f,R1,gassupply1,2045,1.74670000000
29,CO2f,R1,gassupply1,2050,1.18230000000
30,gas,R1,gassupply1,2045,0.68280000000
31,gas,R1,gassupply1,2045,0.76060000000
32,gas,R1,gassupply1,2050,0.51480000000
33,CO2f,R1,gassupply1,2045,1.04530000000
34,CO2f,R1,gassupply1,2045,1.16440000000
35,CO2f,R1,gassupply1,2050,0.78820000000
