,region,installed,technology,year,agent,category,sector,capital_costs
44,R1,2020,gasCCGT,2025,A1,retrofit,power,1.78367579925
45,R1,2020,windturbine,2025,A1,retrofit,power,0.70800038049
46,R1,2020,gasCCGT,2025,A1,retrofit,power,1.18911719950
47,R1,2020,windturbine,2025,A1,retrofit,power,0.47200025366
48,R1,2020,gasCCGT,2025,A1,retrofit,power,1.78367579925
49,R1,2020,windturbine,2025,A1,retrofit,power,0.70800038049
50,R1,2020,gasCCGT,2025,A1,retrofit,power,3.56735159850
51,R1,2020,windturbine,2025,A1,retrofit,power,1.41600076098
52,R1,2020,gasCCGT,2025,A1,retrofit,power,2.37823439900
53,R1,2020,windturbine,2025,A1,retrofit,power,0.94400050732
54,R1,2020,gassupply1,2025,A1,retrofit,gas,71.79441725096
55,R1,2020,gassupply1,2025,A1,retrofit,gas,107.69162587644
56,R1,2020,gassupply1,2025,A1,retrofit,gas,71.79441725096
57,R1,2020,gassupply1,2025,A1,retrofit,gas,107.69162587644
58,R1,2020,gassupply1,2025,A1,retrofit,gas,215.38325175289
59,R1,2020,gassupply1,2025,A1,retrofit,gas,143.58883450193
60,R1,2020,gasboiler,2030,A1,retrofit,residential,1.54122810518
61,R1,2025,heatpump,2030,A1,retrofit,residential,27.57017508860
62,R1,2020,gasboiler,2030,A1,retrofit,residential,2.31184215776
63,R1,2025,heatpump,2030,A1,retrofit,residential,41.35526263289
64,R1,2020,gasboiler,2030,A1,retrofit,residential,1.54122810518
65,R1,2025,heatpump,2030,A1,retrofit,residential,27.57017508860
66,R1,2020,gasboiler,2030,A1,retrofit,residential,2.31184215776
67,R1,2025,heatpump,2030,A1,retrofit,residential,41.35526263289
68,R1,2020,gasboiler,2030,A1,retrofit,residential,4.62368431553
69,R1,2025,heatpump,2030,A1,retrofit,residential,82.71052526579
70,R1,2020,gasboiler,2030,A1,retrofit,residential,3.08245621035
71,R1,2025,heatpump,2030,A1,retrofit,residential,55.14035017719
72,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000001500
73,R1,2020,heatpump,2030,A2,retrofit,residential,6.60526315789
74,R1,2025,gasboiler,2030,A2,retrofit,residential,0.38947366921
75,R1,2025,heatpump,2030,A2,retrofit,residential,7.92105263158
76,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000002250
77,R1,2020,heatpump,2030,A2,retrofit,residential,9.90789473684
78,R1,2025,gasboiler,2030,A2,retrofit,residential,0.58421050382
79,R1,2025,heatpump,2030,A2,retrofit,residential,11.88157894737
80,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000001500
81,R1,2020,heatpump,2030,A2,retrofit,residential,6.60526315789
82,R1,2025,gasboiler,2030,A2,retrofit,residential,0.38947366921
83,R1,2025,heatpump,2030,A2,retrofit,residential,7.92105263158
84,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000002250
85,R1,2020,heatpump,2030,A2,retrofit,residential,9.90789473684
86,R1,2025,gasboiler,2030,A2,retrofit,residential,0.58421050382
87,R1,2025,heatpump,2030,A2,retrofit,residential,11.88157894737
88,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000004500
89,R1,2020,heatpump,2030,A2,retrofit,residential,19.81578947368
90,R1,2025,gasboiler,2030,A2,retrofit,residential,1.16842100763
91,R1,2025,heatpump,2030,A2,retrofit,residential,23.76315789474
92,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000003000
93,R1,2020,heatpump,2030,A2,retrofit,residential,13.21052631579
94,R1,2025,gasboiler,2030,A2,retrofit,residential,0.77894733842
95,R1,2025,heatpump,2030,A2,retrofit,residential,15.84210526316
96,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000023782
97,R1,2020,windturbine,2030,A1,retrofit,power,0.47200025366
98,R1,2025,gasCCGT,2030,A1,retrofit,power,6.44061101322
99,R1,2025,windturbine,2030,A1,retrofit,power,6.44461803113
100,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000035674
101,R1,2020,windturbine,2030,A1,retrofit,power,0.70800038049
102,R1,2025,gasCCGT,2030,A1,retrofit,power,9.66091651984
103,R1,2025,windturbine,2030,A1,retrofit,power,9.66692704669
104,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000023782
105,R1,2020,windturbine,2030,A1,retrofit,power,0.47200025366
106,R1,2025,gasCCGT,2030,A1,retrofit,power,6.44061101322
107,R1,2025,windturbine,2030,A1,retrofit,power,6.44461803113
108,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000035674
109,R1,2020,windturbine,2030,A1,retrofit,power,0.70800038049
110,R1,2025,gasCCGT,2030,A1,retrofit,power,9.66091651984
111,R1,2025,windturbine,2030,A1,retrofit,power,9.66692704669
112,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000071347
113,R1,2020,windturbine,2030,A1,retrofit,power,1.41600076098
114,R1,2025,gasCCGT,2030,A1,retrofit,power,19.32183303967
115,R1,2025,windturbine,2030,A1,retrofit,power,19.33385409338
116,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000047565
117,R1,2020,windturbine,2030,A1,retrofit,power,0.94400050732
118,R1,2025,gasCCGT,2030,A1,retrofit,power,12.88122202645
119,R1,2025,windturbine,2030,A1,retrofit,power,12.88923606225
120,R1,2020,gassupply1,2030,A1,retrofit,gas,44.55913725096
121,R1,2025,gassupply1,2030,A1,retrofit,gas,5.82984392451
122,R1,2020,gassupply1,2030,A1,retrofit,gas,66.83870587644
123,R1,2025,gassupply1,2030,A1,retrofit,gas,8.74476588676
124,R1,2020,gassupply1,2030,A1,retrofit,gas,44.55913725096
125,R1,2025,gassupply1,2030,A1,retrofit,gas,5.82984392451
126,R1,2020,gassupply1,2030,A1,retrofit,gas,66.83870587644
127,R1,2025,gassupply1,2030,A1,retrofit,gas,8.74476588676
128,R1,2020,gassupply1,2030,A1,retrofit,gas,133.67741175289
129,R1,2025,gassupply1,2030,A1,retrofit,gas,17.48953177352
130,R1,2020,gassupply1,2030,A1,retrofit,gas,89.11827450193
131,R1,2025,gassupply1,2030,A1,retrofit,gas,11.65968784901
132,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000003500
133,R1,2025,heatpump,2035,A1,retrofit,residential,27.57017508860
134,R1,2030,heatpump,2035,A1,retrofit,residential,18.48245614035
135,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000005250
136,R1,2025,heatpump,2035,A1,retrofit,residential,41.35526263289
137,R1,2030,heatpump,2035,A1,retrofit,residential,27.72368421053
138,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000003500
139,R1,2025,heatpump,2035,A1,retrofit,residential,27.57017508860
140,R1,2030,heatpump,2035,A1,retrofit,residential,18.48245614035
141,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000005250
142,R1,2025,heatpump,2035,A1,retrofit,residential,41.35526263289
143,R1,2030,heatpump,2035,A1,retrofit,residential,27.72368421053
144,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000010500
145,R1,2025,heatpump,2035,A1,retrofit,residential,82.71052526579
146,R1,2030,heatpump,2035,A1,retrofit,residential,55.44736842105
147,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000007000
148,R1,2025,heatpump,2035,A1,retrofit,residential,55.14035017719
149,R1,2030,heatpump,2035,A1,retrofit,residential,36.96491228070
150,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001500
151,R1,2025,gasboiler,2035,A2,retrofit,residential,0.38947366921
152,R1,2025,heatpump,2035,A2,retrofit,residential,7.92105263158
153,R1,2030,heatpump,2035,A2,retrofit,residential,7.92105263158
154,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002250
155,R1,2025,gasboiler,2035,A2,retrofit,residential,0.58421050382
156,R1,2025,heatpump,2035,A2,retrofit,residential,11.88157894737
157,R1,2030,heatpump,2035,A2,retrofit,residential,11.88157894737
158,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001500
159,R1,2025,gasboiler,2035,A2,retrofit,residential,0.38947366921
160,R1,2025,heatpump,2035,A2,retrofit,residential,7.92105263158
161,R1,2030,heatpump,2035,A2,retrofit,residential,7.92105263158
162,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002250
163,R1,2025,gasboiler,2035,A2,retrofit,residential,0.58421050382
164,R1,2025,heatpump,2035,A2,retrofit,residential,11.88157894737
165,R1,2030,heatpump,2035,A2,retrofit,residential,11.88157894737
166,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004500
167,R1,2025,gasboiler,2035,A2,retrofit,residential,1.16842100763
168,R1,2025,heatpump,2035,A2,retrofit,residential,23.76315789474
169,R1,2030,heatpump,2035,A2,retrofit,residential,23.76315789474
170,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000003000
171,R1,2025,gasboiler,2035,A2,retrofit,residential,0.77894733842
172,R1,2025,heatpump,2035,A2,retrofit,residential,15.84210526316
173,R1,2030,heatpump,2035,A2,retrofit,residential,15.84210526316
174,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023782
175,R1,2020,windturbine,2035,A1,retrofit,power,0.47200025366
176,R1,2025,gasCCGT,2035,A1,retrofit,power,6.44061101322
177,R1,2025,windturbine,2035,A1,retrofit,power,6.44461803113
178,R1,2030,windturbine,2035,A1,retrofit,power,27.31550185925
179,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000035674
180,R1,2020,windturbine,2035,A1,retrofit,power,0.70800038049
181,R1,2025,gasCCGT,2035,A1,retrofit,power,9.66091651984
182,R1,2025,windturbine,2035,A1,retrofit,power,9.66692704669
183,R1,2030,windturbine,2035,A1,retrofit,power,40.97325278887
184,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023782
185,R1,2020,windturbine,2035,A1,retrofit,power,0.47200025366
186,R1,2025,gasCCGT,2035,A1,retrofit,power,6.44061101322
187,R1,2025,windturbine,2035,A1,retrofit,power,6.44461803113
188,R1,2030,windturbine,2035,A1,retrofit,power,27.31550185925
189,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000035674
190,R1,2020,windturbine,2035,A1,retrofit,power,0.70800038049
191,R1,2025,gasCCGT,2035,A1,retrofit,power,9.66091651984
192,R1,2025,windturbine,2035,A1,retrofit,power,9.66692704669
193,R1,2030,windturbine,2035,A1,retrofit,power,40.97325278887
194,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000071347
195,R1,2020,windturbine,2035,A1,retrofit,power,1.41600076098
196,R1,2025,gasCCGT,2035,A1,retrofit,power,19.32183303967
197,R1,2025,windturbine,2035,A1,retrofit,power,19.33385409338
198,R1,2030,windturbine,2035,A1,retrofit,power,81.94650557774
199,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000047565
200,R1,2020,windturbine,2035,A1,retrofit,power,0.94400050732
201,R1,2025,gasCCGT,2035,A1,retrofit,power,12.88122202645
202,R1,2025,windturbine,2035,A1,retrofit,power,12.88923606225
203,R1,2030,windturbine,2035,A1,retrofit,power,54.63100371849
204,R1,2025,gassupply1,2035,A1,retrofit,gas,5.82984392451
205,R1,2030,gassupply1,2035,A1,retrofit,gas,18.03008146395
206,R1,2025,gassupply1,2035,A1,retrofit,gas,8.74476588676
207,R1,2030,gassupply1,2035,A1,retrofit,gas,27.04512219593
208,R1,2025,gassupply1,2035,A1,retrofit,gas,5.82984392451
209,R1,2030,gassupply1,2035,A1,retrofit,gas,18.03008146395
210,R1,2025,gassupply1,2035,A1,retrofit,gas,8.74476588676
211,R1,2030,gassupply1,2035,A1,retrofit,gas,27.04512219593
212,R1,2025,gassupply1,2035,A1,retrofit,gas,17.48953177352
213,R1,2030,gassupply1,2035,A1,retrofit,gas,54.09024439186
214,R1,2025,gassupply1,2035,A1,retrofit,gas,11.65968784901
215,R1,2030,gassupply1,2035,A1,retrofit,gas,36.06016292791
216,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
217,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
218,R1,2035,heatpump,2040,A1,retrofit,residential,30.64035052719
219,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
220,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
221,R1,2035,heatpump,2040,A1,retrofit,residential,45.96052579079
222,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
223,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
224,R1,2035,heatpump,2040,A1,retrofit,residential,30.64035052719
225,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
226,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
227,R1,2035,heatpump,2040,A1,retrofit,residential,45.96052579079
228,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000010500
229,R1,2030,heatpump,2040,A1,retrofit,residential,55.44736842105
230,R1,2035,heatpump,2040,A1,retrofit,residential,91.92105158158
231,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000007000
232,R1,2030,heatpump,2040,A1,retrofit,residential,36.96491228070
233,R1,2035,heatpump,2040,A1,retrofit,residential,61.28070105439
234,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
235,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
236,R1,2035,heatpump,2040,A2,retrofit,residential,13.13157879737
237,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
238,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
239,R1,2035,heatpump,2040,A2,retrofit,residential,19.69736819605
240,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
241,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
242,R1,2035,heatpump,2040,A2,retrofit,residential,13.13157879737
243,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
244,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
245,R1,2035,heatpump,2040,A2,retrofit,residential,19.69736819605
246,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004500
247,R1,2030,heatpump,2040,A2,retrofit,residential,23.76315789474
248,R1,2035,heatpump,2040,A2,retrofit,residential,39.39473639211
249,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003000
250,R1,2030,heatpump,2040,A2,retrofit,residential,15.84210526316
251,R1,2035,heatpump,2040,A2,retrofit,residential,26.26315759474
252,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000023782
253,R1,2020,windturbine,2040,A1,retrofit,power,0.47200025366
254,R1,2025,gasCCGT,2040,A1,retrofit,power,6.44061101322
255,R1,2025,windturbine,2040,A1,retrofit,power,6.44461803113
256,R1,2030,windturbine,2040,A1,retrofit,power,27.31550185925
257,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000035674
258,R1,2020,windturbine,2040,A1,retrofit,power,0.70800038049
259,R1,2025,gasCCGT,2040,A1,retrofit,power,9.66091651984
260,R1,2025,windturbine,2040,A1,retrofit,power,9.66692704669
261,R1,2030,windturbine,2040,A1,retrofit,power,40.97325278887
262,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000023782
263,R1,2020,windturbine,2040,A1,retrofit,power,0.47200025366
264,R1,2025,gasCCGT,2040,A1,retrofit,power,6.44061101322
265,R1,2025,windturbine,2040,A1,retrofit,power,6.44461803113
266,R1,2030,windturbine,2040,A1,retrofit,power,27.31550185925
267,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000035674
268,R1,2020,windturbine,2040,A1,retrofit,power,0.70800038049
269,R1,2025,gasCCGT,2040,A1,retrofit,power,9.66091651984
270,R1,2025,windturbine,2040,A1,retrofit,power,9.66692704669
271,R1,2030,windturbine,2040,A1,retrofit,power,40.97325278887
272,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000071347
273,R1,2020,windturbine,2040,A1,retrofit,power,1.41600076098
274,R1,2025,gasCCGT,2040,A1,retrofit,power,19.32183303967
275,R1,2025,windturbine,2040,A1,retrofit,power,19.33385409338
276,R1,2030,windturbine,2040,A1,retrofit,power,81.94650557774
277,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000047565
278,R1,2020,windturbine,2040,A1,retrofit,power,0.94400050732
279,R1,2025,gasCCGT,2040,A1,retrofit,power,12.88122202645
280,R1,2025,windturbine,2040,A1,retrofit,power,12.88923606225
281,R1,2030,windturbine,2040,A1,retrofit,power,54.63100371849
282,R1,2030,gassupply1,2040,A1,retrofit,gas,18.03008146395
283,R1,2035,gassupply1,2040,A1,retrofit,gas,3.13164701144
284,R1,2030,gassupply1,2040,A1,retrofit,gas,27.04512219593
285,R1,2035,gassupply1,2040,A1,retrofit,gas,4.69747051716
286,R1,2030,gassupply1,2040,A1,retrofit,gas,18.03008146395
287,R1,2035,gassupply1,2040,A1,retrofit,gas,3.13164701144
288,R1,2030,gassupply1,2040,A1,retrofit,gas,27.04512219593
289,R1,2035,gassupply1,2040,A1,retrofit,gas,4.69747051716
290,R1,2030,gassupply1,2040,A1,retrofit,gas,54.09024439186
291,R1,2035,gassupply1,2040,A1,retrofit,gas,9.39494103431
292,R1,2030,gassupply1,2040,A1,retrofit,gas,36.06016292791
293,R1,2035,gassupply1,2040,A1,retrofit,gas,6.26329402287
294,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
295,R1,2035,heatpump,2045,A1,retrofit,residential,30.64035052719
296,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
297,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
298,R1,2035,heatpump,2045,A1,retrofit,residential,45.96052579079
299,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
300,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
301,R1,2035,heatpump,2045,A1,retrofit,residential,30.64035052719
302,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
303,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
304,R1,2035,heatpump,2045,A1,retrofit,residential,45.96052579079
305,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
306,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000010500
307,R1,2035,heatpump,2045,A1,retrofit,residential,91.92105158158
308,R1,2040,heatpump,2045,A1,retrofit,residential,64.65789473684
309,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000007000
310,R1,2035,heatpump,2045,A1,retrofit,residential,61.28070105439
311,R1,2040,heatpump,2045,A1,retrofit,residential,43.10526315789
312,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
313,R1,2035,heatpump,2045,A2,retrofit,residential,13.13157879737
314,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
315,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
316,R1,2035,heatpump,2045,A2,retrofit,residential,19.69736819605
317,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
318,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
319,R1,2035,heatpump,2045,A2,retrofit,residential,13.13157879737
320,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
321,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
322,R1,2035,heatpump,2045,A2,retrofit,residential,19.69736819605
323,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
324,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004500
325,R1,2035,heatpump,2045,A2,retrofit,residential,39.39473639211
326,R1,2040,heatpump,2045,A2,retrofit,residential,27.71052631579
327,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000003000
328,R1,2035,heatpump,2045,A2,retrofit,residential,26.26315759474
329,R1,2040,heatpump,2045,A2,retrofit,residential,18.47368421053
330,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000023782
331,R1,2020,windturbine,2045,A1,retrofit,power,0.47200025366
332,R1,2025,gasCCGT,2045,A1,retrofit,power,6.44061101322
333,R1,2025,windturbine,2045,A1,retrofit,power,6.44461803113
334,R1,2030,windturbine,2045,A1,retrofit,power,27.31550185925
335,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000035674
336,R1,2020,windturbine,2045,A1,retrofit,power,0.70800038049
337,R1,2025,gasCCGT,2045,A1,retrofit,power,9.66091651984
338,R1,2025,windturbine,2045,A1,retrofit,power,9.66692704669
339,R1,2030,windturbine,2045,A1,retrofit,power,40.97325278887
340,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000023782
341,R1,2020,windturbine,2045,A1,retrofit,power,0.47200025366
342,R1,2025,gasCCGT,2045,A1,retrofit,power,6.44061101322
343,R1,2025,windturbine,2045,A1,retrofit,power,6.44461803113
344,R1,2030,windturbine,2045,A1,retrofit,power,27.31550185925
345,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000035674
346,R1,2020,windturbine,2045,A1,retrofit,power,0.70800038049
347,R1,2025,gasCCGT,2045,A1,retrofit,power,9.66091651984
348,R1,2025,windturbine,2045,A1,retrofit,power,9.66692704669
349,R1,2030,windturbine,2045,A1,retrofit,power,40.97325278887
350,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000071347
351,R1,2020,windturbine,2045,A1,retrofit,power,1.41600076098
352,R1,2025,gasCCGT,2045,A1,retrofit,power,19.32183303967
353,R1,2025,windturbine,2045,A1,retrofit,power,19.33385409338
354,R1,2030,windturbine,2045,A1,retrofit,power,81.94650557774
355,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000047565
356,R1,2020,windturbine,2045,A1,retrofit,power,0.94400050732
357,R1,2025,gasCCGT,2045,A1,retrofit,power,12.88122202645
358,R1,2025,windturbine,2045,A1,retrofit,power,12.88923606225
359,R1,2030,windturbine,2045,A1,retrofit,power,54.63100371849
360,R1,2035,gassupply1,2045,A1,retrofit,gas,3.13164701144
361,R1,2040,gassupply1,2045,A1,retrofit,gas,19.35268946140
362,R1,2035,gassupply1,2045,A1,retrofit,gas,4.69747051716
363,R1,2040,gassupply1,2045,A1,retrofit,gas,29.02903419211
364,R1,2035,gassupply1,2045,A1,retrofit,gas,3.13164701144
365,R1,2040,gassupply1,2045,A1,retrofit,gas,19.35268946140
366,R1,2035,gassupply1,2045,A1,retrofit,gas,4.69747051716
367,R1,2040,gassupply1,2045,A1,retrofit,gas,29.02903419211
368,R1,2035,gassupply1,2045,A1,retrofit,gas,9.39494103431
369,R1,2040,gassupply1,2045,A1,retrofit,gas,58.05806838421
370,R1,2035,gassupply1,2045,A1,retrofit,gas,6.26329402287
371,R1,2040,gassupply1,2045,A1,retrofit,gas,38.70537892281
372,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
373,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
374,R1,2045,heatpump,2050,A1,retrofit,residential,33.71052596579
375,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
376,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
377,R1,2045,heatpump,2050,A1,retrofit,residential,50.56578894868
378,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
379,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
380,R1,2045,heatpump,2050,A1,retrofit,residential,33.71052596579
381,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
382,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
383,R1,2045,heatpump,2050,A1,retrofit,residential,50.56578894868
384,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000010500
385,R1,2040,heatpump,2050,A1,retrofit,residential,64.65789473684
386,R1,2045,heatpump,2050,A1,retrofit,residential,101.13157789737
387,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000007000
388,R1,2040,heatpump,2050,A1,retrofit,residential,43.10526315789
389,R1,2045,heatpump,2050,A1,retrofit,residential,67.42105193158
390,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000001500
391,R1,2040,heatpump,2050,A2,retrofit,residential,9.23684210526
392,R1,2045,heatpump,2050,A2,retrofit,residential,14.44736827105
393,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000002250
394,R1,2040,heatpump,2050,A2,retrofit,residential,13.85526315789
395,R1,2045,heatpump,2050,A2,retrofit,residential,21.67105240658
396,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000001500
397,R1,2040,heatpump,2050,A2,retrofit,residential,9.23684210526
398,R1,2045,heatpump,2050,A2,retrofit,residential,14.44736827105
399,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000002250
400,R1,2040,heatpump,2050,A2,retrofit,residential,13.85526315789
401,R1,2045,heatpump,2050,A2,retrofit,residential,21.67105240658
402,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000004500
403,R1,2040,heatpump,2050,A2,retrofit,residential,27.71052631579
404,R1,2045,heatpump,2050,A2,retrofit,residential,43.34210481316
405,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000003000
