,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
25,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.07530000000
26,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.69426000000
27,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.15060000000
28,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.46284000000
29,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A2,retrofit,residential,0.10040000000
30,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
31,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.00520000000
32,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
33,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.00780000000
34,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
35,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.00520000000
36,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
37,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.00780000000
38,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.22545000000
39,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.01560000000
40,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.15030000000
41,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.01040000000
42,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.33968667438
43,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.20953333067
44,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.50953001157
45,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.31429999601
46,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.33968667438
47,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.20953333067
48,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.50953001157
49,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.31429999601
50,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,1.01906002314
51,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.62859999202
52,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.67937334876
53,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.41906666135
54,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000331
55,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.05020000000
56,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.08583999669
57,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.06020000000
58,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000496
59,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.07530000000
60,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.12875999504
61,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.09030000000
62,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000331
63,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.05020000000
64,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.08583999669
65,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.06020000000
66,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000496
67,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.07530000000
68,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.12875999504
69,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.09030000000
70,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000992
71,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.15060000000
72,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.25751999008
73,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.18060000000
74,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.00000000661
75,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.10040000000
76,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.17167999339
77,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2030.00000000000,A2,retrofit,residential,0.12040000000
78,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
79,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00520000000
80,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.40703466222
81,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.07099999100
82,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
83,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00780000000
84,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.61055199334
85,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.10649998650
86,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
87,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00520000000
88,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.40703466222
89,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.07099999100
90,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
91,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.00780000000
92,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.61055199334
93,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.10649998650
94,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000004509
95,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.01560000000
96,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,1.22110398667
97,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.21299997300
98,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000003006
99,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.01040000000
100,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.81406932445
101,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.14199998200
102,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000771
103,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.20953333067
104,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.14046666667
105,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001157
106,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.31429999601
107,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.21070000000
108,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000771
109,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.20953333067
110,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.14046666667
111,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001157
112,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.31429999601
113,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.21070000000
114,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000002314
115,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.62859999202
116,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.42140000000
117,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001543
118,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.41906666135
119,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.28093333333
120,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000331
121,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.08583999669
122,"('all-year', 'all-week', 'night')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
123,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
124,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000496
125,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.12875999504
126,"('all-year', 'all-week', 'morning')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
127,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
128,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000331
129,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.08583999669
130,"('all-year', 'all-week', 'afternoon')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
131,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
132,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000496
133,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.12875999504
134,"('all-year', 'all-week', 'early-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
135,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
136,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000992
137,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.25751999008
138,"('all-year', 'all-week', 'late-peak')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.18060000000
139,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.18060000000
140,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000661
141,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.17167999339
142,"('all-year', 'all-week', 'evening')",electricity,R1,2025.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.12040000000
143,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.12040000000
144,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001139
145,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00393978309
146,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.30839005398
147,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.05379318542
148,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.22800231903
149,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001708
150,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00590967464
151,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.46258508097
152,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08068977813
153,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.34200347854
154,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001139
155,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00393978309
156,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.30839005398
157,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.05379318542
158,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.22800231903
159,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001708
160,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00590967464
161,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.46258508097
162,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08068977813
163,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.34200347854
164,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000003416
165,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.01181934928
166,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.92517016194
167,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.16137955626
168,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.68400695708
169,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002277
170,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.00787956619
171,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.61678010796
172,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.10758637084
173,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.45600463805
174,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000771
175,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.14046666667
176,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.23286666401
177,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001157
178,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.21070000000
179,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.34929999601
180,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000771
181,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.14046666667
182,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.23286666401
183,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001157
184,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.21070000000
185,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.34929999601
186,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000002314
187,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.42140000000
188,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.69859999202
189,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001543
190,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.28093333333
191,"('all-year', 'all-week', 'evening')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.46573332801
192,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000331
193,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.06020000000
194,"('all-year', 'all-week', 'night')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.09979999886
195,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000496
196,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.09030000000
197,"('all-year', 'all-week', 'morning')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.14969999829
198,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000331
199,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.06020000000
200,"('all-year', 'all-week', 'afternoon')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.09979999886
201,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000496
202,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.09030000000
203,"('all-year', 'all-week', 'early-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.14969999829
204,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000992
205,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.18060000000
206,"('all-year', 'all-week', 'late-peak')",electricity,R1,2035.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.29939999658
207,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A2,retrofit,residential,0.00000000661
208,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A2,retrofit,residential,0.12040000000
