asset,year,region,technology,installed,capacity
0,2020,R1,gasboiler,2010,662.76000000000
0,2025,R1,gasboiler,2010,463.93200000000
0,2030,R1,gasboiler,2010,463.93200000000
0,2034,R1,gasboiler,2010,408.26020000000
0,2035,R1,gasboiler,2010,394.34220000000
0,2040,R1,gasboiler,2010,324.75240000000
0,2050,R1,gasboiler,2010,227.32670000000
1,2025,R1,gasboiler,2020,846.06800000000
1,2030,R1,gasboiler,2020,796.06800000000
1,2034,R1,gasboiler,2020,846.06800000000
2,2020,R2,gasboiler,2010,35.00000000000
2,2025,R2,gasboiler,2010,24.50000000000
2,2030,R2,gasboiler,2010,24.50000000000
2,2034,R2,gasboiler,2010,21.56000000000
2,2035,R2,gasboiler,2010,20.82500000000
2,2040,R2,gasboiler,2010,17.15000000000
2,2050,R2,gasboiler,2010,12.00500000000
3,2025,R2,gasboiler,2020,12.16670000000
3,2030,R2,gasboiler,2020,10.50000000000
3,2034,R2,gasboiler,2020,12.16670000000
4,2020,R3,gasboiler,2010,5087.04000000000
4,2025,R3,gasboiler,2010,3560.92800000000
4,2030,R3,gasboiler,2010,3560.92800000000
4,2034,R3,gasboiler,2010,3133.61660000000
4,2035,R3,gasboiler,2010,3026.78880000000
4,2040,R3,gasboiler,2010,2492.64960000000
4,2050,R3,gasboiler,2010,1744.85470000000
5,2025,R3,gasboiler,2020,1639.07200000000
5,2030,R3,gasboiler,2020,1572.40530000000
5,2034,R3,gasboiler,2020,1639.07200000000
