asset,year,region,technology,installed,capacity
1,2040,R1,gasCCGT,2025,1.57780000000
1,2045,R1,gasCCGT,2025,1.57780000000
1,2049,R1,gasCCGT,2025,1.57780000000
1,2050,R1,gasCCGT,2025,1.57780000000
1,2054,R1,gasCCGT,2025,1.57780000000
1,2055,R1,gasCCGT,2025,1.57780000000
1,2059,R1,gasCCGT,2025,1.57780000000
1,2060,R1,gasCCGT,2025,1.57780000000
1,2064,R1,gasCCGT,2025,1.57780000000
10,2040,R1,windturbine,2020,9.50000000000
10,2045,R1,windturbine,2020,9.50000000000
10,2049,R1,windturbine,2020,9.50000000000
11,2040,R1,windturbine,2025,8.35000000000
11,2045,R1,windturbine,2025,8.35000000000
11,2049,R1,windturbine,2025,8.35000000000
11,2050,R1,windturbine,2025,8.35000000000
11,2054,R1,windturbine,2025,8.35000000000
12,2040,R1,windturbine,2030,6.00000000000
12,2045,R1,windturbine,2030,6.00000000000
12,2049,R1,windturbine,2030,6.00000000000
12,2050,R1,windturbine,2030,6.00000000000
12,2054,R1,windturbine,2030,6.00000000000
12,2055,R1,windturbine,2030,6.00000000000
12,2059,R1,windturbine,2030,6.00000000000
13,2040,R1,windturbine,2035,8.74000000000
13,2045,R1,windturbine,2035,8.74000000000
13,2049,R1,windturbine,2035,8.74000000000
13,2050,R1,windturbine,2035,8.74000000000
13,2054,R1,windturbine,2035,8.74000000000
13,2055,R1,windturbine,2035,8.74000000000
13,2059,R1,windturbine,2035,8.74000000000
13,2060,R1,windturbine,2035,8.74000000000
13,2064,R1,windturbine,2035,8.74000000000
14,2045,R1,windturbine,2040,6.00000000000
14,2069,R1,windturbine,2040,6.00000000000
