,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2040,0.15050000000
1,heat,R1,gasboiler,2040,0.42220000000
2,heat,R1,heatpump,2040,0.35120000000
3,heat,R1,heatpump,2040,0.40950000000
4,heat,R1,gasboiler,2045,0.42220000000
5,heat,R1,gasboiler,2045,0.17550000000
6,heat,R1,heatpump,2045,0.40950000000
7,heat,R1,heatpump,2045,0.40950000000
8,CO2f,R1,gasboiler,2040,9.73890000000
9,CO2f,R1,gasboiler,2040,27.31840000000
10,CO2f,R1,gasboiler,2045,27.31840000000
11,CO2f,R1,gasboiler,2045,11.35660000000
12,heat,R1,gasboiler,2040,0.22580000000
13,heat,R1,gasboiler,2040,0.63320000000
14,heat,R1,heatpump,2040,0.52670000000
15,heat,R1,heatpump,2040,0.61420000000
16,heat,R1,gasboiler,2045,0.63320000000
17,heat,R1,gasboiler,2045,0.26320000000
18,heat,R1,heatpump,2045,0.61420000000
19,heat,R1,heatpump,2045,0.61420000000
20,CO2f,R1,gasboiler,2040,14.60830000000
21,CO2f,R1,gasboiler,2040,40.97760000000
22,CO2f,R1,gasboiler,2045,40.97760000000
23,CO2f,R1,gasboiler,2045,17.03490000000
24,heat,R1,gasboiler,2040,0.15050000000
25,heat,R1,gasboiler,2040,0.42220000000
26,heat,R1,heatpump,2040,0.35120000000
27,heat,R1,heatpump,2040,0.40950000000
28,heat,R1,gasboiler,2045,0.42220000000
29,heat,R1,gasboiler,2045,0.17550000000
30,heat,R1,heatpump,2045,0.40950000000
31,heat,R1,heatpump,2045,0.40950000000
32,CO2f,R1,gasboiler,2040,9.73890000000
33,CO2f,R1,gasboiler,2040,27.31840000000
34,CO2f,R1,gasboiler,2045,27.31840000000
35,CO2f,R1,gasboiler,2045,11.35660000000
36,heat,R1,gasboiler,2040,0.22580000000
37,heat,R1,gasboiler,2040,0.63320000000
38,heat,R1,heatpump,2040,0.52670000000
39,heat,R1,heatpump,2040,0.61420000000
40,heat,R1,gasboiler,2045,0.63320000000
41,heat,R1,gasboiler,2045,0.26320000000
42,heat,R1,heatpump,2045,0.61420000000
43,heat,R1,heatpump,2045,0.61420000000
44,CO2f,R1,gasboiler,2040,14.60830000000
45,CO2f,R1,gasboiler,2040,40.97760000000
46,CO2f,R1,gasboiler,2045,40.97760000000
47,CO2f,R1,gasboiler,2045,17.03490000000
48,heat,R1,gasboiler,2040,0.45150000000
49,heat,R1,gasboiler,2040,1.26650000000
50,heat,R1,heatpump,2040,1.05350000000
51,heat,R1,heatpump,2040,1.22850000000
52,heat,R1,gasboiler,2045,1.26650000000
53,heat,R1,gasboiler,2045,0.52650000000
54,heat,R1,heatpump,2045,1.22850000000
55,heat,R1,heatpump,2045,1.22850000000
56,CO2f,R1,gasboiler,2040,29.21660000000
57,CO2f,R1,gasboiler,2040,81.95520000000
58,CO2f,R1,gasboiler,2045,81.95520000000
59,CO2f,R1,gasboiler,2045,34.06980000000
60,heat,R1,gasboiler,2040,0.30100000000
61,heat,R1,gasboiler,2040,0.84430000000
62,heat,R1,heatpump,2040,0.70230000000
63,heat,R1,heatpump,2040,0.81900000000
64,heat,R1,gasboiler,2045,0.84430000000
65,heat,R1,gasboiler,2045,0.35100000000
66,heat,R1,heatpump,2045,0.81900000000
67,heat,R1,heatpump,2045,0.81900000000
68,CO2f,R1,gasboiler,2040,19.47770000000
69,CO2f,R1,gasboiler,2040,54.63680000000
70,CO2f,R1,gasboiler,2045,54.63680000000
71,CO2f,R1,gasboiler,2045,22.71320000000
