,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2035,0.74830000000
1,heat,R1,gasboiler,2035,0.15050000000
2,heat,R1,heatpump,2035,0.35120000000
3,heat,R1,gasboiler,2040,0.15050000000
4,heat,R1,gasboiler,2040,0.42220000000
5,heat,R1,heatpump,2040,0.35120000000
6,heat,R1,heatpump,2040,0.40950000000
7,CO2f,R1,gasboiler,2035,48.42460000000
8,CO2f,R1,gasboiler,2035,9.73890000000
9,CO2f,R1,gasboiler,2040,9.73890000000
10,CO2f,R1,gasboiler,2040,27.31840000000
11,heat,R1,gasboiler,2035,1.12250000000
12,heat,R1,gasboiler,2035,0.22570000000
13,heat,R1,heatpump,2035,0.52670000000
14,heat,R1,gasboiler,2040,0.22580000000
15,heat,R1,gasboiler,2040,0.63320000000
16,heat,R1,heatpump,2040,0.52670000000
17,heat,R1,heatpump,2040,0.61420000000
18,CO2f,R1,gasboiler,2035,72.63700000000
19,CO2f,R1,gasboiler,2035,14.60830000000
20,CO2f,R1,gasboiler,2040,14.60830000000
21,CO2f,R1,gasboiler,2040,40.97760000000
22,heat,R1,gasboiler,2035,0.74830000000
23,heat,R1,gasboiler,2035,0.15050000000
24,heat,R1,heatpump,2035,0.35120000000
25,heat,R1,gasboiler,2040,0.15050000000
26,heat,R1,gasboiler,2040,0.42220000000
27,heat,R1,heatpump,2040,0.35120000000
28,heat,R1,heatpump,2040,0.40950000000
29,CO2f,R1,gasboiler,2035,48.42460000000
30,CO2f,R1,gasboiler,2035,9.73890000000
31,CO2f,R1,gasboiler,2040,9.73890000000
32,CO2f,R1,gasboiler,2040,27.31840000000
33,heat,R1,gasboiler,2035,1.12250000000
34,heat,R1,gasboiler,2035,0.22570000000
35,heat,R1,heatpump,2035,0.52670000000
36,heat,R1,gasboiler,2040,0.22580000000
37,heat,R1,gasboiler,2040,0.63320000000
38,heat,R1,heatpump,2040,0.52670000000
39,heat,R1,heatpump,2040,0.61420000000
40,CO2f,R1,gasboiler,2035,72.63700000000
41,CO2f,R1,gasboiler,2035,14.60830000000
42,CO2f,R1,gasboiler,2040,14.60830000000
43,CO2f,R1,gasboiler,2040,40.97760000000
44,heat,R1,gasboiler,2035,2.24500000000
45,heat,R1,gasboiler,2035,0.45150000000
46,heat,R1,heatpump,2035,1.05350000000
47,heat,R1,gasboiler,2040,0.45150000000
48,heat,R1,gasboiler,2040,1.26650000000
49,heat,R1,heatpump,2040,1.05350000000
50,heat,R1,heatpump,2040,1.22850000000
51,CO2f,R1,gasboiler,2035,145.27390000000
52,CO2f,R1,gasboiler,2035,29.21660000000
53,CO2f,R1,gasboiler,2040,29.21660000000
54,CO2f,R1,gasboiler,2040,81.95520000000
55,heat,R1,gasboiler,2035,1.49670000000
56,heat,R1,gasboiler,2035,0.30100000000
57,heat,R1,heatpump,2035,0.70230000000
58,heat,R1,gasboiler,2040,0.30100000000
59,heat,R1,gasboiler,2040,0.84430000000
60,heat,R1,heatpump,2040,0.70230000000
61,heat,R1,heatpump,2040,0.81900000000
62,CO2f,R1,gasboiler,2035,96.84930000000
63,CO2f,R1,gasboiler,2035,19.47770000000
64,CO2f,R1,gasboiler,2040,19.47770000000
65,CO2f,R1,gasboiler,2040,54.63680000000
