asset,year,region,technology,installed,capacity
0,2045,R1,gasboiler,2035,5.86000000000
0,2049,R1,gasboiler,2035,5.86000000000
2,2050,R1,gasboiler,2045,1.64600000000
2,2054,R1,gasboiler,2045,1.64600000000
2,2055,R1,gasboiler,2045,1.64600000000
2,2059,R1,gasboiler,2045,1.64600000000
3,2045,R1,heatpump,2035,16.14000000000
3,2049,R1,heatpump,2035,16.14000000000
4,2045,R1,heatpump,2040,26.00000000000
4,2049,R1,heatpump,2040,26.00000000000
4,2050,R1,heatpump,2040,26.00000000000
4,2054,R1,heatpump,2040,26.00000000000
5,2050,R1,heatpump,2045,26.35400000000
5,2054,R1,heatpump,2045,20.35400000000
5,2055,R1,heatpump,2045,20.35400000000
5,2059,R1,heatpump,2045,26.35400000000
6,2045,R2,gasboiler,2035,5.86000000000
6,2049,R2,gasboiler,2035,5.86000000000
8,2050,R2,gasboiler,2045,1.64600000000
8,2054,R2,gasboiler,2045,1.64600000000
8,2055,R2,gasboiler,2045,1.64600000000
8,2059,R2,gasboiler,2045,1.64600000000
9,2045,R2,heatpump,2035,16.14000000000
9,2049,R2,heatpump,2035,16.14000000000
10,2045,R2,heatpump,2040,26.00000000000
10,2049,R2,heatpump,2040,26.00000000000
10,2050,R2,heatpump,2040,26.00000000000
10,2054,R2,heatpump,2040,26.00000000000
11,2050,R2,heatpump,2045,26.35400000000
11,2054,R2,heatpump,2045,20.35400000000
11,2055,R2,heatpump,2045,20.35400000000
11,2059,R2,heatpump,2045,26.35400000000
