region,timeslice,year,commodity,comm_usage,month,day,hour,consumption
R1,0,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,120.00000000000
R1,0,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,120.00000000000
R1,1,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,60.00000000000
R1,1,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,60.00000000000
R1,2,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,60.00000000000
R1,2,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,60.00000000000
R1,3,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,120.00000000000
R1,3,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,120.00000000000
R1,4,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,120.00000000000
R1,4,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,120.00000000000
R1,5,2050,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,120.00000000000
R1,5,2055,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,120.00000000000
