region,timeslice,year,commodity,comm_usage,month,day,hour,consumption
R1,0,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.67000000000
R1,0,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.67000000000
R1,0,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,60.00000000000
R1,1,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,3.34000000000
R1,1,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,3.34000000000
R1,1,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,30.00000000000
R1,2,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,5.01000000000
R1,2,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,5.01000000000
R1,2,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,30.00000000000
R1,3,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,3.34000000000
R1,3,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,3.34000000000
R1,3,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,60.00000000000
R1,4,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,8.35000000000
R1,4,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,8.35000000000
R1,4,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,60.00000000000
R1,5,2020,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,10.02000000000
R1,5,2025,gas,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,10.02000000000
R1,5,2025,wind,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,evening,60.00000000000
