,asset,year,technology,region,installed,capacity
0,0,2020,gasboiler,R1,2020,20.00000000000
1,0,2025,gasboiler,R1,2020,10.00000000000
8,1,2020,gasboiler,R2,2020,20.00000000000
9,1,2025,gasboiler,R2,2020,10.00000000000
17,2,2025,heatpump,R1,2020,28.00000000000
18,2,2030,heatpump,R1,2020,28.00000000000
19,2,2034,heatpump,R1,2020,28.00000000000
25,3,2025,heatpump,R2,2020,28.00000000000
26,3,2030,heatpump,R2,2020,28.00000000000
27,3,2034,heatpump,R2,2020,28.00000000000
