commodity,day,hour,month,region,supply,timeslice,units_prices,year
CO2f,all-week,mid-afternoon,all-year,R1,92.14300000000,2,MUS$2010/kt,2025
CO2f,all-week,mid-afternoon,all-year,R2,92.14300000000,2,MUS$2010/kt,2025
cook,all-week,mid-afternoon,all-year,R1,0.93330000000,2,MUS$2010/PJ,2025
cook,all-week,mid-afternoon,all-year,R2,0.93330000000,2,MUS$2010/PJ,2025
electricity,all-week,early-peak,all-year,R1,0.41210000000,3,MUS$2010/PJ,2025
electricity,all-week,early-peak,all-year,R2,0.41210000000,3,MUS$2010/PJ,2025
gas,all-week,early-peak,all-year,R1,2.58640000000,3,MUS$2010/PJ,2025
gas,all-week,early-peak,all-year,R2,2.58640000000,3,MUS$2010/PJ,2025
heat,all-week,early-peak,all-year,R1,1.33330000000,3,MUS$2010/PJ,2025
heat,all-week,early-peak,all-year,R2,1.33330000000,3,MUS$2010/PJ,2025
CO2f,all-week,early-peak,all-year,R1,131.63280000000,3,MUS$2010/kt,2025
CO2f,all-week,early-peak,all-year,R2,131.63280000000,3,MUS$2010/kt,2025
cook,all-week,early-peak,all-year,R1,1.33330000000,3,MUS$2010/PJ,2025
cook,all-week,early-peak,all-year,R2,1.33330000000,3,MUS$2010/PJ,2025
electricity,all-week,late-peak,all-year,R1,0.86550000000,4,MUS$2010/PJ,2025
electricity,all-week,late-peak,all-year,R2,0.86550000000,4,MUS$2010/PJ,2025
gas,all-week,late-peak,all-year,R1,5.43150000000,4,MUS$2010/PJ,2025
gas,all-week,late-peak,all-year,R2,5.43150000000,4,MUS$2010/PJ,2025
heat,all-week,late-peak,all-year,R1,2.80000000000,4,MUS$2010/PJ,2025
heat,all-week,late-peak,all-year,R2,2.80000000000,4,MUS$2010/PJ,2025
CO2f,all-week,late-peak,all-year,R1,276.42890000000,4,MUS$2010/kt,2025
CO2f,all-week,late-peak,all-year,R2,276.42890000000,4,MUS$2010/kt,2025
cook,all-week,late-peak,all-year,R1,2.80000000000,4,MUS$2010/PJ,2025
cook,all-week,late-peak,all-year,R2,2.80000000000,4,MUS$2010/PJ,2025
electricity,all-week,evening,all-year,R1,0.57700000000,5,MUS$2010/PJ,2025
electricity,all-week,evening,all-year,R2,0.57700000000,5,MUS$2010/PJ,2025
gas,all-week,evening,all-year,R1,3.62100000000,5,MUS$2010/PJ,2025
gas,all-week,evening,all-year,R2,3.62100000000,5,MUS$2010/PJ,2025
heat,all-week,evening,all-year,R1,1.86670000000,5,MUS$2010/PJ,2025
heat,all-week,evening,all-year,R2,1.86670000000,5,MUS$2010/PJ,2025
CO2f,all-week,evening,all-year,R1,184.28590000000,5,MUS$2010/kt,2025
CO2f,all-week,evening,all-year,R2,184.28590000000,5,MUS$2010/kt,2025
cook,all-week,evening,all-year,R1,1.86670000000,5,MUS$2010/PJ,2025
cook,all-week,evening,all-year,R2,1.86670000000,5,MUS$2010/PJ,2025
electricity,all-week,early-morning,all-year,R1,0.57700000000,6,MUS$2010/PJ,2025
electricity,all-week,early-morning,all-year,R2,0.57700000000,6,MUS$2010/PJ,2025
gas,all-week,early-morning,all-year,R1,3.62100000000,6,MUS$2010/PJ,2025
gas,all-week,early-morning,all-year,R2,3.62100000000,6,MUS$2010/PJ,2025
heat,all-week,early-morning,all-year,R1,1.86670000000,6,MUS$2010/PJ,2025
heat,all-week,early-morning,all-year,R2,1.86670000000,6,MUS$2010/PJ,2025
CO2f,all-week,early-morning,all-year,R1,184.28590000000,6,MUS$2010/kt,2025
CO2f,all-week,early-morning,all-year,R2,184.28590000000,6,MUS$2010/kt,2025
cook,all-week,early-morning,all-year,R1,1.86670000000,6,MUS$2010/PJ,2025
cook,all-week,early-morning,all-year,R2,1.86670000000,6,MUS$2010/PJ,2025
electricity,all-week,late-afternoon,all-year,R1,0.57700000000,7,MUS$2010/PJ,2025
electricity,all-week,late-afternoon,all-year,R2,0.57700000000,7,MUS$2010/PJ,2025
gas,all-week,late-afternoon,all-year,R1,3.62100000000,7,MUS$2010/PJ,2025
gas,all-week,late-afternoon,all-year,R2,3.62100000000,7,MUS$2010/PJ,2025
heat,all-week,late-afternoon,all-year,R1,1.86670000000,7,MUS$2010/PJ,2025
heat,all-week,late-afternoon,all-year,R2,1.86670000000,7,MUS$2010/PJ,2025
CO2f,all-week,late-afternoon,all-year,R1,184.28590000000,7,MUS$2010/kt,2025
CO2f,all-week,late-afternoon,all-year,R2,184.28590000000,7,MUS$2010/kt,2025
cook,all-week,late-afternoon,all-year,R1,1.86670000000,7,MUS$2010/PJ,2025
cook,all-week,late-afternoon,all-year,R2,1.86670000000,7,MUS$2010/PJ,2025
electricity,all-week,night,all-year,R1,0.55830000000,0,MUS$2010/PJ,2030
electricity,all-week,night,all-year,R2,0.55830000000,0,MUS$2010/PJ,2030
gas,all-week,night,all-year,R1,2.01990000000,0,MUS$2010/PJ,2030
gas,all-week,night,all-year,R2,2.01990000000,0,MUS$2010/PJ,2030
heat,all-week,night,all-year,R1,1.16670000000,0,MUS$2010/PJ,2030
heat,all-week,night,all-year,R2,1.16670000000,0,MUS$2010/PJ,2030
CO2f,all-week,night,all-year,R1,103.26720000000,0,MUS$2010/kt,2030
CO2f,all-week,night,all-year,R2,103.26720000000,0,MUS$2010/kt,2030
cook,all-week,night,all-year,R1,1.16670000000,0,MUS$2010/PJ,2030
cook,all-week,night,all-year,R2,1.16670000000,0,MUS$2010/PJ,2030
electricity,all-week,morning,all-year,R1,0.79760000000,1,MUS$2010/PJ,2030
electricity,all-week,morning,all-year,R2,0.79760000000,1,MUS$2010/PJ,2030
gas,all-week,morning,all-year,R1,2.88560000000,1,MUS$2010/PJ,2030
gas,all-week,morning,all-year,R2,2.88560000000,1,MUS$2010/PJ,2030
heat,all-week,morning,all-year,R1,1.66670000000,1,MUS$2010/PJ,2030
heat,all-week,morning,all-year,R2,1.66670000000,1,MUS$2010/PJ,2030
CO2f,all-week,morning,all-year,R1,147.52460000000,1,MUS$2010/kt,2030
CO2f,all-week,morning,all-year,R2,147.52460000000,1,MUS$2010/kt,2030
cook,all-week,morning,all-year,R1,1.66670000000,1,MUS$2010/PJ,2030
cook,all-week,morning,all-year,R2,1.66670000000,1,MUS$2010/PJ,2030
electricity,all-week,mid-afternoon,all-year,R1,0.55830000000,2,MUS$2010/PJ,2030
electricity,all-week,mid-afternoon,all-year,R2,0.55830000000,2,MUS$2010/PJ,2030
gas,all-week,mid-afternoon,all-year,R1,2.01990000000,2,MUS$2010/PJ,2030
gas,all-week,mid-afternoon,all-year,R2,2.01990000000,2,MUS$2010/PJ,2030
heat,all-week,mid-afternoon,all-year,R1,1.16670000000,2,MUS$2010/PJ,2030
heat,all-week,mid-afternoon,all-year,R2,1.16670000000,2,MUS$2010/PJ,2030
CO2f,all-week,mid-afternoon,all-year,R1,103.26720000000,2,MUS$2010/kt,2030
CO2f,all-week,mid-afternoon,all-year,R2,103.26720000000,2,MUS$2010/kt,2030
cook,all-week,mid-afternoon,all-year,R1,1.16670000000,2,MUS$2010/PJ,2030
cook,all-week,mid-afternoon,all-year,R2,1.16670000000,2,MUS$2010/PJ,2030
electricity,all-week,early-peak,all-year,R1,0.79760000000,3,MUS$2010/PJ,2030
electricity,all-week,early-peak,all-year,R2,0.79760000000,3,MUS$2010/PJ,2030
gas,all-week,early-peak,all-year,R1,2.88560000000,3,MUS$2010/PJ,2030
gas,all-week,early-peak,all-year,R2,2.88560000000,3,MUS$2010/PJ,2030
heat,all-week,early-peak,all-year,R1,1.66670000000,3,MUS$2010/PJ,2030
heat,all-week,early-peak,all-year,R2,1.66670000000,3,MUS$2010/PJ,2030
CO2f,all-week,early-peak,all-year,R1,147.52460000000,3,MUS$2010/kt,2030
CO2f,all-week,early-peak,all-year,R2,147.52460000000,3,MUS$2010/kt,2030
cook,all-week,early-peak,all-year,R1,1.66670000000,3,MUS$2010/PJ,2030
cook,all-week,early-peak,all-year,R2,1.66670000000,3,MUS$2010/PJ,2030
electricity,all-week,late-peak,all-year,R1,1.67500000000,4,MUS$2010/PJ,2030
electricity,all-week,late-peak,all-year,R2,1.67500000000,4,MUS$2010/PJ,2030
gas,all-week,late-peak,all-year,R1,6.05970000000,4,MUS$2010/PJ,2030
gas,all-week,late-peak,all-year,R2,6.05970000000,4,MUS$2010/PJ,2030
heat,all-week,late-peak,all-year,R1,3.50000000000,4,MUS$2010/PJ,2030
heat,all-week,late-peak,all-year,R2,3.50000000000,4,MUS$2010/PJ,2030
CO2f,all-week,late-peak,all-year,R1,309.80160000000,4,MUS$2010/kt,2030
CO2f,all-week,late-peak,all-year,R2,309.80160000000,4,MUS$2010/kt,2030
cook,all-week,late-peak,all-year,R1,3.50000000000,4,MUS$2010/PJ,2030
cook,all-week,late-peak,all-year,R2,3.50000000000,4,MUS$2010/PJ,2030
electricity,all-week,evening,all-year,R1,1.11670000000,5,MUS$2010/PJ,2030
electricity,all-week,evening,all-year,R2,1.11670000000,5,MUS$2010/PJ,2030
gas,all-week,evening,all-year,R1,4.03980000000,5,MUS$2010/PJ,2030
gas,all-week,evening,all-year,R2,4.03980000000,5,MUS$2010/PJ,2030
heat,all-week,evening,all-year,R1,2.33330000000,5,MUS$2010/PJ,2030
heat,all-week,evening,all-year,R2,2.33330000000,5,MUS$2010/PJ,2030
CO2f,all-week,evening,all-year,R1,206.53440000000,5,MUS$2010/kt,2030
CO2f,all-week,evening,all-year,R2,206.53440000000,5,MUS$2010/kt,2030
cook,all-week,evening,all-year,R1,2.33330000000,5,MUS$2010/PJ,2030
cook,all-week,evening,all-year,R2,2.33330000000,5,MUS$2010/PJ,2030
electricity,all-week,early-morning,all-year,R1,1.11670000000,6,MUS$2010/PJ,2030
electricity,all-week,early-morning,all-year,R2,1.11670000000,6,MUS$2010/PJ,2030
gas,all-week,early-morning,all-year,R1,4.03980000000,6,MUS$2010/PJ,2030
gas,all-week,early-morning,all-year,R2,4.03980000000,6,MUS$2010/PJ,2030
heat,all-week,early-morning,all-year,R1,2.33330000000,6,MUS$2010/PJ,2030
heat,all-week,early-morning,all-year,R2,2.33330000000,6,MUS$2010/PJ,2030
CO2f,all-week,early-morning,all-year,R1,206.53440000000,6,MUS$2010/kt,2030
CO2f,all-week,early-morning,all-year,R2,206.53440000000,6,MUS$2010/kt,2030
cook,all-week,early-morning,all-year,R1,2.33330000000,6,MUS$2010/PJ,2030
cook,all-week,early-morning,all-year,R2,2.33330000000,6,MUS$2010/PJ,2030
electricity,all-week,late-afternoon,all-year,R1,1.11670000000,7,MUS$2010/PJ,2030
electricity,all-week,late-afternoon,all-year,R2,1.11670000000,7,MUS$2010/PJ,2030
gas,all-week,late-afternoon,all-year,R1,4.03980000000,7,MUS$2010/PJ,2030
gas,all-week,late-afternoon,all-year,R2,4.03980000000,7,MUS$2010/PJ,2030
heat,all-week,late-afternoon,all-year,R1,2.33330000000,7,MUS$2010/PJ,2030
heat,all-week,late-afternoon,all-year,R2,2.33330000000,7,MUS$2010/PJ,2030
CO2f,all-week,late-afternoon,all-year,R1,206.53440000000,7,MUS$2010/kt,2030
CO2f,all-week,late-afternoon,all-year,R2,206.53440000000,7,MUS$2010/kt,2030
cook,all-week,late-afternoon,all-year,R1,2.33330000000,7,MUS$2010/PJ,2030
cook,all-week,late-afternoon,all-year,R2,2.33330000000,7,MUS$2010/PJ,2030
electricity,all-week,night,all-year,R1,1.02670000000,0,MUS$2010/PJ,2035
electricity,all-week,night,all-year,R2,1.02670000000,0,MUS$2010/PJ,2035
gas,all-week,night,all-year,R1,1.14880000000,0,MUS$2010/PJ,2035
gas,all-week,night,all-year,R2,1.14880000000,0,MUS$2010/PJ,2035
heat,all-week,night,all-year,R1,1.40000000000,0,MUS$2010/PJ,2035
heat,all-week,night,all-year,R2,1.40000000000,0,MUS$2010/PJ,2035
CO2f,all-week,night,all-year,R1,59.87170000000,0,MUS$2010/kt,2035
CO2f,all-week,night,all-year,R2,59.87170000000,0,MUS$2010/kt,2035
cook,all-week,night,all-year,R1,1.40000000000,0,MUS$2010/PJ,2035
cook,all-week,night,all-year,R2,1.40000000000,0,MUS$2010/PJ,2035
electricity,all-week,morning,all-year,R1,1.46670000000,1,MUS$2010/PJ,2035
electricity,all-week,morning,all-year,R2,1.46670000000,1,MUS$2010/PJ,2035
gas,all-week,morning,all-year,R1,1.64120000000,1,MUS$2010/PJ,2035
gas,all-week,morning,all-year,R2,1.64120000000,1,MUS$2010/PJ,2035
heat,all-week,morning,all-year,R1,2.00000000000,1,MUS$2010/PJ,2035
heat,all-week,morning,all-year,R2,2.00000000000,1,MUS$2010/PJ,2035
CO2f,all-week,morning,all-year,R1,85.53100000000,1,MUS$2010/kt,2035
CO2f,all-week,morning,all-year,R2,85.53100000000,1,MUS$2010/kt,2035
cook,all-week,morning,all-year,R1,2.00000000000,1,MUS$2010/PJ,2035
cook,all-week,morning,all-year,R2,2.00000000000,1,MUS$2010/PJ,2035
electricity,all-week,mid-afternoon,all-year,R1,1.02670000000,2,MUS$2010/PJ,2035
electricity,all-week,mid-afternoon,all-year,R2,1.02670000000,2,MUS$2010/PJ,2035
gas,all-week,mid-afternoon,all-year,R1,1.14880000000,2,MUS$2010/PJ,2035
gas,all-week,mid-afternoon,all-year,R2,1.14880000000,2,MUS$2010/PJ,2035
heat,all-week,mid-afternoon,all-year,R1,1.40000000000,2,MUS$2010/PJ,2035
heat,all-week,mid-afternoon,all-year,R2,1.40000000000,2,MUS$2010/PJ,2035
CO2f,all-week,mid-afternoon,all-year,R1,59.87170000000,2,MUS$2010/kt,2035
CO2f,all-week,mid-afternoon,all-year,R2,59.87170000000,2,MUS$2010/kt,2035
cook,all-week,mid-afternoon,all-year,R1,1.40000000000,2,MUS$2010/PJ,2035
cook,all-week,mid-afternoon,all-year,R2,1.40000000000,2,MUS$2010/PJ,2035
electricity,all-week,early-peak,all-year,R1,1.46670000000,3,MUS$2010/PJ,2035
electricity,all-week,early-peak,all-year,R2,1.46670000000,3,MUS$2010/PJ,2035
gas,all-week,early-peak,all-year,R1,1.64120000000,3,MUS$2010/PJ,2035
gas,all-week,early-peak,all-year,R2,1.64120000000,3,MUS$2010/PJ,2035
heat,all-week,early-peak,all-year,R1,2.00000000000,3,MUS$2010/PJ,2035
heat,all-week,early-peak,all-year,R2,2.00000000000,3,MUS$2010/PJ,2035
CO2f,all-week,early-peak,all-year,R1,85.53100000000,3,MUS$2010/kt,2035
CO2f,all-week,early-peak,all-year,R2,85.53100000000,3,MUS$2010/kt,2035
cook,all-week,early-peak,all-year,R1,2.00000000000,3,MUS$2010/PJ,2035
cook,all-week,early-peak,all-year,R2,2.00000000000,3,MUS$2010/PJ,2035
electricity,all-week,late-peak,all-year,R1,3.08000000000,4,MUS$2010/PJ,2035
electricity,all-week,late-peak,all-year,R2,3.08000000000,4,MUS$2010/PJ,2035
gas,all-week,late-peak,all-year,R1,3.44650000000,4,MUS$2010/PJ,2035
gas,all-week,late-peak,all-year,R2,3.44650000000,4,MUS$2010/PJ,2035
heat,all-week,late-peak,all-year,R1,4.20000000000,4,MUS$2010/PJ,2035
heat,all-week,late-peak,all-year,R2,4.20000000000,4,MUS$2010/PJ,2035
CO2f,all-week,late-peak,all-year,R1,179.61500000000,4,MUS$2010/kt,2035
CO2f,all-week,late-peak,all-year,R2,179.61500000000,4,MUS$2010/kt,2035
cook,all-week,late-peak,all-year,R1,4.20000000000,4,MUS$2010/PJ,2035
cook,all-week,late-peak,all-year,R2,4.20000000000,4,MUS$2010/PJ,2035
electricity,all-week,evening,all-year,R1,2.05330000000,5,MUS$2010/PJ,2035
electricity,all-week,evening,all-year,R2,2.05330000000,5,MUS$2010/PJ,2035
gas,all-week,evening,all-year,R1,2.29770000000,5,MUS$2010/PJ,2035
gas,all-week,evening,all-year,R2,2.29770000000,5,MUS$2010/PJ,2035
heat,all-week,evening,all-year,R1,2.80000000000,5,MUS$2010/PJ,2035
heat,all-week,evening,all-year,R2,2.80000000000,5,MUS$2010/PJ,2035
CO2f,all-week,evening,all-year,R1,119.74330000000,5,MUS$2010/kt,2035
CO2f,all-week,evening,all-year,R2,119.74330000000,5,MUS$2010/kt,2035
cook,all-week,evening,all-year,R1,2.80000000000,5,MUS$2010/PJ,2035
cook,all-week,evening,all-year,R2,2.80000000000,5,MUS$2010/PJ,2035
electricity,all-week,early-morning,all-year,R1,2.05330000000,6,MUS$2010/PJ,2035
electricity,all-week,early-morning,all-year,R2,2.05330000000,6,MUS$2010/PJ,2035
gas,all-week,early-morning,all-year,R1,2.29770000000,6,MUS$2010/PJ,2035
gas,all-week,early-morning,all-year,R2,2.29770000000,6,MUS$2010/PJ,2035
heat,all-week,early-morning,all-year,R1,2.80000000000,6,MUS$2010/PJ,2035
heat,all-week,early-morning,all-year,R2,2.80000000000,6,MUS$2010/PJ,2035
CO2f,all-week,early-morning,all-year,R1,119.74330000000,6,MUS$2010/kt,2035
CO2f,all-week,early-morning,all-year,R2,119.74330000000,6,MUS$2010/kt,2035
cook,all-week,early-morning,all-year,R1,2.80000000000,6,MUS$2010/PJ,2035
cook,all-week,early-morning,all-year,R2,2.80000000000,6,MUS$2010/PJ,2035
electricity,all-week,late-afternoon,all-year,R1,2.05330000000,7,MUS$2010/PJ,2035
electricity,all-week,late-afternoon,all-year,R2,2.05330000000,7,MUS$2010/PJ,2035
gas,all-week,late-afternoon,all-year,R1,2.29770000000,7,MUS$2010/PJ,2035
gas,all-week,late-afternoon,all-year,R2,2.29770000000,7,MUS$2010/PJ,2035
heat,all-week,late-afternoon,all-year,R1,2.80000000000,7,MUS$2010/PJ,2035
heat,all-week,late-afternoon,all-year,R2,2.80000000000,7,MUS$2010/PJ,2035
CO2f,all-week,late-afternoon,all-year,R1,119.74330000000,7,MUS$2010/kt,2035
CO2f,all-week,late-afternoon,all-year,R2,119.74330000000,7,MUS$2010/kt,2035
cook,all-week,late-afternoon,all-year,R1,2.80000000000,7,MUS$2010/PJ,2035
cook,all-week,late-afternoon,all-year,R2,2.80000000000,7,MUS$2010/PJ,2035
electricity,all-week,night,all-year,R1,1.30670000000,0,MUS$2010/PJ,2040
electricity,all-week,night,all-year,R2,1.30670000000,0,MUS$2010/PJ,2040
gas,all-week,night,all-year,R1,0.88690000000,0,MUS$2010/PJ,2040
gas,all-week,night,all-year,R2,0.88690000000,0,MUS$2010/PJ,2040
heat,all-week,night,all-year,R1,1.63330000000,0,MUS$2010/PJ,2040
heat,all-week,night,all-year,R2,1.63330000000,0,MUS$2010/PJ,2040
CO2f,all-week,night,all-year,R1,48.68560000000,0,MUS$2010/kt,2040
CO2f,all-week,night,all-year,R2,48.68560000000,0,MUS$2010/kt,2040
cook,all-week,night,all-year,R1,1.63330000000,0,MUS$2010/PJ,2040
cook,all-week,night,all-year,R2,1.63330000000,0,MUS$2010/PJ,2040
electricity,all-week,morning,all-year,R1,1.86670000000,1,MUS$2010/PJ,2040
electricity,all-week,morning,all-year,R2,1.86670000000,1,MUS$2010/PJ,2040
gas,all-week,morning,all-year,R1,1.26700000000,1,MUS$2010/PJ,2040
gas,all-week,morning,all-year,R2,1.26700000000,1,MUS$2010/PJ,2040
heat,all-week,morning,all-year,R1,2.33330000000,1,MUS$2010/PJ,2040
heat,all-week,morning,all-year,R2,2.33330000000,1,MUS$2010/PJ,2040
CO2f,all-week,morning,all-year,R1,69.55090000000,1,MUS$2010/kt,2040
CO2f,all-week,morning,all-year,R2,69.55090000000,1,MUS$2010/kt,2040
cook,all-week,morning,all-year,R1,2.33330000000,1,MUS$2010/PJ,2040
cook,all-week,morning,all-year,R2,2.33330000000,1,MUS$2010/PJ,2040
electricity,all-week,mid-afternoon,all-year,R1,1.30670000000,2,MUS$2010/PJ,2040
electricity,all-week,mid-afternoon,all-year,R2,1.30670000000,2,MUS$2010/PJ,2040
gas,all-week,mid-afternoon,all-year,R1,0.88690000000,2,MUS$2010/PJ,2040
gas,all-week,mid-afternoon,all-year,R2,0.88690000000,2,MUS$2010/PJ,2040
heat,all-week,mid-afternoon,all-year,R1,1.63330000000,2,MUS$2010/PJ,2040
heat,all-week,mid-afternoon,all-year,R2,1.63330000000,2,MUS$2010/PJ,2040
CO2f,all-week,mid-afternoon,all-year,R1,48.68560000000,2,MUS$2010/kt,2040
