asset,year,region,installed,technology,capacity
0,2025,R1,2020,gassupply1,31.15950000000
0,2030,R1,2020,gassupply1,16.15950000000
0,2035,R1,2020,gassupply1,1.15950000000
0,2040,R1,2020,gassupply1,1.15950000000
0,2045,R1,2020,gassupply1,1.15950000000
0,2050,R1,2020,gassupply1,1.15950000000
0,2059,R1,2020,gassupply1,1.15950000000
1,2030,R1,2025,gassupply1,7.32790000000
1,2035,R1,2025,gassupply1,7.32790000000
1,2040,R1,2025,gassupply1,7.32790000000
1,2045,R1,2025,gassupply1,7.32790000000
1,2050,R1,2025,gassupply1,7.32790000000
1,2059,R1,2025,gassupply1,7.32790000000
1,2060,R1,2025,gassupply1,7.32790000000
1,2064,R1,2025,gassupply1,7.32790000000
2,2025,R2,2020,gassupply1,15.57970000000
2,2030,R2,2020,gassupply1,8.07970000000
2,2035,R2,2020,gassupply1,0.57970000000
2,2040,R2,2020,gassupply1,0.57970000000
2,2045,R2,2020,gassupply1,0.57970000000
2,2050,R2,2020,gassupply1,0.57970000000
2,2059,R2,2020,gassupply1,0.57970000000
