,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2045,0.83170000000
1,heat,R1,heatpump,2045,0.58500000000
2,heat,R1,gasboiler,2050,0.24670000000
3,heat,R1,heatpump,2050,0.58500000000
4,heat,R1,heatpump,2050,0.66830000000
5,CO2f,R1,gasboiler,2045,53.81710000000
6,CO2f,R1,gasboiler,2050,15.96180000000
7,heat,R1,gasboiler,2045,1.24750000000
8,heat,R1,heatpump,2045,0.87750000000
9,heat,R1,gasboiler,2050,0.37000000000
10,heat,R1,heatpump,2050,0.87750000000
11,heat,R1,heatpump,2050,1.00250000000
12,CO2f,R1,gasboiler,2045,80.72570000000
13,CO2f,R1,gasboiler,2050,23.94270000000
14,heat,R1,gasboiler,2045,0.83170000000
15,heat,R1,heatpump,2045,0.58500000000
16,heat,R1,gasboiler,2050,0.24670000000
17,heat,R1,heatpump,2050,0.58500000000
18,heat,R1,heatpump,2050,0.66830000000
19,CO2f,R1,gasboiler,2045,53.81710000000
20,CO2f,R1,gasboiler,2050,15.96180000000
21,heat,R1,gasboiler,2045,1.24750000000
22,heat,R1,heatpump,2045,0.87750000000
23,heat,R1,gasboiler,2050,0.37000000000
24,heat,R1,heatpump,2050,0.87750000000
25,heat,R1,heatpump,2050,1.00250000000
26,CO2f,R1,gasboiler,2045,80.72570000000
27,CO2f,R1,gasboiler,2050,23.94270000000
28,heat,R1,gasboiler,2045,2.49500000000
29,heat,R1,heatpump,2045,1.75500000000
30,heat,R1,gasboiler,2050,0.74000000000
31,heat,R1,heatpump,2050,1.75500000000
32,heat,R1,heatpump,2050,2.00500000000
33,CO2f,R1,gasboiler,2045,161.45140000000
34,CO2f,R1,gasboiler,2050,47.88540000000
35,heat,R1,gasboiler,2045,1.66330000000
36,heat,R1,heatpump,2045,1.17000000000
37,heat,R1,gasboiler,2050,0.49330000000
38,heat,R1,heatpump,2050,1.17000000000
39,heat,R1,heatpump,2050,1.33670000000
40,CO2f,R1,gasboiler,2045,107.63430000000
41,CO2f,R1,gasboiler,2050,31.92360000000
