,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2040,0.83170000000
1,heat,R1,heatpump,2040,0.50170000000
2,heat,R1,gasboiler,2045,0.83170000000
3,heat,R1,heatpump,2045,0.58500000000
4,CO2f,R1,gasboiler,2040,53.81710000000
5,CO2f,R1,gasboiler,2045,53.81710000000
6,heat,R1,gasboiler,2040,1.24750000000
7,heat,R1,heatpump,2040,0.75250000000
8,heat,R1,gasboiler,2045,1.24750000000
9,heat,R1,heatpump,2045,0.87750000000
10,CO2f,R1,gasboiler,2040,80.72570000000
11,CO2f,R1,gasboiler,2045,80.72570000000
12,heat,R1,gasboiler,2040,0.83170000000
13,heat,R1,heatpump,2040,0.50170000000
14,heat,R1,gasboiler,2045,0.83170000000
15,heat,R1,heatpump,2045,0.58500000000
16,CO2f,R1,gasboiler,2040,53.81710000000
17,CO2f,R1,gasboiler,2045,53.81710000000
18,heat,R1,gasboiler,2040,1.24750000000
19,heat,R1,heatpump,2040,0.75250000000
20,heat,R1,gasboiler,2045,1.24750000000
21,heat,R1,heatpump,2045,0.87750000000
22,CO2f,R1,gasboiler,2040,80.72570000000
23,CO2f,R1,gasboiler,2045,80.72570000000
24,heat,R1,gasboiler,2040,2.49500000000
25,heat,R1,heatpump,2040,1.50500000000
26,heat,R1,gasboiler,2045,2.49500000000
27,heat,R1,heatpump,2045,1.75500000000
28,CO2f,R1,gasboiler,2040,161.45140000000
29,CO2f,R1,gasboiler,2045,161.45140000000
30,heat,R1,gasboiler,2040,1.66330000000
31,heat,R1,heatpump,2040,1.00330000000
32,heat,R1,gasboiler,2045,1.66330000000
33,heat,R1,heatpump,2045,1.17000000000
34,CO2f,R1,gasboiler,2040,107.63430000000
35,CO2f,R1,gasboiler,2045,107.63430000000
