asset,commodity,day,hour,installed,month,region,supply,technology,timeslice,year
1,heat,all-week,morning,2020,all-year,R1,0.32740000000,heatpump,1,2030
2,heat,all-week,morning,2022,all-year,R1,0.11900000000,heatpump,1,2030
3,heat,all-week,morning,2024,all-year,R1,0.11900000000,heatpump,1,2030
4,heat,all-week,morning,2026,all-year,R1,0.11900000000,heatpump,1,2030
5,heat,all-week,morning,2028,all-year,R1,0.14880000000,heatpump,1,2030
8,heat,all-week,morning,2020,all-year,R1,0.32740000000,heatpump,1,2030
9,heat,all-week,morning,2022,all-year,R1,0.11900000000,heatpump,1,2030
10,heat,all-week,morning,2024,all-year,R1,0.11900000000,heatpump,1,2030
11,heat,all-week,morning,2026,all-year,R1,0.11900000000,heatpump,1,2030
12,heat,all-week,morning,2028,all-year,R1,0.14880000000,heatpump,1,2030
1,heat,all-week,morning,2020,all-year,R2,0.32740000000,heatpump,1,2030
2,heat,all-week,morning,2022,all-year,R2,0.11900000000,heatpump,1,2030
3,heat,all-week,morning,2024,all-year,R2,0.11900000000,heatpump,1,2030
4,heat,all-week,morning,2026,all-year,R2,0.11900000000,heatpump,1,2030
5,heat,all-week,morning,2028,all-year,R2,0.14880000000,heatpump,1,2030
8,heat,all-week,morning,2020,all-year,R2,0.32740000000,heatpump,1,2030
9,heat,all-week,morning,2022,all-year,R2,0.11900000000,heatpump,1,2030
10,heat,all-week,morning,2024,all-year,R2,0.11900000000,heatpump,1,2030
11,heat,all-week,morning,2026,all-year,R2,0.11900000000,heatpump,1,2030
12,heat,all-week,morning,2028,all-year,R2,0.14880000000,heatpump,1,2030
1,heat,all-week,mid-afternoon,2020,all-year,R1,0.22920000000,heatpump,2,2030
2,heat,all-week,mid-afternoon,2022,all-year,R1,0.08330000000,heatpump,2,2030
3,heat,all-week,mid-afternoon,2024,all-year,R1,0.08330000000,heatpump,2,2030
4,heat,all-week,mid-afternoon,2026,all-year,R1,0.08330000000,heatpump,2,2030
5,heat,all-week,mid-afternoon,2028,all-year,R1,0.10420000000,heatpump,2,2030
8,heat,all-week,mid-afternoon,2020,all-year,R1,0.22920000000,heatpump,2,2030
9,heat,all-week,mid-afternoon,2022,all-year,R1,0.08330000000,heatpump,2,2030
10,heat,all-week,mid-afternoon,2024,all-year,R1,0.08330000000,heatpump,2,2030
11,heat,all-week,mid-afternoon,2026,all-year,R1,0.08330000000,heatpump,2,2030
12,heat,all-week,mid-afternoon,2028,all-year,R1,0.10420000000,heatpump,2,2030
1,heat,all-week,mid-afternoon,2020,all-year,R2,0.22920000000,heatpump,2,2030
2,heat,all-week,mid-afternoon,2022,all-year,R2,0.08330000000,heatpump,2,2030
3,heat,all-week,mid-afternoon,2024,all-year,R2,0.08330000000,heatpump,2,2030
4,heat,all-week,mid-afternoon,2026,all-year,R2,0.08330000000,heatpump,2,2030
5,heat,all-week,mid-afternoon,2028,all-year,R2,0.10420000000,heatpump,2,2030
8,heat,all-week,mid-afternoon,2020,all-year,R2,0.22920000000,heatpump,2,2030
9,heat,all-week,mid-afternoon,2022,all-year,R2,0.08330000000,heatpump,2,2030
10,heat,all-week,mid-afternoon,2024,all-year,R2,0.08330000000,heatpump,2,2030
11,heat,all-week,mid-afternoon,2026,all-year,R2,0.08330000000,heatpump,2,2030
12,heat,all-week,mid-afternoon,2028,all-year,R2,0.10420000000,heatpump,2,2030
1,heat,all-week,early-peak,2020,all-year,R1,0.32740000000,heatpump,3,2030
2,heat,all-week,early-peak,2022,all-year,R1,0.11900000000,heatpump,3,2030
3,heat,all-week,early-peak,2024,all-year,R1,0.11900000000,heatpump,3,2030
4,heat,all-week,early-peak,2026,all-year,R1,0.11900000000,heatpump,3,2030
5,heat,all-week,early-peak,2028,all-year,R1,0.14880000000,heatpump,3,2030
8,heat,all-week,early-peak,2020,all-year,R1,0.32740000000,heatpump,3,2030
9,heat,all-week,early-peak,2022,all-year,R1,0.11900000000,heatpump,3,2030
10,heat,all-week,early-peak,2024,all-year,R1,0.11900000000,heatpump,3,2030
11,heat,all-week,early-peak,2026,all-year,R1,0.11900000000,heatpump,3,2030
12,heat,all-week,early-peak,2028,all-year,R1,0.14880000000,heatpump,3,2030
1,heat,all-week,early-peak,2020,all-year,R2,0.32740000000,heatpump,3,2030
2,heat,all-week,early-peak,2022,all-year,R2,0.11900000000,heatpump,3,2030
3,heat,all-week,early-peak,2024,all-year,R2,0.11900000000,heatpump,3,2030
4,heat,all-week,early-peak,2026,all-year,R2,0.11900000000,heatpump,3,2030
5,heat,all-week,early-peak,2028,all-year,R2,0.14880000000,heatpump,3,2030
8,heat,all-week,early-peak,2020,all-year,R2,0.32740000000,heatpump,3,2030
9,heat,all-week,early-peak,2022,all-year,R2,0.11900000000,heatpump,3,2030
10,heat,all-week,early-peak,2024,all-year,R2,0.11900000000,heatpump,3,2030
11,heat,all-week,early-peak,2026,all-year,R2,0.11900000000,heatpump,3,2030
12,heat,all-week,early-peak,2028,all-year,R2,0.14880000000,heatpump,3,2030
1,heat,all-week,late-peak,2020,all-year,R1,0.68750000000,heatpump,4,2030
2,heat,all-week,late-peak,2022,all-year,R1,0.25000000000,heatpump,4,2030
3,heat,all-week,late-peak,2024,all-year,R1,0.25000000000,heatpump,4,2030
4,heat,all-week,late-peak,2026,all-year,R1,0.25000000000,heatpump,4,2030
5,heat,all-week,late-peak,2028,all-year,R1,0.31250000000,heatpump,4,2030
8,heat,all-week,late-peak,2020,all-year,R1,0.68750000000,heatpump,4,2030
9,heat,all-week,late-peak,2022,all-year,R1,0.25000000000,heatpump,4,2030
10,heat,all-week,late-peak,2024,all-year,R1,0.25000000000,heatpump,4,2030
11,heat,all-week,late-peak,2026,all-year,R1,0.25000000000,heatpump,4,2030
12,heat,all-week,late-peak,2028,all-year,R1,0.31250000000,heatpump,4,2030
1,heat,all-week,late-peak,2020,all-year,R2,0.68750000000,heatpump,4,2030
2,heat,all-week,late-peak,2022,all-year,R2,0.25000000000,heatpump,4,2030
3,heat,all-week,late-peak,2024,all-year,R2,0.25000000000,heatpump,4,2030
4,heat,all-week,late-peak,2026,all-year,R2,0.25000000000,heatpump,4,2030
5,heat,all-week,late-peak,2028,all-year,R2,0.31250000000,heatpump,4,2030
8,heat,all-week,late-peak,2020,all-year,R2,0.68750000000,heatpump,4,2030
9,heat,all-week,late-peak,2022,all-year,R2,0.25000000000,heatpump,4,2030
10,heat,all-week,late-peak,2024,all-year,R2,0.25000000000,heatpump,4,2030
11,heat,all-week,late-peak,2026,all-year,R2,0.25000000000,heatpump,4,2030
12,heat,all-week,late-peak,2028,all-year,R2,0.31250000000,heatpump,4,2030
1,heat,all-week,evening,2020,all-year,R1,0.45830000000,heatpump,5,2030
2,heat,all-week,evening,2022,all-year,R1,0.16670000000,heatpump,5,2030
3,heat,all-week,evening,2024,all-year,R1,0.16670000000,heatpump,5,2030
4,heat,all-week,evening,2026,all-year,R1,0.16670000000,heatpump,5,2030
5,heat,all-week,evening,2028,all-year,R1,0.20830000000,heatpump,5,2030
8,heat,all-week,evening,2020,all-year,R1,0.45830000000,heatpump,5,2030
9,heat,all-week,evening,2022,all-year,R1,0.16670000000,heatpump,5,2030
10,heat,all-week,evening,2024,all-year,R1,0.16670000000,heatpump,5,2030
11,heat,all-week,evening,2026,all-year,R1,0.16670000000,heatpump,5,2030
12,heat,all-week,evening,2028,all-year,R1,0.20830000000,heatpump,5,2030
1,heat,all-week,evening,2020,all-year,R2,0.45830000000,heatpump,5,2030
2,heat,all-week,evening,2022,all-year,R2,0.16670000000,heatpump,5,2030
3,heat,all-week,evening,2024,all-year,R2,0.16670000000,heatpump,5,2030
4,heat,all-week,evening,2026,all-year,R2,0.16670000000,heatpump,5,2030
5,heat,all-week,evening,2028,all-year,R2,0.20830000000,heatpump,5,2030
8,heat,all-week,evening,2020,all-year,R2,0.45830000000,heatpump,5,2030
9,heat,all-week,evening,2022,all-year,R2,0.16670000000,heatpump,5,2030
10,heat,all-week,evening,2024,all-year,R2,0.16670000000,heatpump,5,2030
11,heat,all-week,evening,2026,all-year,R2,0.16670000000,heatpump,5,2030
12,heat,all-week,evening,2028,all-year,R2,0.20830000000,heatpump,5,2030
1,heat,all-week,early-morning,2020,all-year,R1,0.45830000000,heatpump,6,2030
2,heat,all-week,early-morning,2022,all-year,R1,0.16670000000,heatpump,6,2030
3,heat,all-week,early-morning,2024,all-year,R1,0.16670000000,heatpump,6,2030
4,heat,all-week,early-morning,2026,all-year,R1,0.16670000000,heatpump,6,2030
5,heat,all-week,early-morning,2028,all-year,R1,0.20830000000,heatpump,6,2030
8,heat,all-week,early-morning,2020,all-year,R1,0.45830000000,heatpump,6,2030
9,heat,all-week,early-morning,2022,all-year,R1,0.16670000000,heatpump,6,2030
10,heat,all-week,early-morning,2024,all-year,R1,0.16670000000,heatpump,6,2030
11,heat,all-week,early-morning,2026,all-year,R1,0.16670000000,heatpump,6,2030
12,heat,all-week,early-morning,2028,all-year,R1,0.20830000000,heatpump,6,2030
1,heat,all-week,early-morning,2020,all-year,R2,0.45830000000,heatpump,6,2030
2,heat,all-week,early-morning,2022,all-year,R2,0.16670000000,heatpump,6,2030
3,heat,all-week,early-morning,2024,all-year,R2,0.16670000000,heatpump,6,2030
4,heat,all-week,early-morning,2026,all-year,R2,0.16670000000,heatpump,6,2030
5,heat,all-week,early-morning,2028,all-year,R2,0.20830000000,heatpump,6,2030
8,heat,all-week,early-morning,2020,all-year,R2,0.45830000000,heatpump,6,2030
9,heat,all-week,early-morning,2022,all-year,R2,0.16670000000,heatpump,6,2030
10,heat,all-week,early-morning,2024,all-year,R2,0.16670000000,heatpump,6,2030
11,heat,all-week,early-morning,2026,all-year,R2,0.16670000000,heatpump,6,2030
12,heat,all-week,early-morning,2028,all-year,R2,0.20830000000,heatpump,6,2030
1,heat,all-week,late-afternoon,2020,all-year,R1,0.45830000000,heatpump,7,2030
2,heat,all-week,late-afternoon,2022,all-year,R1,0.16670000000,heatpump,7,2030
3,heat,all-week,late-afternoon,2024,all-year,R1,0.16670000000,heatpump,7,2030
4,heat,all-week,late-afternoon,2026,all-year,R1,0.16670000000,heatpump,7,2030
5,heat,all-week,late-afternoon,2028,all-year,R1,0.20830000000,heatpump,7,2030
8,heat,all-week,late-afternoon,2020,all-year,R1,0.45830000000,heatpump,7,2030
9,heat,all-week,late-afternoon,2022,all-year,R1,0.16670000000,heatpump,7,2030
10,heat,all-week,late-afternoon,2024,all-year,R1,0.16670000000,heatpump,7,2030
11,heat,all-week,late-afternoon,2026,all-year,R1,0.16670000000,heatpump,7,2030
12,heat,all-week,late-afternoon,2028,all-year,R1,0.20830000000,heatpump,7,2030
1,heat,all-week,late-afternoon,2020,all-year,R2,0.45830000000,heatpump,7,2030
2,heat,all-week,late-afternoon,2022,all-year,R2,0.16670000000,heatpump,7,2030
3,heat,all-week,late-afternoon,2024,all-year,R2,0.16670000000,heatpump,7,2030
4,heat,all-week,late-afternoon,2026,all-year,R2,0.16670000000,heatpump,7,2030
5,heat,all-week,late-afternoon,2028,all-year,R2,0.20830000000,heatpump,7,2030
8,heat,all-week,late-afternoon,2020,all-year,R2,0.45830000000,heatpump,7,2030
9,heat,all-week,late-afternoon,2022,all-year,R2,0.16670000000,heatpump,7,2030
10,heat,all-week,late-afternoon,2024,all-year,R2,0.16670000000,heatpump,7,2030
11,heat,all-week,late-afternoon,2026,all-year,R2,0.16670000000,heatpump,7,2030
12,heat,all-week,late-afternoon,2028,all-year,R2,0.20830000000,heatpump,7,2030
2,heat,all-week,night,2022,all-year,R1,0.08400000000,heatpump,0,2032
3,heat,all-week,night,2024,all-year,R1,0.08400000000,heatpump,0,2032
4,heat,all-week,night,2026,all-year,R1,0.08400000000,heatpump,0,2032
5,heat,all-week,night,2028,all-year,R1,0.10500000000,heatpump,0,2032
6,heat,all-week,night,2030,all-year,R1,0.27300000000,heatpump,0,2032
10,heat,all-week,night,2022,all-year,R1,0.08400000000,heatpump,0,2032
11,heat,all-week,night,2024,all-year,R1,0.08400000000,heatpump,0,2032
12,heat,all-week,night,2026,all-year,R1,0.08400000000,heatpump,0,2032
13,heat,all-week,night,2028,all-year,R1,0.10500000000,heatpump,0,2032
14,heat,all-week,night,2030,all-year,R1,0.27300000000,heatpump,0,2032
2,heat,all-week,night,2022,all-year,R2,0.08400000000,heatpump,0,2032
3,heat,all-week,night,2024,all-year,R2,0.08400000000,heatpump,0,2032
4,heat,all-week,night,2026,all-year,R2,0.08400000000,heatpump,0,2032
5,heat,all-week,night,2028,all-year,R2,0.10500000000,heatpump,0,2032
6,heat,all-week,night,2030,all-year,R2,0.27300000000,heatpump,0,2032
10,heat,all-week,night,2022,all-year,R2,0.08400000000,heatpump,0,2032
11,heat,all-week,night,2024,all-year,R2,0.08400000000,heatpump,0,2032
12,heat,all-week,night,2026,all-year,R2,0.08400000000,heatpump,0,2032
13,heat,all-week,night,2028,all-year,R2,0.10500000000,heatpump,0,2032
14,heat,all-week,night,2030,all-year,R2,0.27300000000,heatpump,0,2032
2,heat,all-week,morning,2022,all-year,R1,0.12000000000,heatpump,1,2032
3,heat,all-week,morning,2024,all-year,R1,0.12000000000,heatpump,1,2032
4,heat,all-week,morning,2026,all-year,R1,0.12000000000,heatpump,1,2032
5,heat,all-week,morning,2028,all-year,R1,0.15000000000,heatpump,1,2032
6,heat,all-week,morning,2030,all-year,R1,0.39000000000,heatpump,1,2032
10,heat,all-week,morning,2022,all-year,R1,0.12000000000,heatpump,1,2032
11,heat,all-week,morning,2024,all-year,R1,0.12000000000,heatpump,1,2032
12,heat,all-week,morning,2026,all-year,R1,0.12000000000,heatpump,1,2032
13,heat,all-week,morning,2028,all-year,R1,0.15000000000,heatpump,1,2032
14,heat,all-week,morning,2030,all-year,R1,0.39000000000,heatpump,1,2032
2,heat,all-week,morning,2022,all-year,R2,0.12000000000,heatpump,1,2032
3,heat,all-week,morning,2024,all-year,R2,0.12000000000,heatpump,1,2032
4,heat,all-week,morning,2026,all-year,R2,0.12000000000,heatpump,1,2032
5,heat,all-week,morning,2028,all-year,R2,0.15000000000,heatpump,1,2032
6,heat,all-week,morning,2030,all-year,R2,0.39000000000,heatpump,1,2032
10,heat,all-week,morning,2022,all-year,R2,0.12000000000,heatpump,1,2032
11,heat,all-week,morning,2024,all-year,R2,0.12000000000,heatpump,1,2032
12,heat,all-week,morning,2026,all-year,R2,0.12000000000,heatpump,1,2032
13,heat,all-week,morning,2028,all-year,R2,0.15000000000,heatpump,1,2032
14,heat,all-week,morning,2030,all-year,R2,0.39000000000,heatpump,1,2032
2,heat,all-week,mid-afternoon,2022,all-year,R1,0.08400000000,heatpump,2,2032
3,heat,all-week,mid-afternoon,2024,all-year,R1,0.08400000000,heatpump,2,2032
4,heat,all-week,mid-afternoon,2026,all-year,R1,0.08400000000,heatpump,2,2032
5,heat,all-week,mid-afternoon,2028,all-year,R1,0.10500000000,heatpump,2,2032
6,heat,all-week,mid-afternoon,2030,all-year,R1,0.27300000000,heatpump,2,2032
10,heat,all-week,mid-afternoon,2022,all-year,R1,0.08400000000,heatpump,2,2032
11,heat,all-week,mid-afternoon,2024,all-year,R1,0.08400000000,heatpump,2,2032
12,heat,all-week,mid-afternoon,2026,all-year,R1,0.08400000000,heatpump,2,2032
13,heat,all-week,mid-afternoon,2028,all-year,R1,0.10500000000,heatpump,2,2032
14,heat,all-week,mid-afternoon,2030,all-year,R1,0.27300000000,heatpump,2,2032
2,heat,all-week,mid-afternoon,2022,all-year,R2,0.08400000000,heatpump,2,2032
3,heat,all-week,mid-afternoon,2024,all-year,R2,0.08400000000,heatpump,2,2032
4,heat,all-week,mid-afternoon,2026,all-year,R2,0.08400000000,heatpump,2,2032
5,heat,all-week,mid-afternoon,2028,all-year,R2,0.10500000000,heatpump,2,2032
6,heat,all-week,mid-afternoon,2030,all-year,R2,0.27300000000,heatpump,2,2032
10,heat,all-week,mid-afternoon,2022,all-year,R2,0.08400000000,heatpump,2,2032
11,heat,all-week,mid-afternoon,2024,all-year,R2,0.08400000000,heatpump,2,2032
12,heat,all-week,mid-afternoon,2026,all-year,R2,0.08400000000,heatpump,2,2032
13,heat,all-week,mid-afternoon,2028,all-year,R2,0.10500000000,heatpump,2,2032
14,heat,all-week,mid-afternoon,2030,all-year,R2,0.27300000000,heatpump,2,2032
2,heat,all-week,early-peak,2022,all-year,R1,0.12000000000,heatpump,3,2032
3,heat,all-week,early-peak,2024,all-year,R1,0.12000000000,heatpump,3,2032
4,heat,all-week,early-peak,2026,all-year,R1,0.12000000000,heatpump,3,2032
5,heat,all-week,early-peak,2028,all-year,R1,0.15000000000,heatpump,3,2032
6,heat,all-week,early-peak,2030,all-year,R1,0.39000000000,heatpump,3,2032
10,heat,all-week,early-peak,2022,all-year,R1,0.12000000000,heatpump,3,2032
11,heat,all-week,early-peak,2024,all-year,R1,0.12000000000,heatpump,3,2032
12,heat,all-week,early-peak,2026,all-year,R1,0.12000000000,heatpump,3,2032
13,heat,all-week,early-peak,2028,all-year,R1,0.15000000000,heatpump,3,2032
14,heat,all-week,early-peak,2030,all-year,R1,0.39000000000,heatpump,3,2032
2,heat,all-week,early-peak,2022,all-year,R2,0.12000000000,heatpump,3,2032
3,heat,all-week,early-peak,2024,all-year,R2,0.12000000000,heatpump,3,2032
4,heat,all-week,early-peak,2026,all-year,R2,0.12000000000,heatpump,3,2032
5,heat,all-week,early-peak,2028,all-year,R2,0.15000000000,heatpump,3,2032
6,heat,all-week,early-peak,2030,all-year,R2,0.39000000000,heatpump,3,2032
10,heat,all-week,early-peak,2022,all-year,R2,0.12000000000,heatpump,3,2032
11,heat,all-week,early-peak,2024,all-year,R2,0.12000000000,heatpump,3,2032
12,heat,all-week,early-peak,2026,all-year,R2,0.12000000000,heatpump,3,2032
13,heat,all-week,early-peak,2028,all-year,R2,0.15000000000,heatpump,3,2032
14,heat,all-week,early-peak,2030,all-year,R2,0.39000000000,heatpump,3,2032
2,heat,all-week,late-peak,2022,all-year,R1,0.25200000000,heatpump,4,2032
3,heat,all-week,late-peak,2024,all-year,R1,0.25200000000,heatpump,4,2032
4,heat,all-week,late-peak,2026,all-year,R1,0.25200000000,heatpump,4,2032
5,heat,all-week,late-peak,2028,all-year,R1,0.31500000000,heatpump,4,2032
6,heat,all-week,late-peak,2030,all-year,R1,0.81900000000,heatpump,4,2032
10,heat,all-week,late-peak,2022,all-year,R1,0.25200000000,heatpump,4,2032
11,heat,all-week,late-peak,2024,all-year,R1,0.25200000000,heatpump,4,2032
12,heat,all-week,late-peak,2026,all-year,R1,0.25200000000,heatpump,4,2032
13,heat,all-week,late-peak,2028,all-year,R1,0.31500000000,heatpump,4,2032
14,heat,all-week,late-peak,2030,all-year,R1,0.81900000000,heatpump,4,2032
2,heat,all-week,late-peak,2022,all-year,R2,0.25200000000,heatpump,4,2032
3,heat,all-week,late-peak,2024,all-year,R2,0.25200000000,heatpump,4,2032
4,heat,all-week,late-peak,2026,all-year,R2,0.25200000000,heatpump,4,2032
5,heat,all-week,late-peak,2028,all-year,R2,0.31500000000,heatpump,4,2032
6,heat,all-week,late-peak,2030,all-year,R2,0.81900000000,heatpump,4,2032
10,heat,all-week,late-peak,2022,all-year,R2,0.25200000000,heatpump,4,2032
11,heat,all-week,late-peak,2024,all-year,R2,0.25200000000,heatpump,4,2032
12,heat,all-week,late-peak,2026,all-year,R2,0.25200000000,heatpump,4,2032
13,heat,all-week,late-peak,2028,all-year,R2,0.31500000000,heatpump,4,2032
14,heat,all-week,late-peak,2030,all-year,R2,0.81900000000,heatpump,4,2032
2,heat,all-week,evening,2022,all-year,R1,0.16800000000,heatpump,5,2032
3,heat,all-week,evening,2024,all-year,R1,0.16800000000,heatpump,5,2032
4,heat,all-week,evening,2026,all-year,R1,0.16800000000,heatpump,5,2032
5,heat,all-week,evening,2028,all-year,R1,0.21000000000,heatpump,5,2032
6,heat,all-week,evening,2030,all-year,R1,0.54600000000,heatpump,5,2032
10,heat,all-week,evening,2022,all-year,R1,0.16800000000,heatpump,5,2032
11,heat,all-week,evening,2024,all-year,R1,0.16800000000,heatpump,5,2032
12,heat,all-week,evening,2026,all-year,R1,0.16800000000,heatpump,5,2032
13,heat,all-week,evening,2028,all-year,R1,0.21000000000,heatpump,5,2032
14,heat,all-week,evening,2030,all-year,R1,0.54600000000,heatpump,5,2032
2,heat,all-week,evening,2022,all-year,R2,0.16800000000,heatpump,5,2032
3,heat,all-week,evening,2024,all-year,R2,0.16800000000,heatpump,5,2032
4,heat,all-week,evening,2026,all-year,R2,0.16800000000,heatpump,5,2032
5,heat,all-week,evening,2028,all-year,R2,0.21000000000,heatpump,5,2032
6,heat,all-week,evening,2030,all-year,R2,0.54600000000,heatpump,5,2032
10,heat,all-week,evening,2022,all-year,R2,0.16800000000,heatpump,5,2032
11,heat,all-week,evening,2024,all-year,R2,0.16800000000,heatpump,5,2032
12,heat,all-week,evening,2026,all-year,R2,0.16800000000,heatpump,5,2032
13,heat,all-week,evening,2028,all-year,R2,0.21000000000,heatpump,5,2032
14,heat,all-week,evening,2030,all-year,R2,0.54600000000,heatpump,5,2032
2,heat,all-week,early-morning,2022,all-year,R1,0.16800000000,heatpump,6,2032
3,heat,all-week,early-morning,2024,all-year,R1,0.16800000000,heatpump,6,2032
4,heat,all-week,early-morning,2026,all-year,R1,0.16800000000,heatpump,6,2032
5,heat,all-week,early-morning,2028,all-year,R1,0.21000000000,heatpump,6,2032
6,heat,all-week,early-morning,2030,all-year,R1,0.54600000000,heatpump,6,2032
10,heat,all-week,early-morning,2022,all-year,R1,0.16800000000,heatpump,6,2032
11,heat,all-week,early-morning,2024,all-year,R1,0.16800000000,heatpump,6,2032
12,heat,all-week,early-morning,2026,all-year,R1,0.16800000000,heatpump,6,2032
13,heat,all-week,early-morning,2028,all-year,R1,0.21000000000,heatpump,6,2032
14,heat,all-week,early-morning,2030,all-year,R1,0.54600000000,heatpump,6,2032
2,heat,all-week,early-morning,2022,all-year,R2,0.16800000000,heatpump,6,2032
3,heat,all-week,early-morning,2024,all-year,R2,0.16800000000,heatpump,6,2032
4,heat,all-week,early-morning,2026,all-year,R2,0.16800000000,heatpump,6,2032
5,heat,all-week,early-morning,2028,all-year,R2,0.21000000000,heatpump,6,2032
6,heat,all-week,early-morning,2030,all-year,R2,0.54600000000,heatpump,6,2032
10,heat,all-week,early-morning,2022,all-year,R2,0.16800000000,heatpump,6,2032
11,heat,all-week,early-morning,2024,all-year,R2,0.16800000000,heatpump,6,2032
12,heat,all-week,early-morning,2026,all-year,R2,0.16800000000,heatpump,6,2032
13,heat,all-week,early-morning,2028,all-year,R2,0.21000000000,heatpump,6,2032
14,heat,all-week,early-morning,2030,all-year,R2,0.54600000000,heatpump,6,2032
2,heat,all-week,late-afternoon,2022,all-year,R1,0.16800000000,heatpump,7,2032
3,heat,all-week,late-afternoon,2024,all-year,R1,0.16800000000,heatpump,7,2032
4,heat,all-week,late-afternoon,2026,all-year,R1,0.16800000000,heatpump,7,2032
5,heat,all-week,late-afternoon,2028,all-year,R1,0.21000000000,heatpump,7,2032
6,heat,all-week,late-afternoon,2030,all-year,R1,0.54600000000,heatpump,7,2032
10,heat,all-week,late-afternoon,2022,all-year,R1,0.16800000000,heatpump,7,2032
11,heat,all-week,late-afternoon,2024,all-year,R1,0.16800000000,heatpump,7,2032
12,heat,all-week,late-afternoon,2026,all-year,R1,0.16800000000,heatpump,7,2032
13,heat,all-week,late-afternoon,2028,all-year,R1,0.21000000000,heatpump,7,2032
14,heat,all-week,late-afternoon,2030,all-year,R1,0.54600000000,heatpump,7,2032
2,heat,all-week,late-afternoon,2022,all-year,R2,0.16800000000,heatpump,7,2032
3,heat,all-week,late-afternoon,2024,all-year,R2,0.16800000000,heatpump,7,2032
4,heat,all-week,late-afternoon,2026,all-year,R2,0.16800000000,heatpump,7,2032
5,heat,all-week,late-afternoon,2028,all-year,R2,0.21000000000,heatpump,7,2032
6,heat,all-week,late-afternoon,2030,all-year,R2,0.54600000000,heatpump,7,2032
10,heat,all-week,late-afternoon,2022,all-year,R2,0.16800000000,heatpump,7,2032
11,heat,all-week,late-afternoon,2024,all-year,R2,0.16800000000,heatpump,7,2032
12,heat,all-week,late-afternoon,2026,all-year,R2,0.16800000000,heatpump,7,2032
13,heat,all-week,late-afternoon,2028,all-year,R2,0.21000000000,heatpump,7,2032
14,heat,all-week,late-afternoon,2030,all-year,R2,0.54600000000,heatpump,7,2032
3,heat,all-week,night,2024,all-year,R1,0.08460000000,heatpump,0,2034
4,heat,all-week,night,2026,all-year,R1,0.08460000000,heatpump,0,2034
5,heat,all-week,night,2028,all-year,R1,0.10570000000,heatpump,0,2034
6,heat,all-week,night,2030,all-year,R1,0.27490000000,heatpump,0,2034
7,heat,all-week,night,2032,all-year,R1,0.12690000000,heatpump,0,2034
12,heat,all-week,night,2024,all-year,R1,0.08460000000,heatpump,0,2034
13,heat,all-week,night,2026,all-year,R1,0.08460000000,heatpump,0,2034
14,heat,all-week,night,2028,all-year,R1,0.10570000000,heatpump,0,2034
15,heat,all-week,night,2030,all-year,R1,0.27490000000,heatpump,0,2034
16,heat,all-week,night,2032,all-year,R1,0.12690000000,heatpump,0,2034
3,heat,all-week,night,2024,all-year,R2,0.08460000000,heatpump,0,2034
4,heat,all-week,night,2026,all-year,R2,0.08460000000,heatpump,0,2034
5,heat,all-week,night,2028,all-year,R2,0.10570000000,heatpump,0,2034
6,heat,all-week,night,2030,all-year,R2,0.27490000000,heatpump,0,2034
7,heat,all-week,night,2032,all-year,R2,0.12690000000,heatpump,0,2034
12,heat,all-week,night,2024,all-year,R2,0.08460000000,heatpump,0,2034
13,heat,all-week,night,2026,all-year,R2,0.08460000000,heatpump,0,2034
14,heat,all-week,night,2028,all-year,R2,0.10570000000,heatpump,0,2034
15,heat,all-week,night,2030,all-year,R2,0.27490000000,heatpump,0,2034
16,heat,all-week,night,2032,all-year,R2,0.12690000000,heatpump,0,2034
3,heat,all-week,morning,2024,all-year,R1,0.12080000000,heatpump,1,2034
4,heat,all-week,morning,2026,all-year,R1,0.12080000000,heatpump,1,2034
5,heat,all-week,morning,2028,all-year,R1,0.15100000000,heatpump,1,2034
6,heat,all-week,morning,2030,all-year,R1,0.39270000000,heatpump,1,2034
7,heat,all-week,morning,2032,all-year,R1,0.18120000000,heatpump,1,2034
12,heat,all-week,morning,2024,all-year,R1,0.12080000000,heatpump,1,2034
13,heat,all-week,morning,2026,all-year,R1,0.12080000000,heatpump,1,2034
14,heat,all-week,morning,2028,all-year,R1,0.15100000000,heatpump,1,2034
15,heat,all-week,morning,2030,all-year,R1,0.39270000000,heatpump,1,2034
16,heat,all-week,morning,2032,all-year,R1,0.18120000000,heatpump,1,2034
3,heat,all-week,morning,2024,all-year,R2,0.12080000000,heatpump,1,2034
4,heat,all-week,morning,2026,all-year,R2,0.12080000000,heatpump,1,2034
5,heat,all-week,morning,2028,all-year,R2,0.15100000000,heatpump,1,2034
6,heat,all-week,morning,2030,all-year,R2,0.39270000000,heatpump,1,2034
7,heat,all-week,morning,2032,all-year,R2,0.18120000000,heatpump,1,2034
12,heat,all-week,morning,2024,all-year,R2,0.12080000000,heatpump,1,2034
13,heat,all-week,morning,2026,all-year,R2,0.12080000000,heatpump,1,2034
14,heat,all-week,morning,2028,all-year,R2,0.15100000000,heatpump,1,2034
15,heat,all-week,morning,2030,all-year,R2,0.39270000000,heatpump,1,2034
16,heat,all-week,morning,2032,all-year,R2,0.18120000000,heatpump,1,2034
3,heat,all-week,mid-afternoon,2024,all-year,R1,0.08460000000,heatpump,2,2034
4,heat,all-week,mid-afternoon,2026,all-year,R1,0.08460000000,heatpump,2,2034
5,heat,all-week,mid-afternoon,2028,all-year,R1,0.10570000000,heatpump,2,2034
