,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2025,0.04500000000
1,electricity,R1,windturbine,2025,0.12230000000
2,electricity,R1,windturbine,2030,0.12230000000
3,electricity,R1,windturbine,2030,0.04500000000
4,CO2f,R1,gasCCGT,2025,4.12520000000
5,electricity,R1,gasCCGT,2025,0.06750000000
6,electricity,R1,windturbine,2025,0.18350000000
7,electricity,R1,windturbine,2030,0.18350000000
8,electricity,R1,windturbine,2030,0.06750000000
9,CO2f,R1,gasCCGT,2025,6.18770000000
10,electricity,R1,gasCCGT,2025,0.04500000000
11,electricity,R1,windturbine,2025,0.12230000000
12,electricity,R1,windturbine,2030,0.12230000000
13,electricity,R1,windturbine,2030,0.04500000000
14,CO2f,R1,gasCCGT,2025,4.12520000000
15,electricity,R1,gasCCGT,2025,0.06750000000
16,electricity,R1,windturbine,2025,0.18350000000
17,electricity,R1,windturbine,2030,0.18350000000
18,electricity,R1,windturbine,2030,0.06750000000
19,CO2f,R1,gasCCGT,2025,6.18770000000
20,electricity,R1,gasCCGT,2025,0.13500000000
21,electricity,R1,windturbine,2025,0.36700000000
22,electricity,R1,windturbine,2030,0.36700000000
23,electricity,R1,windturbine,2030,0.13500000000
24,CO2f,R1,gasCCGT,2025,12.37540000000
25,electricity,R1,gasCCGT,2025,0.09000000000
26,electricity,R1,windturbine,2025,0.24470000000
27,electricity,R1,windturbine,2030,0.24470000000
28,electricity,R1,windturbine,2030,0.09000000000
29,CO2f,R1,gasCCGT,2025,8.25030000000
