timeslice,asset,year,commodity,region,technology,installed,comm_usage,month,day,hour,consumption
0,2,2050,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.61000000000
0,3,2050,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.74170000000
0,3,2055,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,1.74170000000
0,4,2050,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.05810000000
0,4,2055,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.05810000000
0,5,2050,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.11500000000
0,5,2055,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.11500000000
0,6,2050,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.34590000000
0,6,2055,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.34590000000
0,7,2055,wind,R1,windturbine,2050,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,night,2.22320000000
1,2,2050,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.61000000000
1,3,2050,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.74170000000
1,3,2055,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,1.74170000000
1,4,2050,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.05810000000
1,4,2055,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.05810000000
1,5,2050,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.11500000000
1,5,2055,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.11500000000
1,6,2050,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.34590000000
1,6,2055,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.34590000000
1,7,2055,wind,R1,windturbine,2050,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,morning,2.22320000000
2,2,2050,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.61000000000
2,3,2050,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.74170000000
2,3,2055,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,1.74170000000
2,4,2050,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.05810000000
2,4,2055,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.05810000000
2,5,2050,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.11500000000
2,5,2055,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.11500000000
2,6,2050,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.34590000000
2,6,2055,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.34590000000
2,7,2055,wind,R1,windturbine,2050,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,afternoon,2.22320000000
3,2,2050,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.61000000000
3,3,2050,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.74170000000
3,3,2055,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,1.74170000000
3,4,2050,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.05810000000
3,4,2055,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.05810000000
3,5,2050,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.11500000000
3,5,2055,wind,R1,windturbine,2040,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.11500000000
3,6,2050,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.34590000000
3,6,2055,wind,R1,windturbine,2045,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.34590000000
3,7,2055,wind,R1,windturbine,2050,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,early-peak,2.22320000000
4,2,2050,wind,R1,windturbine,2025,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.61000000000
4,3,2050,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.74170000000
4,3,2055,wind,R1,windturbine,2030,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,1.74170000000
4,4,2050,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,2.05810000000
4,4,2055,wind,R1,windturbine,2035,CommodityUsage.ENERGY|CONSUMABLE,all-year,all-week,late-peak,2.05810000000
