,asset,year,region,installed,technology,capacity
20,2,2050,R1,2040,heatpump,31.00000000000
21,2,2054,R1,2040,heatpump,31.00000000000
29,3,2050,R1,2045,heatpump,23.00000000000
30,3,2054,R1,2045,heatpump,23.00000000000
31,3,2055,R1,2045,heatpump,23.00000000000
32,3,2059,R1,2045,heatpump,23.00000000000
40,4,2055,R1,2050,heatpump,31.00000000000
41,4,2059,R1,2050,heatpump,31.00000000000
42,4,2060,R1,2050,heatpump,31.00000000000
43,4,2064,R1,2050,heatpump,31.00000000000
