asset,year,region,technology,installed,capacity
0,2040,R1,gasboiler,2035,2.39330000000
0,2044,R1,gasboiler,2035,2.39330000000
0,2045,R1,gasboiler,2035,2.39330000000
0,2049,R1,gasboiler,2035,2.39330000000
1,2040,R1,heatpump,2030,12.35690000000
1,2044,R1,heatpump,2030,12.35690000000
2,2040,R1,heatpump,2035,3.75930000000
2,2044,R1,heatpump,2035,3.75930000000
2,2045,R1,heatpump,2035,3.75930000000
2,2049,R1,heatpump,2035,3.75930000000
3,2045,R1,heatpump,2040,12.67390000000
3,2049,R1,heatpump,2040,12.67390000000
3,2050,R1,heatpump,2040,12.67390000000
3,2054,R1,heatpump,2040,12.67390000000
