,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2045,0.00690000000
1,electricity,R1,windturbine,2045,0.01380000000
2,electricity,R1,gasCCGT,2045,0.00260000000
3,electricity,R1,windturbine,2045,0.00520000000
4,electricity,R1,windturbine,2045,0.00100000000
5,electricity,R1,gasCCGT,2050,0.00660000000
6,electricity,R1,windturbine,2050,0.01310000000
7,electricity,R1,gasCCGT,2050,0.00250000000
8,electricity,R1,windturbine,2050,0.00490000000
9,electricity,R1,windturbine,2050,0.00090000000
10,CO2f,R1,gasCCGT,2045,0.63370000000
11,CO2f,R1,gasCCGT,2045,0.23760000000
12,CO2f,R1,gasCCGT,2050,0.60090000000
13,CO2f,R1,gasCCGT,2050,0.22530000000
14,electricity,R1,gasCCGT,2045,0.01040000000
15,electricity,R1,windturbine,2045,0.02070000000
16,electricity,R1,gasCCGT,2045,0.00390000000
17,electricity,R1,windturbine,2045,0.00780000000
18,electricity,R1,windturbine,2045,0.00150000000
19,electricity,R1,gasCCGT,2050,0.00980000000
20,electricity,R1,windturbine,2050,0.01970000000
21,electricity,R1,gasCCGT,2050,0.00370000000
22,electricity,R1,windturbine,2050,0.00740000000
23,electricity,R1,windturbine,2050,0.00140000000
24,CO2f,R1,gasCCGT,2045,0.95050000000
25,CO2f,R1,gasCCGT,2045,0.35650000000
26,CO2f,R1,gasCCGT,2050,0.90130000000
27,CO2f,R1,gasCCGT,2050,0.33800000000
28,electricity,R1,gasCCGT,2045,0.00690000000
29,electricity,R1,windturbine,2045,0.01380000000
30,electricity,R1,gasCCGT,2045,0.00260000000
31,electricity,R1,windturbine,2045,0.00520000000
32,electricity,R1,windturbine,2045,0.00100000000
33,electricity,R1,gasCCGT,2050,0.00660000000
34,electricity,R1,windturbine,2050,0.01310000000
35,electricity,R1,gasCCGT,2050,0.00250000000
36,electricity,R1,windturbine,2050,0.00490000000
37,electricity,R1,windturbine,2050,0.00090000000
38,CO2f,R1,gasCCGT,2045,0.63370000000
39,CO2f,R1,gasCCGT,2045,0.23760000000
40,CO2f,R1,gasCCGT,2050,0.60090000000
41,CO2f,R1,gasCCGT,2050,0.22530000000
42,electricity,R1,gasCCGT,2045,0.01040000000
43,electricity,R1,windturbine,2045,0.02070000000
44,electricity,R1,gasCCGT,2045,0.00390000000
45,electricity,R1,windturbine,2045,0.00780000000
46,electricity,R1,windturbine,2045,0.00150000000
47,electricity,R1,gasCCGT,2050,0.00980000000
48,electricity,R1,windturbine,2050,0.01970000000
49,electricity,R1,gasCCGT,2050,0.00370000000
50,electricity,R1,windturbine,2050,0.00740000000
51,electricity,R1,windturbine,2050,0.00140000000
52,CO2f,R1,gasCCGT,2045,0.95050000000
53,CO2f,R1,gasCCGT,2045,0.35650000000
54,CO2f,R1,gasCCGT,2050,0.90130000000
55,CO2f,R1,gasCCGT,2050,0.33800000000
56,electricity,R1,gasCCGT,2045,0.02070000000
57,electricity,R1,windturbine,2045,0.04150000000
58,electricity,R1,gasCCGT,2045,0.00780000000
59,electricity,R1,windturbine,2045,0.01560000000
60,electricity,R1,windturbine,2045,0.00300000000
61,electricity,R1,gasCCGT,2050,0.01970000000
62,electricity,R1,windturbine,2050,0.03930000000
63,electricity,R1,gasCCGT,2050,0.00740000000
64,electricity,R1,windturbine,2050,0.01470000000
65,electricity,R1,windturbine,2050,0.00280000000
66,CO2f,R1,gasCCGT,2045,1.90110000000
67,CO2f,R1,gasCCGT,2045,0.71290000000
68,CO2f,R1,gasCCGT,2050,1.80270000000
69,CO2f,R1,gasCCGT,2050,0.67600000000
70,electricity,R1,gasCCGT,2045,0.01380000000
71,electricity,R1,windturbine,2045,0.02770000000
72,electricity,R1,gasCCGT,2045,0.00520000000
73,electricity,R1,windturbine,2045,0.01040000000
74,electricity,R1,windturbine,2045,0.00200000000
75,electricity,R1,gasCCGT,2050,0.01310000000
76,electricity,R1,windturbine,2050,0.02620000000
77,electricity,R1,gasCCGT,2050,0.00490000000
78,electricity,R1,windturbine,2050,0.00980000000
79,electricity,R1,windturbine,2050,0.00190000000
80,CO2f,R1,gasCCGT,2045,1.26740000000
81,CO2f,R1,gasCCGT,2045,0.47530000000
82,CO2f,R1,gasCCGT,2050,1.20180000000
83,CO2f,R1,gasCCGT,2050,0.45070000000
