,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2030,0.00840000000
1,electricity,R1,windturbine,2030,0.01670000000
2,electricity,R1,gasCCGT,2035,0.00840000000
3,electricity,R1,windturbine,2035,0.01670000000
4,electricity,R1,gasCCGT,2035,0.00310000000
5,electricity,R1,windturbine,2035,0.00630000000
6,CO2f,R1,gasCCGT,2030,0.76580000000
7,CO2f,R1,gasCCGT,2035,0.76580000000
8,CO2f,R1,gasCCGT,2035,0.28720000000
9,electricity,R1,gasCCGT,2030,0.01250000000
10,electricity,R1,windturbine,2030,0.02510000000
11,electricity,R1,gasCCGT,2035,0.01250000000
12,electricity,R1,windturbine,2035,0.02510000000
13,electricity,R1,gasCCGT,2035,0.00470000000
14,electricity,R1,windturbine,2035,0.00940000000
15,CO2f,R1,gasCCGT,2030,1.14870000000
16,CO2f,R1,gasCCGT,2035,1.14870000000
17,CO2f,R1,gasCCGT,2035,0.43080000000
18,electricity,R1,gasCCGT,2030,0.00840000000
19,electricity,R1,windturbine,2030,0.01670000000
20,electricity,R1,gasCCGT,2035,0.00840000000
21,electricity,R1,windturbine,2035,0.01670000000
22,electricity,R1,gasCCGT,2035,0.00310000000
23,electricity,R1,windturbine,2035,0.00630000000
24,CO2f,R1,gasCCGT,2030,0.76580000000
25,CO2f,R1,gasCCGT,2035,0.76580000000
26,CO2f,R1,gasCCGT,2035,0.28720000000
27,electricity,R1,gasCCGT,2030,0.01250000000
28,electricity,R1,windturbine,2030,0.02510000000
29,electricity,R1,gasCCGT,2035,0.01250000000
30,electricity,R1,windturbine,2035,0.02510000000
31,electricity,R1,gasCCGT,2035,0.00470000000
32,electricity,R1,windturbine,2035,0.00940000000
33,CO2f,R1,gasCCGT,2030,1.14870000000
34,CO2f,R1,gasCCGT,2035,1.14870000000
35,CO2f,R1,gasCCGT,2035,0.43080000000
36,electricity,R1,gasCCGT,2030,0.02510000000
37,electricity,R1,windturbine,2030,0.05010000000
38,electricity,R1,gasCCGT,2035,0.02510000000
39,electricity,R1,windturbine,2035,0.05010000000
40,electricity,R1,gasCCGT,2035,0.00940000000
41,electricity,R1,windturbine,2035,0.01880000000
42,CO2f,R1,gasCCGT,2030,2.29750000000
43,CO2f,R1,gasCCGT,2035,2.29750000000
44,CO2f,R1,gasCCGT,2035,0.86150000000
45,electricity,R1,gasCCGT,2030,0.01670000000
46,electricity,R1,windturbine,2030,0.03340000000
47,electricity,R1,gasCCGT,2035,0.01670000000
48,electricity,R1,windturbine,2035,0.03340000000
49,electricity,R1,gasCCGT,2035,0.00630000000
50,electricity,R1,windturbine,2035,0.01250000000
51,CO2f,R1,gasCCGT,2030,1.53160000000
52,CO2f,R1,gasCCGT,2035,1.53160000000
53,CO2f,R1,gasCCGT,2035,0.57440000000
