,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2035,0.00840000000
1,electricity,R1,windturbine,2035,0.01670000000
2,electricity,R1,gasCCGT,2035,0.00310000000
3,electricity,R1,windturbine,2035,0.00630000000
4,electricity,R1,gasCCGT,2040,0.00840000000
5,electricity,R1,windturbine,2040,0.01670000000
6,electricity,R1,gasCCGT,2040,0.00310000000
7,electricity,R1,windturbine,2040,0.00630000000
8,electricity,R1,windturbine,2040,0.00120000000
9,CO2f,R1,gasCCGT,2035,0.76580000000
10,CO2f,R1,gasCCGT,2035,0.28720000000
11,CO2f,R1,gasCCGT,2040,0.76580000000
12,CO2f,R1,gasCCGT,2040,0.28720000000
13,electricity,R1,gasCCGT,2035,0.01250000000
14,electricity,R1,windturbine,2035,0.02510000000
15,electricity,R1,gasCCGT,2035,0.00470000000
16,electricity,R1,windturbine,2035,0.00940000000
17,electricity,R1,gasCCGT,2040,0.01250000000
18,electricity,R1,windturbine,2040,0.02510000000
19,electricity,R1,gasCCGT,2040,0.00470000000
20,electricity,R1,windturbine,2040,0.00940000000
21,electricity,R1,windturbine,2040,0.00180000000
22,CO2f,R1,gasCCGT,2035,1.14870000000
23,CO2f,R1,gasCCGT,2035,0.43080000000
24,CO2f,R1,gasCCGT,2040,1.14870000000
25,CO2f,R1,gasCCGT,2040,0.43080000000
26,electricity,R1,gasCCGT,2035,0.00840000000
27,electricity,R1,windturbine,2035,0.01670000000
28,electricity,R1,gasCCGT,2035,0.00310000000
29,electricity,R1,windturbine,2035,0.00630000000
30,electricity,R1,gasCCGT,2040,0.00840000000
31,electricity,R1,windturbine,2040,0.01670000000
32,electricity,R1,gasCCGT,2040,0.00310000000
33,electricity,R1,windturbine,2040,0.00630000000
34,electricity,R1,windturbine,2040,0.00120000000
35,CO2f,R1,gasCCGT,2035,0.76580000000
36,CO2f,R1,gasCCGT,2035,0.28720000000
37,CO2f,R1,gasCCGT,2040,0.76580000000
38,CO2f,R1,gasCCGT,2040,0.28720000000
39,electricity,R1,gasCCGT,2035,0.01250000000
40,electricity,R1,windturbine,2035,0.02510000000
41,electricity,R1,gasCCGT,2035,0.00470000000
42,electricity,R1,windturbine,2035,0.00940000000
43,electricity,R1,gasCCGT,2040,0.01250000000
44,electricity,R1,windturbine,2040,0.02510000000
45,electricity,R1,gasCCGT,2040,0.00470000000
46,electricity,R1,windturbine,2040,0.00940000000
47,electricity,R1,windturbine,2040,0.00180000000
48,CO2f,R1,gasCCGT,2035,1.14870000000
49,CO2f,R1,gasCCGT,2035,0.43080000000
50,CO2f,R1,gasCCGT,2040,1.14870000000
51,CO2f,R1,gasCCGT,2040,0.43080000000
52,electricity,R1,gasCCGT,2035,0.02510000000
53,electricity,R1,windturbine,2035,0.05010000000
54,electricity,R1,gasCCGT,2035,0.00940000000
55,electricity,R1,windturbine,2035,0.01880000000
56,electricity,R1,gasCCGT,2040,0.02510000000
57,electricity,R1,windturbine,2040,0.05010000000
58,electricity,R1,gasCCGT,2040,0.00940000000
59,electricity,R1,windturbine,2040,0.01880000000
60,electricity,R1,windturbine,2040,0.00360000000
61,CO2f,R1,gasCCGT,2035,2.29750000000
62,CO2f,R1,gasCCGT,2035,0.86150000000
63,CO2f,R1,gasCCGT,2040,2.29750000000
64,CO2f,R1,gasCCGT,2040,0.86150000000
65,electricity,R1,gasCCGT,2035,0.01670000000
66,electricity,R1,windturbine,2035,0.03340000000
67,electricity,R1,gasCCGT,2035,0.00630000000
68,electricity,R1,windturbine,2035,0.01250000000
69,electricity,R1,gasCCGT,2040,0.01670000000
70,electricity,R1,windturbine,2040,0.03340000000
71,electricity,R1,gasCCGT,2040,0.00630000000
72,electricity,R1,windturbine,2040,0.01250000000
73,electricity,R1,windturbine,2040,0.00240000000
74,CO2f,R1,gasCCGT,2035,1.53160000000
75,CO2f,R1,gasCCGT,2035,0.57440000000
76,CO2f,R1,gasCCGT,2040,1.53160000000
77,CO2f,R1,gasCCGT,2040,0.57440000000
