,asset,year,region,installed,technology,capacity
1,0,2025,R1,2020,gassupply1,6.00000000000
2,0,2030,R1,2020,gassupply1,1.00000000000
3,0,2034,R1,2020,gassupply1,1.00000000000
12,1,2025,R1,2020,gassupply2,0.41250000000
13,1,2030,R1,2020,gassupply2,0.41250000000
14,1,2034,R1,2020,gassupply2,0.41250000000
24,2,2030,R1,2025,gassupply1,0.59060000000
25,2,2034,R1,2025,gassupply1,0.59060000000
26,2,2035,R1,2025,gassupply1,0.59060000000
27,2,2039,R1,2025,gassupply1,0.59060000000
