,commodity,region,technology,year,supply
0,heat,R1,heatpump,2040,0.50170000000
1,heat,R1,heatpump,2040,0.83170000000
2,heat,R1,heatpump,2045,0.83170000000
3,heat,R1,heatpump,2045,0.58500000000
4,heat,R1,heatpump,2040,0.75250000000
5,heat,R1,heatpump,2040,1.24750000000
6,heat,R1,heatpump,2045,1.24750000000
7,heat,R1,heatpump,2045,0.87750000000
8,heat,R1,heatpump,2040,0.50170000000
9,heat,R1,heatpump,2040,0.83170000000
10,heat,R1,heatpump,2045,0.83170000000
11,heat,R1,heatpump,2045,0.58500000000
12,heat,R1,heatpump,2040,0.75250000000
13,heat,R1,heatpump,2040,1.24750000000
14,heat,R1,heatpump,2045,1.24750000000
15,heat,R1,heatpump,2045,0.87750000000
16,heat,R1,heatpump,2040,1.50500000000
17,heat,R1,heatpump,2040,2.49500000000
18,heat,R1,heatpump,2045,2.49500000000
19,heat,R1,heatpump,2045,1.75500000000
20,heat,R1,heatpump,2040,1.00330000000
21,heat,R1,heatpump,2040,1.66330000000
22,heat,R1,heatpump,2045,1.66330000000
23,heat,R1,heatpump,2045,1.17000000000
