,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2030,0.24670000000
1,heat,R1,heatpump,2030,0.41830000000
2,heat,R1,heatpump,2030,0.50170000000
3,heat,R1,gasboiler,2035,0.24670000000
4,heat,R1,heatpump,2035,0.50170000000
5,heat,R1,heatpump,2035,0.50170000000
6,CO2f,R1,gasboiler,2030,15.96180000000
7,CO2f,R1,gasboiler,2035,15.96180000000
8,heat,R1,gasboiler,2030,0.37000000000
9,heat,R1,heatpump,2030,0.62750000000
10,heat,R1,heatpump,2030,0.75250000000
11,heat,R1,gasboiler,2035,0.37000000000
12,heat,R1,heatpump,2035,0.75250000000
13,heat,R1,heatpump,2035,0.75250000000
14,CO2f,R1,gasboiler,2030,23.94270000000
15,CO2f,R1,gasboiler,2035,23.94270000000
16,heat,R1,gasboiler,2030,0.24670000000
17,heat,R1,heatpump,2030,0.41830000000
18,heat,R1,heatpump,2030,0.50170000000
19,heat,R1,gasboiler,2035,0.24670000000
20,heat,R1,heatpump,2035,0.50170000000
21,heat,R1,heatpump,2035,0.50170000000
22,CO2f,R1,gasboiler,2030,15.96180000000
23,CO2f,R1,gasboiler,2035,15.96180000000
24,heat,R1,gasboiler,2030,0.37000000000
25,heat,R1,heatpump,2030,0.62750000000
26,heat,R1,heatpump,2030,0.75250000000
27,heat,R1,gasboiler,2035,0.37000000000
28,heat,R1,heatpump,2035,0.75250000000
29,heat,R1,heatpump,2035,0.75250000000
30,CO2f,R1,gasboiler,2030,23.94270000000
31,CO2f,R1,gasboiler,2035,23.94270000000
32,heat,R1,gasboiler,2030,0.74000000000
33,heat,R1,heatpump,2030,1.25500000000
34,heat,R1,heatpump,2030,1.50500000000
35,heat,R1,gasboiler,2035,0.74000000000
36,heat,R1,heatpump,2035,1.50500000000
37,heat,R1,heatpump,2035,1.50500000000
38,CO2f,R1,gasboiler,2030,47.88540000000
39,CO2f,R1,gasboiler,2035,47.88540000000
40,heat,R1,gasboiler,2030,0.49330000000
41,heat,R1,heatpump,2030,0.83670000000
42,heat,R1,heatpump,2030,1.00330000000
43,heat,R1,gasboiler,2035,0.49330000000
44,heat,R1,heatpump,2035,1.00330000000
45,heat,R1,heatpump,2035,1.00330000000
46,CO2f,R1,gasboiler,2030,31.92360000000
47,CO2f,R1,gasboiler,2035,31.92360000000
