,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2025,0.66500000000
1,heat,R1,heatpump,2025,0.41830000000
2,heat,R1,gasboiler,2030,0.24670000000
3,heat,R1,heatpump,2030,0.41830000000
4,heat,R1,heatpump,2030,0.50170000000
5,CO2f,R1,gasboiler,2025,43.03220000000
6,CO2f,R1,gasboiler,2030,15.96180000000
7,heat,R1,gasboiler,2025,0.99750000000
8,heat,R1,heatpump,2025,0.62750000000
9,heat,R1,gasboiler,2030,0.37000000000
10,heat,R1,heatpump,2030,0.62750000000
11,heat,R1,heatpump,2030,0.75250000000
12,CO2f,R1,gasboiler,2025,64.54820000000
13,CO2f,R1,gasboiler,2030,23.94270000000
14,heat,R1,gasboiler,2025,0.66500000000
15,heat,R1,heatpump,2025,0.41830000000
16,heat,R1,gasboiler,2030,0.24670000000
17,heat,R1,heatpump,2030,0.41830000000
18,heat,R1,heatpump,2030,0.50170000000
19,CO2f,R1,gasboiler,2025,43.03220000000
20,CO2f,R1,gasboiler,2030,15.96180000000
21,heat,R1,gasboiler,2025,0.99750000000
22,heat,R1,heatpump,2025,0.62750000000
23,heat,R1,gasboiler,2030,0.37000000000
24,heat,R1,heatpump,2030,0.62750000000
25,heat,R1,heatpump,2030,0.75250000000
26,CO2f,R1,gasboiler,2025,64.54820000000
27,CO2f,R1,gasboiler,2030,23.94270000000
28,heat,R1,gasboiler,2025,1.99500000000
29,heat,R1,heatpump,2025,1.25500000000
30,heat,R1,gasboiler,2030,0.74000000000
31,heat,R1,heatpump,2030,1.25500000000
32,heat,R1,heatpump,2030,1.50500000000
33,CO2f,R1,gasboiler,2025,129.09640000000
34,CO2f,R1,gasboiler,2030,47.88540000000
35,heat,R1,gasboiler,2025,1.33000000000
36,heat,R1,heatpump,2025,0.83670000000
37,heat,R1,gasboiler,2030,0.49330000000
38,heat,R1,heatpump,2030,0.83670000000
39,heat,R1,heatpump,2030,1.00330000000
40,CO2f,R1,gasboiler,2025,86.06430000000
41,CO2f,R1,gasboiler,2030,31.92360000000
