asset,year,region,technology,installed,capacity
0,2020,R1,gassupply1,2020,15.00000000000
0,2025,R1,gassupply1,2020,19.46470000000
0,2030,R1,gassupply1,2020,11.96470000000
0,2035,R1,gassupply1,2020,4.46470000000
0,2040,R1,gassupply1,2020,4.46470000000
0,2045,R1,gassupply1,2020,4.46470000000
0,2050,R1,gassupply1,2020,4.46470000000
0,2059,R1,gassupply1,2020,4.46470000000
1,2030,R1,gassupply1,2025,7.88760000000
1,2035,R1,gassupply1,2025,7.88760000000
1,2040,R1,gassupply1,2025,7.88760000000
1,2045,R1,gassupply1,2025,7.88760000000
1,2050,R1,gassupply1,2025,7.88760000000
1,2059,R1,gassupply1,2025,7.88760000000
1,2060,R1,gassupply1,2025,7.88760000000
1,2064,R1,gassupply1,2025,7.88760000000
2,2035,R1,gassupply1,2030,10.89990000000
2,2040,R1,gassupply1,2030,10.89990000000
2,2045,R1,gassupply1,2030,10.89990000000
2,2050,R1,gassupply1,2030,10.89990000000
2,2059,R1,gassupply1,2030,10.89990000000
2,2060,R1,gassupply1,2030,10.89990000000
2,2064,R1,gassupply1,2030,10.89990000000
2,2065,R1,gassupply1,2030,10.89990000000
2,2069,R1,gassupply1,2030,10.89990000000
3,2040,R1,gassupply1,2035,0.01580000000
3,2045,R1,gassupply1,2035,0.01580000000
3,2050,R1,gassupply1,2035,0.01580000000
3,2059,R1,gassupply1,2035,0.01580000000
3,2060,R1,gassupply1,2035,0.01580000000
3,2064,R1,gassupply1,2035,0.01580000000
3,2065,R1,gassupply1,2035,0.01580000000
3,2069,R1,gassupply1,2035,0.01580000000
3,2070,R1,gassupply1,2035,0.01580000000
3,2074,R1,gassupply1,2035,0.01580000000
