,timeslice,region,technology,year,agent,category,sector,EAC
276,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A2,retrofit,residential,5.12212727718
277,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A2,retrofit,residential,6.40446521254
278,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A2,retrofit,residential,7.87809679627
279,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A2,retrofit,residential,9.19684203723
280,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A2,retrofit,residential,5.12212727718
281,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A2,retrofit,residential,6.40446521254
282,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A2,retrofit,residential,7.87809679627
283,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A2,retrofit,residential,9.19684203723
284,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A2,retrofit,residential,18.30075058701
285,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A2,retrofit,residential,14.45192739757
286,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A2,retrofit,residential,10.95256807280
287,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A2,retrofit,residential,11.58701909945
288,"('all-year', 'all-week', 'night')",R1,gasboiler,2040,A3,retrofit,residential,5.12212727718
289,"('all-year', 'all-week', 'night')",R1,heatpump,2040,A3,retrofit,residential,6.40446521254
290,"('all-year', 'all-week', 'morning')",R1,gasboiler,2040,A3,retrofit,residential,7.87809679627
291,"('all-year', 'all-week', 'morning')",R1,heatpump,2040,A3,retrofit,residential,9.19684203723
292,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2040,A3,retrofit,residential,5.12212727718
293,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2040,A3,retrofit,residential,6.40446521254
294,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2040,A3,retrofit,residential,7.87809679627
295,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2040,A3,retrofit,residential,9.19684203723
296,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2040,A3,retrofit,residential,18.30075058701
297,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2040,A3,retrofit,residential,14.45192739757
298,"('all-year', 'all-week', 'evening')",R1,gasboiler,2040,A3,retrofit,residential,10.95256807280
299,"('all-year', 'all-week', 'evening')",R1,heatpump,2040,A3,retrofit,residential,11.58701909945
300,"('all-year', 'all-week', 'night')",R1,gasCCGT,2040,A1,retrofit,power,3.40208723947
301,"('all-year', 'all-week', 'night')",R1,windturbine,2040,A1,retrofit,power,2.99896246467
302,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2040,A1,retrofit,power,5.38080358376
303,"('all-year', 'all-week', 'morning')",R1,windturbine,2040,A1,retrofit,power,4.43165082407
304,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2040,A1,retrofit,power,3.40208723947
305,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2040,A1,retrofit,power,2.99896246467
306,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2040,A1,retrofit,power,5.38080358376
307,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2040,A1,retrofit,power,4.43165082407
308,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2040,A1,retrofit,power,13.73766568228
309,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2040,A1,retrofit,power,8.14193863016
310,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2040,A1,retrofit,power,7.69019309711
311,"('all-year', 'all-week', 'evening')",R1,windturbine,2040,A1,retrofit,power,5.78418773779
312,"('all-year', 'all-week', 'night')",R1,gassupply1,2040,A1,retrofit,gas,84.17201712624
313,"('all-year', 'all-week', 'night')",R1,gassupply2,2040,A1,retrofit,gas,151.37413607058
314,"('all-year', 'all-week', 'night')",R1,gassupply3,2040,A1,retrofit,gas,218.57625499067
315,"('all-year', 'all-week', 'morning')",R1,gassupply1,2040,A1,retrofit,gas,124.58798399676
316,"('all-year', 'all-week', 'morning')",R1,gassupply2,2040,A1,retrofit,gas,225.39116241328
317,"('all-year', 'all-week', 'morning')",R1,gassupply3,2040,A1,retrofit,gas,326.19434079341
318,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2040,A1,retrofit,gas,84.17201712624
319,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2040,A1,retrofit,gas,151.37413607058
320,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2040,A1,retrofit,gas,218.57625499067
321,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2040,A1,retrofit,gas,124.58798399676
322,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2040,A1,retrofit,gas,225.39116241328
323,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2040,A1,retrofit,gas,326.19434079341
324,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2040,A1,retrofit,gas,231.25028718391
325,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2040,A1,retrofit,gas,432.85664401694
326,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2040,A1,retrofit,gas,634.46300077721
327,"('all-year', 'all-week', 'evening')",R1,gassupply1,2040,A1,retrofit,gas,163.01220855511
328,"('all-year', 'all-week', 'evening')",R1,gassupply2,2040,A1,retrofit,gas,297.41644644380
329,"('all-year', 'all-week', 'evening')",R1,gassupply3,2040,A1,retrofit,gas,431.82068428398
330,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A1,retrofit,residential,7.25634697600
331,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A1,retrofit,residential,9.07299238443
332,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A1,retrofit,residential,11.16063712805
333,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A1,retrofit,residential,13.02885955275
334,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A1,retrofit,residential,7.25634697600
335,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A1,retrofit,residential,9.07299238443
336,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A1,retrofit,residential,11.16063712805
337,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A1,retrofit,residential,13.02885955275
338,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A1,retrofit,residential,25.92606333160
339,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A1,retrofit,residential,20.47356381322
340,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A1,retrofit,residential,15.51613810313
341,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A1,retrofit,residential,16.41494372422
342,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A2,retrofit,residential,5.44226023200
343,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A2,retrofit,residential,6.80474428833
344,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A2,retrofit,residential,8.37047784604
345,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A2,retrofit,residential,9.77164466456
346,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A2,retrofit,residential,5.44226023200
347,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A2,retrofit,residential,6.80474428833
348,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A2,retrofit,residential,8.37047784604
349,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A2,retrofit,residential,9.77164466456
350,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A2,retrofit,residential,19.44454749870
351,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A2,retrofit,residential,15.35517285992
352,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A2,retrofit,residential,11.63710357735
353,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A2,retrofit,residential,12.31120779316
354,"('all-year', 'all-week', 'night')",R1,gasboiler,2045,A3,retrofit,residential,5.44226023200
355,"('all-year', 'all-week', 'night')",R1,heatpump,2045,A3,retrofit,residential,6.80474428833
356,"('all-year', 'all-week', 'morning')",R1,gasboiler,2045,A3,retrofit,residential,8.37047784604
357,"('all-year', 'all-week', 'morning')",R1,heatpump,2045,A3,retrofit,residential,9.77164466456
358,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2045,A3,retrofit,residential,5.44226023200
359,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2045,A3,retrofit,residential,6.80474428833
360,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2045,A3,retrofit,residential,8.37047784604
361,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2045,A3,retrofit,residential,9.77164466456
362,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2045,A3,retrofit,residential,19.44454749870
363,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2045,A3,retrofit,residential,15.35517285992
364,"('all-year', 'all-week', 'evening')",R1,gasboiler,2045,A3,retrofit,residential,11.63710357735
365,"('all-year', 'all-week', 'evening')",R1,heatpump,2045,A3,retrofit,residential,12.31120779316
366,"('all-year', 'all-week', 'night')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
367,"('all-year', 'all-week', 'night')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
368,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
369,"('all-year', 'all-week', 'morning')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
370,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
371,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
372,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
373,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
374,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
375,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
376,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2045,A1,retrofit,power,0.00000000000
377,"('all-year', 'all-week', 'evening')",R1,windturbine,2045,A1,retrofit,power,0.00000000000
378,"('all-year', 'all-week', 'night')",R1,gassupply1,2045,A1,retrofit,gas,121.40881374134
379,"('all-year', 'all-week', 'night')",R1,gassupply2,2045,A1,retrofit,gas,218.34042855224
380,"('all-year', 'all-week', 'night')",R1,gassupply3,2045,A1,retrofit,gas,315.27204332817
381,"('all-year', 'all-week', 'morning')",R1,gassupply1,2045,A1,retrofit,gas,179.70437040598
382,"('all-year', 'all-week', 'morning')",R1,gassupply2,2045,A1,retrofit,gas,325.10179262234
383,"('all-year', 'all-week', 'morning')",R1,gassupply3,2045,A1,retrofit,gas,470.49921478622
384,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2045,A1,retrofit,gas,121.40881374134
385,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2045,A1,retrofit,gas,218.34042855224
386,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2045,A1,retrofit,gas,315.27204332817
387,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2045,A1,retrofit,gas,179.70437040598
388,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2045,A1,retrofit,gas,325.10179262234
389,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2045,A1,retrofit,gas,470.49921478622
390,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2045,A1,retrofit,gas,333.55293128162
391,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2045,A1,retrofit,gas,624.34777571433
392,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2045,A1,retrofit,gas,915.14262004210
393,"('all-year', 'all-week', 'evening')",R1,gassupply1,2045,A1,retrofit,gas,235.12705934503
394,"('all-year', 'all-week', 'evening')",R1,gassupply2,2045,A1,retrofit,gas,428.99028896684
395,"('all-year', 'all-week', 'evening')",R1,gassupply3,2045,A1,retrofit,gas,622.85351851869
396,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A1,retrofit,residential,7.73448371163
397,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A1,retrofit,residential,9.60669781881
398,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A1,retrofit,residential,11.97962297170
399,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A1,retrofit,residential,13.79526305585
400,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A1,retrofit,residential,7.73448371163
401,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A1,retrofit,residential,9.60669781881
402,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A1,retrofit,residential,11.97962297170
403,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A1,retrofit,residential,13.79526305585
404,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A1,retrofit,residential,28.66586482891
405,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A1,retrofit,residential,21.67789109636
406,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A1,retrofit,residential,16.80137968946
407,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A1,retrofit,residential,17.38052864917
408,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A2,retrofit,residential,5.80086278372
409,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A2,retrofit,residential,7.20502336411
410,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A2,retrofit,residential,8.98471722878
411,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A2,retrofit,residential,10.34644729189
412,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A2,retrofit,residential,5.80086278372
413,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A2,retrofit,residential,7.20502336411
414,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A2,retrofit,residential,8.98471722878
415,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A2,retrofit,residential,10.34644729189
416,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A2,retrofit,residential,21.49939862168
417,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A2,retrofit,residential,16.25841832227
418,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A2,retrofit,residential,12.60103476709
419,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A2,retrofit,residential,13.03539648688
420,"('all-year', 'all-week', 'night')",R1,gasboiler,2050,A3,retrofit,residential,5.80086278372
421,"('all-year', 'all-week', 'night')",R1,heatpump,2050,A3,retrofit,residential,7.20502336411
422,"('all-year', 'all-week', 'morning')",R1,gasboiler,2050,A3,retrofit,residential,8.98471722878
423,"('all-year', 'all-week', 'morning')",R1,heatpump,2050,A3,retrofit,residential,10.34644729189
424,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2050,A3,retrofit,residential,5.80086278372
425,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2050,A3,retrofit,residential,7.20502336411
426,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2050,A3,retrofit,residential,8.98471722878
427,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2050,A3,retrofit,residential,10.34644729189
428,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2050,A3,retrofit,residential,21.49939862168
429,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2050,A3,retrofit,residential,16.25841832227
430,"('all-year', 'all-week', 'evening')",R1,gasboiler,2050,A3,retrofit,residential,12.60103476709
431,"('all-year', 'all-week', 'evening')",R1,heatpump,2050,A3,retrofit,residential,13.03539648688
432,"('all-year', 'all-week', 'night')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
433,"('all-year', 'all-week', 'night')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
434,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
435,"('all-year', 'all-week', 'morning')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
436,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
437,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
438,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
439,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
440,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
441,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
442,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2050,A1,retrofit,power,0.00000000000
443,"('all-year', 'all-week', 'evening')",R1,windturbine,2050,A1,retrofit,power,0.00000000000
444,"('all-year', 'all-week', 'night')",R1,gassupply1,2050,A1,retrofit,gas,128.42227667764
445,"('all-year', 'all-week', 'night')",R1,gassupply2,2050,A1,retrofit,gas,231.05575118330
446,"('all-year', 'all-week', 'night')",R1,gassupply3,2050,A1,retrofit,gas,333.68922565193
447,"('all-year', 'all-week', 'morning')",R1,gassupply1,2050,A1,retrofit,gas,189.86902128075
448,"('all-year', 'all-week', 'morning')",R1,gassupply2,2050,A1,retrofit,gas,343.81923303924
449,"('all-year', 'all-week', 'morning')",R1,gassupply3,2050,A1,retrofit,gas,497.76944474218
450,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2050,A1,retrofit,gas,128.42227667764
451,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2050,A1,retrofit,gas,231.05575118330
452,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2050,A1,retrofit,gas,333.68922565193
453,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2050,A1,retrofit,gas,189.86902128075
454,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2050,A1,retrofit,gas,343.81923303924
455,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2050,A1,retrofit,gas,497.76944474218
456,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2050,A1,retrofit,gas,350.13684457426
457,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2050,A1,retrofit,gas,658.03726809125
458,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2050,A1,retrofit,gas,965.93769149712
459,"('all-year', 'all-week', 'evening')",R1,gassupply1,2050,A1,retrofit,gas,248.02674388527
460,"('all-year', 'all-week', 'evening')",R1,gassupply2,2050,A1,retrofit,gas,453.29369289660
461,"('all-year', 'all-week', 'evening')",R1,gassupply3,2050,A1,retrofit,gas,658.56064183384
462,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A1,retrofit,residential,7.72935443204
463,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A1,retrofit,residential,9.60156853923
464,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A1,retrofit,residential,11.95525130511
465,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A1,retrofit,residential,13.77089138925
466,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A1,retrofit,residential,7.72935443204
467,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A1,retrofit,residential,9.60156853923
468,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A1,retrofit,residential,11.95525130511
469,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A1,retrofit,residential,13.77089138925
470,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A1,retrofit,residential,28.30144314439
471,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A1,retrofit,residential,21.31346941184
472,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A1,retrofit,residential,16.72687417341
473,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A1,retrofit,residential,17.30602313312
474,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A2,retrofit,residential,5.79701582403
475,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A2,retrofit,residential,7.20117640442
476,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A2,retrofit,residential,8.96643847883
477,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A2,retrofit,residential,10.32816854194
478,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A2,retrofit,residential,5.79701582403
479,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A2,retrofit,residential,7.20117640442
480,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A2,retrofit,residential,8.96643847883
481,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A2,retrofit,residential,10.32816854194
482,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A2,retrofit,residential,21.22608235830
483,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A2,retrofit,residential,15.98510205888
484,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A2,retrofit,residential,12.54515563006
485,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A2,retrofit,residential,12.97951734984
486,"('all-year', 'all-week', 'night')",R1,gasboiler,2055,A3,retrofit,residential,5.79701582403
487,"('all-year', 'all-week', 'night')",R1,heatpump,2055,A3,retrofit,residential,7.20117640442
488,"('all-year', 'all-week', 'morning')",R1,gasboiler,2055,A3,retrofit,residential,8.96643847883
489,"('all-year', 'all-week', 'morning')",R1,heatpump,2055,A3,retrofit,residential,10.32816854194
490,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2055,A3,retrofit,residential,5.79701582403
491,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2055,A3,retrofit,residential,7.20117640442
492,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2055,A3,retrofit,residential,8.96643847883
493,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2055,A3,retrofit,residential,10.32816854194
494,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2055,A3,retrofit,residential,21.22608235830
495,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2055,A3,retrofit,residential,15.98510205888
496,"('all-year', 'all-week', 'evening')",R1,gasboiler,2055,A3,retrofit,residential,12.54515563006
497,"('all-year', 'all-week', 'evening')",R1,heatpump,2055,A3,retrofit,residential,12.97951734984
498,"('all-year', 'all-week', 'night')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
499,"('all-year', 'all-week', 'night')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
500,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
501,"('all-year', 'all-week', 'morning')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
502,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
503,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
504,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
505,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
506,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
507,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
508,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2055,A1,retrofit,power,0.00000000000
509,"('all-year', 'all-week', 'evening')",R1,windturbine,2055,A1,retrofit,power,0.00000000000
510,"('all-year', 'all-week', 'night')",R1,gassupply1,2055,A1,retrofit,gas,128.42227667764
511,"('all-year', 'all-week', 'night')",R1,gassupply2,2055,A1,retrofit,gas,231.05575118330
512,"('all-year', 'all-week', 'night')",R1,gassupply3,2055,A1,retrofit,gas,333.68922565193
513,"('all-year', 'all-week', 'morning')",R1,gassupply1,2055,A1,retrofit,gas,189.86902128075
514,"('all-year', 'all-week', 'morning')",R1,gassupply2,2055,A1,retrofit,gas,343.81923303924
515,"('all-year', 'all-week', 'morning')",R1,gassupply3,2055,A1,retrofit,gas,497.76944474218
516,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2055,A1,retrofit,gas,128.42227667764
517,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2055,A1,retrofit,gas,231.05575118330
518,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2055,A1,retrofit,gas,333.68922565193
519,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2055,A1,retrofit,gas,189.86902128075
520,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2055,A1,retrofit,gas,343.81923303924
521,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2055,A1,retrofit,gas,497.76944474218
522,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2055,A1,retrofit,gas,350.13684457426
523,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2055,A1,retrofit,gas,658.03726809125
524,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2055,A1,retrofit,gas,965.93769149712
525,"('all-year', 'all-week', 'evening')",R1,gassupply1,2055,A1,retrofit,gas,248.02674388527
526,"('all-year', 'all-week', 'evening')",R1,gassupply2,2055,A1,retrofit,gas,453.29369289660
527,"('all-year', 'all-week', 'evening')",R1,gassupply3,2055,A1,retrofit,gas,658.56064183384
528,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A1,retrofit,residential,7.72935443204
529,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A1,retrofit,residential,9.60156853923
530,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A1,retrofit,residential,11.95525130511
531,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A1,retrofit,residential,13.77089138925
532,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A1,retrofit,residential,7.72935443204
533,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A1,retrofit,residential,9.60156853923
534,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A1,retrofit,residential,11.95525130511
535,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A1,retrofit,residential,13.77089138925
536,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A1,retrofit,residential,28.30144314439
537,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A1,retrofit,residential,21.31346941184
538,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A1,retrofit,residential,16.72687417341
539,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A1,retrofit,residential,17.30602313312
540,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A2,retrofit,residential,5.79701582403
541,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A2,retrofit,residential,7.20117640442
542,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A2,retrofit,residential,8.96643847883
543,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A2,retrofit,residential,10.32816854194
544,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A2,retrofit,residential,5.79701582403
545,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A2,retrofit,residential,7.20117640442
546,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A2,retrofit,residential,8.96643847883
547,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A2,retrofit,residential,10.32816854194
548,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A2,retrofit,residential,21.22608235830
549,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A2,retrofit,residential,15.98510205888
550,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A2,retrofit,residential,12.54515563006
551,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A2,retrofit,residential,12.97951734984
552,"('all-year', 'all-week', 'night')",R1,gasboiler,2060,A3,retrofit,residential,5.79701582403
