,timeslice,commodity,region,installed,technology,year,agent,category,sector,consumption
29,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2025.00000000000,A1,retrofit,residential,0.13386666667
30,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.37700000000
31,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.56550000000
32,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.37700000000
33,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.56550000000
34,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,1.13100000000
35,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A2,retrofit,residential,0.75400000000
36,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,0.37700000000
37,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,0.56550000000
38,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,0.37700000000
39,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,0.56550000000
40,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,1.13100000000
41,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2025.00000000000,A3,retrofit,residential,0.75400000000
42,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
43,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.02193333333
44,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
45,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.03290000000
46,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.07515000000
47,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.02193333333
48,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.11272500000
49,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.03290000000
50,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.22545000000
51,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.06580000000
52,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2025.00000000000,A1,retrofit,power,0.15030000000
53,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2025.00000000000,A1,retrofit,power,0.04386666667
54,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000000441
55,"('all-year', 'all-week', 'night')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.06693333333
56,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.34722666226
57,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000000661
58,"('all-year', 'all-week', 'morning')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.10040000000
59,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.52083999339
60,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000000441
61,"('all-year', 'all-week', 'afternoon')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.06693333333
62,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.34722666226
63,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000000661
64,"('all-year', 'all-week', 'early-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.10040000000
65,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.52083999339
66,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000001322
67,"('all-year', 'all-week', 'late-peak')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.20080000000
68,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,1.04167998678
69,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.00000000882
70,"('all-year', 'all-week', 'evening')",electricity,R1,2020.00000000000,heatpump,2030.00000000000,A1,retrofit,residential,0.13386666667
71,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A1,retrofit,residential,0.69445332452
72,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.14558000331
73,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.26041999669
74,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.21837000496
75,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.39062999504
76,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.14558000331
77,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.26041999669
78,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.21837000496
79,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.39062999504
80,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.43674000992
81,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.78125999008
82,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.29116000661
83,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A2,retrofit,residential,0.52083999339
84,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.14558000331
85,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.26041999669
86,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.21837000496
87,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.39062999504
88,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.14558000331
89,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.26041999669
90,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.21837000496
91,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.39062999504
92,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.43674000992
93,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.78125999008
94,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.29116000661
95,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2030.00000000000,A3,retrofit,residential,0.52083999339
96,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
97,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.02193333333
98,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.04499999100
99,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
100,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.03290000000
101,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.06749998650
102,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000001503
103,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.02193333333
104,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.04499999100
105,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000002255
106,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.03290000000
107,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.06749998650
108,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000004509
109,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.06580000000
110,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.13499997300
111,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2030.00000000000,A1,retrofit,power,0.00000003006
112,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.04386666667
113,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2030.00000000000,A1,retrofit,power,0.08999998200
114,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000441
115,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.34722666226
116,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.08026666667
117,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000661
118,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.52083999339
119,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.12040000000
120,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000441
121,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.34722666226
122,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.08026666667
123,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000661
124,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.52083999339
125,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.12040000000
126,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000001322
127,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,1.04167998678
128,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.24080000000
129,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.00000000882
130,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A1,retrofit,residential,0.69445332452
131,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A1,retrofit,residential,0.16053333333
132,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000331
133,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.26041999669
134,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
135,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000496
136,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.39062999504
137,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
138,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000331
139,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.26041999669
140,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.06020000000
141,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000496
142,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.39062999504
143,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.09030000000
144,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000992
145,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.78125999008
146,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.18060000000
147,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.00000000661
148,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A2,retrofit,residential,0.52083999339
149,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2035.00000000000,A2,retrofit,residential,0.12040000000
150,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000331
151,"('all-year', 'all-week', 'night')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.26041999669
152,"('all-year', 'all-week', 'night')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.17458000000
153,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000496
154,"('all-year', 'all-week', 'morning')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.39062999504
155,"('all-year', 'all-week', 'morning')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.26187000000
156,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000331
157,"('all-year', 'all-week', 'afternoon')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.26041999669
158,"('all-year', 'all-week', 'afternoon')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.17458000000
159,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000496
160,"('all-year', 'all-week', 'early-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.39062999504
161,"('all-year', 'all-week', 'early-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.26187000000
162,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000992
163,"('all-year', 'all-week', 'late-peak')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.78125999008
164,"('all-year', 'all-week', 'late-peak')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.52374000000
165,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.00000000661
166,"('all-year', 'all-week', 'evening')",gas,R1,2025.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.52083999339
167,"('all-year', 'all-week', 'evening')",gas,R1,2030.00000000000,gasboiler,2035.00000000000,A3,retrofit,residential,0.34916000000
168,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000000987
169,"('all-year', 'all-week', 'night')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.01439673936
170,"('all-year', 'all-week', 'night')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.02953737727
171,"('all-year', 'all-week', 'night')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.09653254413
172,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001480
173,"('all-year', 'all-week', 'morning')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.02159510903
174,"('all-year', 'all-week', 'morning')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.04430606591
175,"('all-year', 'all-week', 'morning')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.14479881620
176,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000000987
177,"('all-year', 'all-week', 'afternoon')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.01439673936
178,"('all-year', 'all-week', 'afternoon')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.02953737727
179,"('all-year', 'all-week', 'afternoon')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.09653254413
180,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001480
181,"('all-year', 'all-week', 'early-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.02159510903
182,"('all-year', 'all-week', 'early-peak')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.04430606591
183,"('all-year', 'all-week', 'early-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.14479881620
184,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000002960
185,"('all-year', 'all-week', 'late-peak')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.04319021807
186,"('all-year', 'all-week', 'late-peak')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.08861213181
187,"('all-year', 'all-week', 'late-peak')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.28959763240
188,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasCCGT,2035.00000000000,A1,retrofit,power,0.00000001973
189,"('all-year', 'all-week', 'evening')",wind,R1,2020.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.02879347871
190,"('all-year', 'all-week', 'evening')",wind,R1,2025.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.05907475454
191,"('all-year', 'all-week', 'evening')",wind,R1,2030.00000000000,windturbine,2035.00000000000,A1,retrofit,power,0.19306508827
192,"('all-year', 'all-week', 'night')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000441
193,"('all-year', 'all-week', 'night')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.08026666667
194,"('all-year', 'all-week', 'night')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.38589332893
195,"('all-year', 'all-week', 'morning')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000661
196,"('all-year', 'all-week', 'morning')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.12040000000
197,"('all-year', 'all-week', 'morning')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.57883999339
198,"('all-year', 'all-week', 'afternoon')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000441
199,"('all-year', 'all-week', 'afternoon')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.08026666667
200,"('all-year', 'all-week', 'afternoon')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.38589332893
201,"('all-year', 'all-week', 'early-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000661
202,"('all-year', 'all-week', 'early-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.12040000000
203,"('all-year', 'all-week', 'early-peak')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.57883999339
204,"('all-year', 'all-week', 'late-peak')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000001322
205,"('all-year', 'all-week', 'late-peak')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.24080000000
206,"('all-year', 'all-week', 'late-peak')",gas,R1,2035.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,1.15767998678
207,"('all-year', 'all-week', 'evening')",gas,R1,2020.00000000000,gasboiler,2040.00000000000,A1,retrofit,residential,0.00000000882
208,"('all-year', 'all-week', 'evening')",electricity,R1,2030.00000000000,heatpump,2040.00000000000,A1,retrofit,residential,0.16053333333
