commodity,asset,year,region,installed,technology,supply
heat,0,2022,R1,2020,gasboiler,15.73330000000
heat,0,2024,R1,2020,gasboiler,12.00000000000
heat,1,2022,R1,2020,heatpump,15.73330000000
heat,1,2024,R1,2020,heatpump,17.46670000000
heat,1,2027,R1,2020,heatpump,20.06670000000
heat,3,2024,R1,2022,heatpump,7.20000000000
heat,3,2027,R1,2022,heatpump,7.20000000000
heat,4,2022,R2,2020,gasboiler,8.00000000000
heat,4,2024,R2,2020,gasboiler,6.00000000000
heat,5,2022,R2,2020,heatpump,15.73330000000
heat,5,2024,R2,2020,heatpump,17.46670000000
heat,5,2027,R2,2020,heatpump,20.06670000000
heat,7,2024,R2,2022,heatpump,5.20000000000
heat,7,2027,R2,2022,heatpump,5.00000000000
CO2f,0,2022,R1,2020,gasboiler,1018.10400000000
CO2f,0,2024,R1,2020,gasboiler,776.52000000000
CO2f,4,2022,R2,2020,gasboiler,517.68010000000
CO2f,4,2024,R2,2020,gasboiler,388.26010000000
CO2f,4,2027,R2,2020,gasboiler,0.00010000000
