,asset,year,region,technology,installed,capacity
0,0,2025,R1,gasboiler,2020,5.00000000000
16,2,2025,R1,heatpump,2020,19.00000000000
17,2,2030,R1,heatpump,2020,19.00000000000
18,2,2034,R1,heatpump,2020,19.00000000000
25,3,2030,R1,heatpump,2025,11.00000000000
26,3,2034,R1,heatpump,2025,11.00000000000
27,3,2035,R1,heatpump,2025,11.00000000000
28,3,2039,R1,heatpump,2025,11.00000000000
