,asset,year,region,installed,technology,capacity
26,2,2050,R1,2040,gassupply1,4.22540000000
27,2,2054,R1,2040,gassupply1,4.22540000000
39,3,2055,R1,2050,gassupply1,2.86010000000
40,3,2060,R1,2050,gassupply1,2.86010000000
41,3,2064,R1,2050,gassupply1,2.86010000000
