,asset,year,region,installed,technology,capacity
2,0,2030,R1,2020,gassupply1,8.18040000000
3,0,2034,R1,2020,gassupply1,8.18040000000
14,1,2030,R1,2025,gassupply1,3.93390000000
15,1,2034,R1,2025,gassupply1,3.93390000000
16,1,2035,R1,2025,gassupply1,3.93390000000
17,1,2039,R1,2025,gassupply1,3.93390000000
28,2,2035,R1,2030,gassupply1,4.17400000000
29,2,2039,R1,2030,gassupply1,4.17400000000
30,2,2040,R1,2030,gassupply1,4.17400000000
31,2,2044,R1,2030,gassupply1,4.17400000000
