,asset,year,region,technology,installed,capacity
0,0,2035,R1,gassupply1,2025,5.23910000000
1,0,2039,R1,gassupply1,2025,5.23910000000
9,1,2035,R1,gassupply1,2030,4.40610000000
10,1,2039,R1,gassupply1,2030,4.40610000000
11,1,2040,R1,gassupply1,2030,4.40610000000
12,1,2044,R1,gassupply1,2030,4.40610000000
20,2,2040,R1,gassupply1,2035,6.31310000000
21,2,2044,R1,gassupply1,2035,6.31310000000
22,2,2045,R1,gassupply1,2035,6.31310000000
23,2,2049,R1,gassupply1,2035,6.31310000000
