,asset,year,region,technology,installed,capacity
0,0,2040,R1,gassupply1,2030,4.40610000000
1,0,2044,R1,gassupply1,2030,4.40610000000
9,1,2040,R1,gassupply1,2035,6.31310000000
10,1,2044,R1,gassupply1,2035,6.31310000000
11,1,2045,R1,gassupply1,2035,6.31310000000
12,1,2049,R1,gassupply1,2035,6.31310000000
20,2,2045,R1,gassupply1,2040,4.40610000000
21,2,2049,R1,gassupply1,2040,4.40610000000
22,2,2050,R1,gassupply1,2040,4.40610000000
23,2,2054,R1,gassupply1,2040,4.40610000000
