,asset,year,region,installed,technology,capacity
11,1,2045,R1,2035,gassupply1,6.31310000000
12,1,2049,R1,2035,gassupply1,6.31310000000
20,2,2045,R1,2040,gassupply1,4.40610000000
21,2,2049,R1,2040,gassupply1,4.40610000000
22,2,2050,R1,2040,gassupply1,4.40610000000
23,2,2054,R1,2040,gassupply1,4.40610000000
