,commodity,region,technology,year,supply
0,electricity,R1,windturbine,2035,0.00330000000
1,electricity,R1,gasCCGT,2035,0.02170000000
2,electricity,R1,windturbine,2035,0.04500000000
3,electricity,R1,windturbine,2035,0.19090000000
4,electricity,R1,windturbine,2040,0.00380000000
5,electricity,R1,gasCCGT,2040,0.02500000000
6,electricity,R1,windturbine,2040,0.05190000000
7,electricity,R1,windturbine,2040,0.21980000000
8,CO2f,R1,gasCCGT,2035,1.98830000000
9,CO2f,R1,gasCCGT,2040,2.29010000000
10,electricity,R1,windturbine,2035,0.00490000000
11,electricity,R1,gasCCGT,2035,0.03250000000
12,electricity,R1,windturbine,2035,0.06750000000
13,electricity,R1,windturbine,2035,0.28630000000
14,electricity,R1,windturbine,2040,0.00570000000
15,electricity,R1,gasCCGT,2040,0.03750000000
16,electricity,R1,windturbine,2040,0.07780000000
17,electricity,R1,windturbine,2040,0.32970000000
18,CO2f,R1,gasCCGT,2035,2.98240000000
19,CO2f,R1,gasCCGT,2040,3.43520000000
20,electricity,R1,windturbine,2035,0.00330000000
21,electricity,R1,gasCCGT,2035,0.02170000000
22,electricity,R1,windturbine,2035,0.04500000000
23,electricity,R1,windturbine,2035,0.19090000000
24,electricity,R1,windturbine,2040,0.00380000000
25,electricity,R1,gasCCGT,2040,0.02500000000
26,electricity,R1,windturbine,2040,0.05190000000
27,electricity,R1,windturbine,2040,0.21980000000
28,CO2f,R1,gasCCGT,2035,1.98830000000
29,CO2f,R1,gasCCGT,2040,2.29010000000
30,electricity,R1,windturbine,2035,0.00490000000
31,electricity,R1,gasCCGT,2035,0.03250000000
32,electricity,R1,windturbine,2035,0.06750000000
33,electricity,R1,windturbine,2035,0.28630000000
34,electricity,R1,windturbine,2040,0.00570000000
35,electricity,R1,gasCCGT,2040,0.03750000000
36,electricity,R1,windturbine,2040,0.07780000000
37,electricity,R1,windturbine,2040,0.32970000000
38,CO2f,R1,gasCCGT,2035,2.98240000000
39,CO2f,R1,gasCCGT,2040,3.43520000000
40,electricity,R1,windturbine,2035,0.00990000000
41,electricity,R1,gasCCGT,2035,0.06510000000
42,electricity,R1,windturbine,2035,0.13510000000
43,electricity,R1,windturbine,2035,0.57260000000
44,electricity,R1,windturbine,2040,0.01140000000
45,electricity,R1,gasCCGT,2040,0.07490000000
46,electricity,R1,windturbine,2040,0.15560000000
47,electricity,R1,windturbine,2040,0.65950000000
48,CO2f,R1,gasCCGT,2035,5.96480000000
49,CO2f,R1,gasCCGT,2040,6.87030000000
50,electricity,R1,windturbine,2035,0.00660000000
51,electricity,R1,gasCCGT,2035,0.04340000000
52,electricity,R1,windturbine,2035,0.09010000000
53,electricity,R1,windturbine,2035,0.38170000000
54,electricity,R1,windturbine,2040,0.00760000000
55,electricity,R1,gasCCGT,2040,0.05000000000
56,electricity,R1,windturbine,2040,0.10370000000
57,electricity,R1,windturbine,2040,0.43960000000
58,CO2f,R1,gasCCGT,2035,3.97660000000
59,CO2f,R1,gasCCGT,2040,4.58020000000
